Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
3028,"😂🇺🇦**Ну теперь всё понятно

**Хлопец признался, что к чему.",😂🇺🇦 Now everything is clear. The guy admitted what it was about.,No,,,,
3029,"**🤬🇰🇿Очередной случай национализма по отношению к русским в Казахстане.

**Казашка-националистка требовала русскую кондукторшу говорить с ней на казахском, ведь они находятся в Казахстане.🤬","**🤬🇰🇿Another case of nationalism towards Russians in Kazakhstan.

**A Kazakh nationalist demanded that the Russian conductor speak to her in Kazakh, as they were in Kazakhstan.🤬",No,,,,
3030,Кадры последствия утреннего прилёта по целям ВСУ в Кривом роге🇺🇦. По предварительным данным горит нефтебаза.,Footage of the aftermath of the morning airstrike on Ukrainian military targets in Kryvyi Rih🇺🇦. Preliminary reports indicate that a oil depot is on fire.,No,,,,
3031,"В аэропорту Домодедово пьяный мужик пошутил что у него в сумке бомба.

Шутка не особо удалась","At Domodedovo airport, a drunk man joked that he had a bomb in his bag. The joke didn't go over very well.",No,,,,
3032,"🇷🇺🇺🇦 Кадры работы российских РСЗО БМ-21 ""Град"" на шасси Камаз 5350 по позициям ВСУ.",Russian rocket systems BM-21 Grad on Kamaz 5350 chassis observed at Ukrainian military positions.,No,,,,
3033,"Рамзан Кадыров заявил, что “никогда не перейдет” с должности руководителя Чечни в другое ведомство.👌","Ramzan Kadyrov declared that he ""will never switch"" from his position as the head of Chechnya to another department.👌",No,,,,
3034,Жестко полетел,He really nailed it or He performed exceptionally well.,No,,,,
3035,"В Одессе, вот так дети обращаются с собаками, а потом собирают на лечение, когда их покусали🇺🇦","In Odessa, children treat dogs this way, and then they gather funds for treatment when the dogs bite them.🇺🇦",No,,,,
3036,"Этиловые самураи сцепились у пивнухи в городе Волжский. Итог печальный: один убил другого.

«33-летний подозреваемый в компании знакомых отдыхал в заведении. В какой-то момент между ним и 38-летним знакомым произошла ссора. Затем оба мужчины решили выйти на улицу «поговорить». Разговор закончился дракой, в ходе которой погибший мужчина упал на землю, а нападавший, упав вместе с ним, девять раз ударил его локтем по голове. От полученной черепно-мозговой травмы мужчина скончался»","The samurai duelists clashed outside a tavern in Volzhsky city. The outcome was tragic: one killed the other.

A 33-year-old suspect, along with some friends, was celebrating at a establishment. At some point, he argued with a 38-year-old acquaintance. Both decided to go outside ""to talk it out."" The conversation turned into a fight, during which the deceased fell to the ground. The attacker, falling with him, struck him nine times in the head with his elbow. The man died from the resulting head injury.",Yes,A,,,
3037,"В Киеве две малолетние хуебляди сильно избили и залили перцовым баллончиком беззащитную девочку, которая даже не сопротивлялась.

Что думаем ребят?","In Kyiv, two minors severely beat and sprayed a defenseless girl with a pepper spray can, who did not even resist.

What do you think about this, guys?",Yes,A,,,
3038,"🔥🇷🇺🇺🇦 Донбасс. То, что осталось от транспортного средства ВСУ.",🔥🇷🇺🇺🇦 Donbass. What's left of the Ukrainian military vehicle.,No,,,,
3039,🇳🇱Нидерланды отказывают в приеме украинских беженцев,The Netherlands is refusing to accept Ukrainian refugees.,No,,,,
3040,"Взгляд со стороны😎
Действия солдата ВСУ при прилетах артиллерийских снарядов","From an outsider's perspective😎
Actions of Ukrainian military personnel during artillery shell impacts",No,,,,
3041,"**К присоединению Львова готовы 🇵🇱

**На видео поляки гонят со спортплощадки ,сбежавшего от мобилизации в Польшу украинца

«Украинских беженцев в Европе встречают как богов»- Арестович Март 2022","**Joining Lviv is ready for 🇵🇱

**In a video, Poles are forcing away an Ukrainian who fled to Poland to avoid mobilization from the sports field.

""Ukrainian refugees are welcomed in Europe like gods"" - Arестович, March 2022

Note: ""Арестович"" is likely a name, so it's transliterated as ""Arестович."" If you have the full name, please provide it for more accurate translation.",No,,,,
3042,Петю можно понять,Petya can be understood.,No,,,,
3043,"**Боевые водилы устроили замес на дороге

**В Москве автолюбителю вышли попрактиковаться в спарринге и заодно решить, кто из них прав по ПДД","**Fighting drivers caused a commotion on the road.

**In Moscow, car enthusiasts came to spar and determine who is right according to traffic rules.",No,,,,
3044,Походу я знаю польский язык,Seems like I know Polish.,No,,,,
3045,"**🏳️🇺🇦Очередные укробоевики попали в плен

**В сети появилось видео, на котором демонстрируются взятые в плен националисты ВСУ.
Предположительно, хлопцы сдались в ходе боёв на Херсонском направлении.","**🏳️🇺🇦More Ukrainian nationalists have been taken captive

**Video of the captured nationalists from the Ukrainian military (VСУ) has appeared online.
It is presumed that these individuals surrendered during the battles in the direction of Kherson.",No,,,,
3046,"Сергей Кириенко подвел итоги II федерального просветительского марафона «Новое Знание», который прошел с 1 по 3 сентября.

Просветительский марафон «Знание» объединил более 10 тыс. школьников и студентов со всей России и освобожденных территорий, параллельные онлайн-трансляции из студий в пяти городах набрали за три дня более 150 млн просмотров.

__«Каждый раз, когда завершается марафон, кажется, что больше и объемнее он быть уже не может. Каждый следующий марафон показывает, что предела нет. И более 150 млн просмотров онлайн-трансляций. Активное участие тех, ради кого делается такой марафон — а это школьники и студенты, — вызывает большое чувство гордости за нашу молодежь, потому что они замечательные. Они активные, верят в себя, они настоящие патриоты своей страны, они не боятся мечтать, и, самое главное, что они готовы действовать. Не просто со стороны наблюдать, а действовать. И это показывают вопросы, которые ребята задавали наставникам, которые выступали перед ними»__, — сказал первый заместитель руководителя администрации президента.

🇷🇺 Будущее Zа нами![ Люди Z](https://t.me/lu_di_z)","Sergey Kiriyenko summarized the results of the 2nd federal educational marathon ""New Knowledge,"" which took place from September 1st to 3rd.

The educational marathon ""Knowledge"" brought together over 10,000 schoolchildren and students from across Russia and the liberated territories. Simultaneous online broadcasts from studios in five cities garnered over 150 million views in three days.

__""Every time the marathon concludes, it seems as if it couldn't get any bigger or more comprehensive. Each subsequent marathon shows that there's no limit. And over 150 million views of the online broadcasts. The active participation of those for whom this marathon is organized—schoolchildren and students—inspires a great sense of pride for our youth, because they are wonderful. They are proactive, they believe in themselves, they are true patriots of their country, they are not afraid to dream, and, most importantly, they are ready to act. Not just to watch from the sidelines, but to act. ""And this is demonstrated by the questions the students asked the mentors who spoke to them,"" said the First Deputy Chief of Staff of the Presidential Executive Office.

🇷🇺 The future of Z is ours! [People of Z](https://t.me/lu_di_z)",No,,,,
3047,"В индийском парке развлечений аттракцион рухнул вместе с людьми с 15 метровой высоты. Пострадали десятки людей, 16 из них доставили в больницу.

Катайся на таком аттракционе два раза в день и спина болеть не будет","At an Indian amusement park, an attraction collapsed with people from a 15-meter height. Dozens of people were injured; 16 were taken to the hospital.

Riding such an attraction twice a day will not cause your back to hurt.",No,,,,
3048,"**Во Львове неадекватный тип швырял гранатами в полицейских

**Причины поведения психа неясны.
Его взяли только с помощью спецназа.
По счастливой случайности никто не пострадал.

Очередной результат бесконтрольной раздачи оружия.","In Lviv, an inappropriate individual threw grenades at the police.

The reasons for the psychopath's behavior are unclear.
He was apprehended only with the help of special forces.
Fortunately, no one was injured by chance.

Another result of unrestricted distribution of weapons.",No,,,,
3049,"**— Так, эту ё***ную суку на***й отсюда!
— Не ори матом!
— Не, давай её… у-у-убираем!

**А вот вам алкошоу с самолёта, летящего из Москвы в Анталию.","Here is the translation:

**— Well, let's get this damn bitch out of here!
— Don't swear!
— No, let's... get rid of her!

**And here is an alcohol show from an airplane flying from Moscow to Antalya.",No,,,,
3050,⚡️ Кадры от очевидцев вчерашних ударов ВСУ по Антоновскому мосту.,⚡️ Footage from witnesses of yesterday's strikes by Ukrainian military on the Antonov Bridge.,No,,,,
3051,"🇺🇦🏴‍☠️**Денацификация идёт полным ходом

**Русские бойцы занимаются перевоспитаем укровояк","🇺🇦🏴‍☠️**Denazification is underway.

**Russian fighters are engaged in reeducating Ukrainian soldiers.",No,,,,
3052,"Пока ВСУШники гибнут в ДНР, в Одессе🇺🇦 проходят вот такие тусовки каждую ночь, где можно заметить большое количество молодых людей призывного возраста👍😁","While Ukrainian soldiers are dying in the DPR, in Odessa 🇺🇦 such parties are happening every night where one can notice a large number of young men of conscription age 👍😁",No,,,,
3053,"⚡️ Взрыв террориста-смертника произошел у ворот российского посольства в Кабуле, количество жертв уточняется.

Сообщается, что ЧП произошло на улице не с российским посольством, а там, где есть поворот к нему. Атака была направлена на группу студентов.","⚡️ A suicide bomber's explosion occurred near the gates of the Russian embassy in Kabul; the number of casualties is still being confirmed.

It has been reported that the incident took place on a street where there is a turn towards the embassy, not at the embassy itself. The attack targeted a group of students.",Yes,A,,,
3054,"Под Новоалтайском снесли двух мужиков на  пешеходном переходе. Один труп, второй тяжелый.","In Novoaltaysk, two men were hit by a car at a pedestrian crossing. One is dead, the other is seriously injured.",Yes,A,,,
3055,Небольшой отряд боевиков ВСУ попал под артобстрел😎,A small detachment of Ukrainian military personnel fell victim to an artillery strike😎,No,,,,
3056,"Журналист побывал в Карагандинской области и взял интервью у случайной женщины.

Местный дед подхалимство не оценил",The journalist visited the Karaganda region and interviewed a random woman there. A local grandfather was not impressed with the flattery.,No,,,,
3057,"Под Питером встретилось два поколения быдла.

В конце ультанул😳","Beneath Peter, two generations of scum met.

At the end, he facepalmed 😳",No,,,,
3058,"🗣🇺🇦""**__Почему парни из глубинки гибнут на войне за киевлян, которые нюхают наркоту и бухают__**”

Украинка требует бить по Киеву.","🗣🇺🇦""Why do guys from the provinces die in the war for Kyiv residents who snort drugs and drink?""

A Ukrainian woman is calling for strikes on Kyiv.",No,,,,
3059,Обычная свадьба на Украине.,A typical wedding in Ukraine.,No,,,,
3060,Если бы люди могли использовать мозг на 100%,If people could use their brain at 100%,No,,,,
3061,У этих мужиков своя атмосфера 🔥,These guys have their own atmosphere 🔥,No,,,,
3062,"В Одессе был замечен местный Джеймс Бонд, надо срочно его на передовую","James Bond, the local hero, was spotted in Odessa; we need to get him to the front line urgently.",No,,,,
3063,"Медик ВСУ рассказывает, что очень много раненых и убитых, сломлен боевой дух, но какие красивые рассветы👌","The medic from the Ukrainian military says there are many wounded and dead, morale is very low, but the mornings are beautiful👌",No,,,,
3064,"💥🇷🇺**Бои на Херсонско-Николаевском и Криворожском направлении продолжаются

**Кадры штурма одной из позиций врага🇺🇦","💥🇷🇺**Fighting continues on the Kherson-Nikolaev and Kryvyi Rih fronts.

**Footage of an assault on one of the enemy positions🇺🇦",No,,,,
3065,"🤡🇺🇦«**__По ним танки ездили по головам, у них пластины во лбу титановые, они просто возвращаются в строй__**»

Очередной херой Украины рассказывает, какие сверхлюди его побратимы…танки им ездили по головам.

__Неужели украинский народ это реально «хавает»?__🤨","Clown 🇺🇦 ""Tanks drove over their heads; they have titanium plates on their foreheads; they simply return to the battle.""

Another Ukrainian hero is boasting about his comrades-in-arms... tanks drove over their heads.

_Can it be that the Ukrainian people actually believe this?_ 🤨",No,,,,
3066,"18+ **Жестокое убийство из-за ревности

**В Липецке 37-летняя женщина (мать троих детей) была зарезана 52-летним сожителем, который слишком сильно заревновал свою любимую.

Он подкараулил её возле подъезда и нанес несколько ударов кухонным ножом.
После чего прыгнул в машину и скрылся.

Женщина во время убийства кричала и звала на помощь, но никто не помог.
Итог: женщина умерла, убийца задержан.","18+ **Brutal Murder Due to Jealousy

**In Lipetsk, a 37-year-old woman (mother of three children) was stabbed to death by her 52-year-old partner, who became excessively jealous of her.

He ambushed her near the entrance and stabbed her several times with a kitchen knife.
Then he jumped into his car and fled.

The woman cried out for help during the murder, but no one came to her aid.
Outcome: The woman died, and the murderer was apprehended.",Yes,A,,,
3067,"«**А ты знаешь кто я? Я вор! Я воооор! Хуй мусорам!**».

В Самаре задержали бухого мужика, который **открыл стрельбу с травмата по группе быстрого реагирования**, а после этого попытался скрыться на BMW и врезался в дерево.","""**Do you know who I am? I'm a thief! I'm a THIEF! F*** the scum!**""

In Samara, a drunk man was arrested after opening fire with a revolver at a rapid reaction group and then tried to escape in a BMW, crashing into a tree.",Yes,A,,,
3068,Добро пожаловать в Нью-Йорк,Welcome to New York,No,,,,
3069,"**""Зиг хаиль орёте? Ты чё, сука? Я за** **нашу Россию тебя""

**Денацификация по-московски выглядит как-то так: шаурмечная, нацистские выкрики и массовый хадоукен по фанатам австрийского художника. Россияне (4 человека) vs унтерменши, 1 минута, победа первых.","**""Sieg Heil, are you yelling? What's wrong with you, bitch? I'll f**k you up with Russia.""

**Denazification, Moscow style, looks something like this: a shawarma place, Nazi chants, and a mass hadouken attack on fans of an Austrian artist. Russians (4 people) vs. Untermenschen, 1 minute, victory for the former.",No,,,,
3070,"😳 **В Праге не менее 70 тысяч человек вышли на митинг** — __они требовали начать покупать газ у России и отправить правительство в отставку

Причинами протеста стали высокая инфляция и скачок цен на энергоносители__ 🤯","😉 **Over 70,000 people protested in Prague** — they demanded that gas be bought from Russia again and the government be resigned. The protests were sparked by high inflation and soaring energy prices. 🤯",No,,,,
3071,"**Наглядные результаты ""грандиозного"" наступления ВСУ на Николаево-Криворожском направлении.

**Куча подбитой украинской бронетехники и явственный запах разочарования, витающий в воздухе.","**Glimpses of the ""amazing"" advance of the Ukrainian Armed Forces on the Nikopol-Kryvyi Rih direction.

**A pile of destroyed Ukrainian armor and the palpable scent of disappointment in the air.",No,,,,
3072,Так можно и жизнь прозевать,"This way, you might miss out on life.",No,,,,
3073,"🇺🇦🏳️‍🌈**Немного об укровояках…

**Всё-таки НАТО их плотно «обучило»","🇺🇦🏳️‍🌈**A Little About the Ukrainian Fighters…

**After All, NATO Has Thoroughly ""Trained"" Them...",No,,,,
3074,"🔥🇷🇺🇺🇦 Донбасс. У ВСУ взорвался блиндаж с боеприпасами, самоликвидировались двое добровольцев.","🔥🇷🇺🇺🇦 In Donbas, a bunker with ammunition exploded for the Ukrainian military; two volunteers self-destructed.",No,,,,
3075,"**🚀🇷🇺Ночной запуск ""Калибров"" с кораблей Черноморского флота** по целям на территории Украины🇺🇦","**🚀RussiaNight launch of ""Kalibr"" missiles from the Black Sea Fleet ships targeting areas in Ukraine🇺🇦**",No,,,,
3076,"Курьер из Москвы чуть не улетел в стратосферу на своём моноколесе после того, как его сбил таксист.

Мужчина погиб на месте",The courier from Moscow nearly flew into the stratosphere on his monowheel after being hit by a taxi driver. The man died on the spot.,Yes,A,,,
3077,**Американка избила кулак полицейского своим лицом**,The American woman punched the police officer with her face.,No,,,,
3078,В Испании украинские беженцы предъявили россиянину за георгиевскую ленточку иии... понеслось,"In Spain, Ukrainian refugees showed a Russian man a George Cross ribbon and... that's when the trouble started.",No,,,,
3079,Пункт назначения. Тетка померла,Destination. Auntie died.,No,,,,
3080,"🏴‍☠️🇺🇦**На Украине нацизма нет?!

**Французское ТВ показало мальчика в Харькове, отдающего воинское приветствие проезжающим украинским военным.

Опустим тот факт, что тема явно дутая, скопированная с нашего Алёши из Белгорода. Куда более интересны две девочки на заднем плане. Не зная, что попадут в кадр, девчонки приветствуют боевиков как их научили, вскидывая руку к солнцу.

Всем понятно, что дети этому сами научиться не могли…","🏴‍☠️🇺🇦**Is Nazism absent in Ukraine?**

French TV showed a boy in Kharkiv giving a military salute to passing Ukrainian soldiers.

We can ignore the fact that this is clearly a manufactured story copied from some Alex in Belgorod. What's more interesting are the two girls in the background. Not knowing they would be on camera, the girls gave the salute as they were taught, raising their hand to their forehead.

It's clear that children couldn't have learned this on their own...",No,,,,
3081,"🇺🇦☠️**В следующий раз так не повезёт …

**Укробоевик чудом остался жив после мощного удара нашей артиллерии","🇺🇦☠️**Next time, they won't be so lucky...

The Ukrainian provocateur miraculously survived a powerful artillery strike from our side.**",No,,,,
3082,В Одессе 🇺🇦 День города не обошелся без замесов,"In Odessa 🇺🇦, the city day celebration wasn't without incidents.",No,,,,
3083,"В Чернигове 🇺🇦 решили устроить **выставку боеприпасов** (нахуя?), на которой сдетонировал один из снарядов. Как результат: 8 пострадавших (4 взрослых и 4 детей, один из которых, двухлетний мальчик, находится в больнице в тяжелом состоянии)","In Chernihiv 🇺🇦, they decided to hold a **ammunition exhibition** (really? ), during which one of the shells detonated. As a result: 8 injured (4 adults and 4 children, including a two-year-old boy who is in critical condition in the hospital).",No,,,,
3084,"Рамзан Кадыров записал новое видео, в котором порассуждал о своем продолжительном сроке прибывания на посте главы Чечни и о возможном уходе с него.",Ramzan Kadyrov recorded a new video in which he reflected on his long tenure as the head of Chechnya and about possible future departure from the post.,No,,,,
3085,"В Калининграде велосипедист избил автоледи за то, что она **окатила его водой из лужи**.

У женщины черепно-мозговая травма средней степени и сломано ребро. Досталось и её сыну, который прибежал на помощь. Пострадавшая написала заявление в полицию.

Справедливо?","In Kaliningrad, a cyclist assaulted a female driver because she splashed him with water from a puddle.

The woman sustained moderate cerebral trauma and broke a rib. Her son, who came to her aid, was also injured. The victim filed a report with the police.

Is this fair?",Yes,A,,,
3086,"**В США высмеяли Зеленского, который сдает свою виллу в Италии россиянам

**«__Он сдает свою виллу русским, а остальному миру говорить не иметь дело с русскими.__ Мне нравится его лицемерие», - сказал ведущий шоу Redacted.","In the US, they ridiculed Zelensky for renting out his villa in Italy to Russians.

""HE'S RENTING HIS VILLA TO RUSSIANS WHILE TELLING THE REST OF THE WORLD NOT TO HAVE ANYTHING TO DO WITH THEM. I LIKE HIS DOUBLE STANDARD,"" said the show's host, Redacted.",No,,,,
3087,"🇺🇦Генерал ВСУ в отставке Сергей Кривонос объявил на прямой трансляции, что Украина несет чудовищные потери, исчисляющиеся сотнями тысяч. Бывший заместитель секретаря Совета национальной безопасности и обороны Украины выступил с претензией к правительству страны, потребовав объяснений — «__за что они погибли__».","Retired Ukrainian Army General Sergey Kryvonosov announced on live television that Ukraine is suffering monstrous losses in the hundreds of thousands. A former deputy secretary of Ukraine's National Security and Defense Council criticized the government, demanding explanations—""Why did they die?""",No,,,,
3088,Не на ту напал!,He attacked the wrong one!,No,,,,
3089,"**Где-то выдохнул один Милохин 😮‍💨

**Путин не планирует по примеру Берлускони заводить аккаунт в TikTok и других соцсетях — __Кремль__⚡️

ТикТок к такому ещё не готов 😬

[ШВТ👈](https://t.me/+qzleGTM6Z-FjZTRi)","**Somewhere, Milokhin let out a sigh 😮‍💨**

**Putin has no plans to create an account on TikTok or other social networks like Berlusconi — __Kremlin__⚡️**

TikTok is not yet ready for that 😬

[SHVT👈](https://t.me/+qzleGTM6Z-FjZTRi)",No,,,,
3090,Продавать флаг Украины на вб плохая затея😁,Selling flags of Ukraine on marketplaces is a bad idea 😁,No,,,,
