Index,channel_id,post_id,date,Post,Trans,Label,Type
36,1375124677,54675,2025-05-19 12:31:13+00:00,"🇺🇸🇻🇪** MARCO RUBIO asegura que organismos de inteligencia «se equivocaron» con el Tren de ARAGUA **

Rubio sostiene que «una de las advertencias del FBI es que la banda venezolana es una organización terrorista que ha sido “operacionalizada para asesinar» El…

Cuál es tu reacción a esta noticia.

Más detalles en https://impactove.com/marco-rubio-asegura-que-organismos-de-inteligencia-se-equivocaron-con-el-tren-de-aragua/

[ VIAE: Impacto Venezuela]

🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",🇺🇸🇻🇪** MARCO RUBIO claims intelligence agencies “were wrong” about the Aragua Train ** Rubio maintains that “one of the FBI’s warnings is that the Venezuelan gang is a terrorist organization that has been ‘operationalized to kill’”... What is your reaction to this news? More details at https://impactove.com/marco-rubio-asegura-que-organismos-de-inteligencia-se-equivocaron-con-el-tren-de-aragua/ [ VIAE: Impacto Venezuela] 🌍📡 🇻🇪 National Patrician Channel Digital Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,No,
37,1375124677,53494,2025-04-18 11:13:29+00:00,"**🇺🇸🇾🇪 EE.UU. bombardea el puerto yemení de Ras Issa en el Mar Rojo**

Se reportan 38 muertos y 102 heridos, tras el bombardeo por EEUU.

🌍📡  🇻🇪 𝐂𝐚𝐧𝐚𝐥 𝐏𝐚𝐭𝐫𝐢𝐚 𝐃𝐢𝐠𝐢𝐭𝐚𝐥

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",**🇺🇸🇾🇪 US bombs Yemeni port of Ras Issa on the Red Sea** 38 dead and 102 wounded reported after the US bombing. 🌍📡 🇻🇪 Digital National Patria Channel Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K,Yes,A
38,1375124677,59254,2025-09-17 00:33:36+00:00,"Presidente Nicolás Maduro  precisó que si en Venezuela existiera una grave crisis política caracterizada por confrontación o violencia interna, lo cual es inexistente dicha situación tendría que ser canalizada como históricamente se ha hecho: mediante el diálogo directo, cara a cara, entre los venezolanos y las venezolanas.

En ese sentido, rechazó categóricamente las pretensiones de algunos sectores, a quienes calificó como “blancos criollos de los apellidos”, que han promovido amenazas contra el país, tales como el lanzamiento de misiles, bombardeos, bloqueos o intentos de invasión.

En ese contexto reafirmó que frente a estas pretensiones hay un consenso nacional, ya que entre el 93% y el 95% de los venezolanos y las venezolanas rechazan y repudian las amenazas militares del gobierno estadounidense contra la República Bolivariana de Venezuela-.

[Madelein García ]

🌍📡  🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","President Nicolás Maduro clarified that if a serious political crisis characterized by internal confrontation or violence were to exist in Venezuela—which it does not—such a situation would have to be addressed as it has historically been: through direct, face-to-face dialogue among Venezuelans. In this regard, he categorically rejected the claims of certain sectors, whom he described as ""white Creoles by surname,"" who have promoted threats against the country, such as missile launches, bombings, blockades, or attempted invasions. In this context, he reaffirmed that there is a national consensus against these claims, as between 93% and 95% of Venezuelans reject and condemn the military threats from the U.S. government against the Bolivarian Republic of Venezuela. [Madelein García] 🌍📡 🇻🇪 𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
39,1409438904,15538,2023-03-22 17:28:47+00:00,"🇻🇪⚠️🗡️ **Intentó asesinar a su hermano con un cuchillo. Detalles: 👇🏻**

https://alertas24.com/sucesos/intento-asesinar-a-su-hermano-con-un-cuchillo/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪⚠️🗡️ **He tried to kill his brother with a knife. Details: 👇🏻** https://alertas24.com/sucesos/intento-asesinar-a-su-hermano-con-un-cuchillo/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,Yes,A
40,1375124677,60247,2025-10-15 10:12:15+00:00,"🚨🇻🇪🚔 Desde la Región de Estratégica de Defensa Integral Capital N8 y en el contexto de la ejecución del **Plan Independencia 200**, fueron activados los **Órganos de Dirección para la Defensa Integral (ODDI)** en la ciudad de Caracas.

🌍📡 🇻🇪  𝗖𝗮𝗻𝗮𝗹 𝗣𝗮𝘁𝗿𝗶𝗮 𝗗𝗶𝗴𝗶𝘁𝗮𝗹.

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/43sxGxA

Canal en WhatsApp
https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K","🚨🇻🇪🚔 From the Capital N8 Strategic Region of Integral Defense and within the context of the execution of **Plan Independence 200**, the **Directorate Bodies for Integral Defense (ODDI)** were activated in the city of Caracas. 🌍📡 🇻🇪 Digital National Channel. Telegram https://t.me/PatriaDigital Instagram https://bit.ly/43sxGxA WhatsApp Channel https://whatsapp.com/channel/0029VaYsEiEFnSzIkanp4A3K",No,
41,1409438904,21133,2023-11-09 15:35:49+00:00,"🇻🇪🏡✝️ **Hallaron muerto a joven en Maracay**

https://alertas24.com/sucesos/hallaron-muerto-a-joven-en-maracay/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🇻🇪🏡✝️ **Young man found dead in Maracay** https://alertas24.com/sucesos/hallaron-muerto-a-joven-en-maracay/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
42,1409438904,43674,2025-11-05 20:27:07+00:00,"🚒🚑 **Un muerto y dos heridos al derrumbarse un pozo minero en El Callao**

 https://alertas24.com/un-muerto-y-dos-heridos-al-derrumbarse-un-pozo-minero-en-el-callao/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Suscríbete a Alertas 24 en YouTube para recibir más contenido relevante al instante:**

https://youtube.com/@Alertas24

Alertas 2️⃣4️⃣",🚒🚑 **One dead and two injured after a mine shaft collapses in El Callao** https://alertas24.com/un-muerto-y-dos-heridos-al-derrumbarse-un-pozo-minero-en-el-callao/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Subscribe to Alertas 24 on YouTube to receive more relevant content instantly:** https://youtube.com/@Alertas24 Alertas 2️⃣4️⃣,No,
43,1409438904,31892,2024-10-10 13:45:27+00:00,"⚽✝️ **Hallan muerto en la piscina de su casa al futbolista George Baldock**

https://alertas24.com/hallan-muerto-en-la-piscina-de-su-casa-al-futbolista-george-baldock/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",⚽✝️ **Footballer George Baldock Found Dead in His Home's Swimming Pool** https://alertas24.com/hallan-muerto-en-la-piscina-de-su-casa-al-futbolista-george-baldock/ 📡📲 Join our Telegram news channel and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram for more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
44,1409438904,16908,2023-06-03 21:16:06+00:00,"🇻🇪🇵🇦🗣️** ""He entendido que si no tienes un contacto o alguien influyente mueres en el intento"": Hermana de venezolano desaparecido en Panamá**

https://alertas24.com/nacionales/he-entendido-que-si-no-tienes-un-contacto-o-alguien-influyente-mueres-en-el-intento-hermana-de-venezolano-desaparecido-en-panama/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇻🇪🇵🇦🗣️** ""I've understood that if you don't have a contact or someone influential, you die trying"": Sister of Venezuelan missing in Panama** https://alertas24.com/nacionales/he-entendido-que-si-no-tienes-un-contacto-o-alguien-influyente-mueres-en-el-intento-hermana-de-venezolano-desaparecido-en-panama/ 📡📲 Join our news channel on Telegram and get 24/7 instant updates on the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
45,1409438904,29252,2024-07-29 19:21:02+00:00,"🚨🗳️🇻🇪 **Decenas de manifestantes de Las Minas de Baruta salen a recorrer las calles de Lomas de La Trinidad y Terrazas de Club Hípico mientras vecinos se van sumando a la caminata.**

[Vía Alberto Torres y Crónica Uno]

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",🚨🗳️🇻🇪 **Dozens of protesters from Las Minas de Baruta marched through the streets of Lomas de La Trinidad and Terrazas de Club Hípico as residents joined the march.** [Via Alberto Torres and Crónica Uno] 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
46,1409438904,22896,2024-01-12 17:31:05+00:00,"💊🩺 **FundaRedes: Profesor Tarazona padece 10 patologías y consume 19 medicamentos diarios en medio de su detención **

https://alertas24.com/nacionales/fundaredes-profesor-tarazona-padece-10-patologias-y-consume-19-medicamentos-diarios/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣",💊🩺 **FundaRedes: Professor Tarazona suffers from 10 illnesses and takes 19 medications daily while in detention** https://alertas24.com/nacionales/fundaredes-profesor-tarazona-padece-10-patologias-y-consume-19-medicamentos-diarios/ 📡📲 Join our news channel on Telegram and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣,No,
47,1409438904,33691,2024-11-25 16:45:21+00:00,"🇮🇷🇮🇱 **Líder supremo de Irán: ""Debe dictarse la pena de muerte para Benjamín  Netanyahu""**

https://alertas24.com/lider-supremo-de-iran-debe-dictarse-la-pena-de-muerte-para-benjamin-netanyahu/

📡📲 Únete a nuestro canal de noticias en Telegram y entérate 24/7 y al instante de las noticias más importantes de Venezuela y el mundo:

https://t.me/Alertas24

📲  **Sigue a Alertas24 en Instagram para recibir más contenido relevante al instante:**

https://instagram.com/Alertas24

Alertas 2️⃣4️⃣","🇮🇷🇮🇱 **Iran's Supreme Leader: ""Benjamin Netanyahu Must Be Sentenced to Death""** https://alertas24.com/lider-supremo-de-iran-debe-dictarse-la-pena-de-muerte-para-benjamin-netanyahu/ 📡📲 Join our Telegram news channel and stay informed 24/7 and instantly about the most important news from Venezuela and the world: https://t.me/Alertas24 📲 **Follow Alertas24 on Instagram to receive more relevant content instantly:** https://instagram.com/Alertas24 Alertas 2️⃣4️⃣",No,
48,1375124677,35190,2023-12-06 19:59:16+00:00,"🔵** Delsa Solórzano condena órdenes de captura contra opositores y asegura que la medida es una violación a los acuerdos de Barbados. **

Estamos documentando los casos para remitirlos a los organismos internacionales correspondientes, en defensa de los DDHH.

[Con información de Polianalitica]

📡  🇻🇪 𝗥𝗘𝗗𝗘𝗦 𝗦𝗢𝗖𝗜𝗔𝗟𝗘𝗦

Telegram
https://t.me/PatriaDigital

Instagram
https://bit.ly/4aeiHsj

Canal en WhatsApp
https://bit.ly/3MfVxXZ

Facebook
http://bit.ly/3ltIQ1j

X
http://bit.ly/3YGIjHr

WhatsApp Apure
https://bit.ly/3Jla3fG",🔵** Delsa Solórzano condemns arrest warrants against opposition members and asserts that the measure violates the Barbados agreements. ** We are documenting the cases to refer them to the relevant international organizations in defense of human rights. [With information from Polianalitica] 📡 🇻🇪 SOCIAL MEDIA Telegram https://t.me/PatriaDigital Instagram https://bit.ly/4aeiHsj WhatsApp Channel https://bit.ly/3MfVxXZ Facebook http://bit.ly/3ltIQ1j X http://bit.ly/3YGIjHr WhatsApp Apure https://bit.ly/3Jla3fG,No,
