Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
5011,"Александр Баунов @baunovhaus – журналист, политолог, исследователь античности, дипломат (в прошлом) и просто очень умный человек – новый герой вДудя.

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА

Когда 20 лет назад молодой президент Путин приезжал с визитом в Афины, Баунов писал ему речь («Мы переболели авторитаризмом в его тяжелой форме»). Что именно случилось с Путиным за это время? Становимся ли мы похожими на государство-казарму? Почему российская дипломатия – это провал? Может ли Алла Пугачева остановить войну?

https://youtu.be/rY_XyEVHK5M","Alexander Baunov @baunovhaus – a journalist, political scientist, ancient studies researcher, diplomat (formerly), and simply a very smart person – is the new hero inVduya.

THIS MESSAGE (CONTENT) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN Mass MEDIA OUTLET THAT履行职责
user

Continue the translation:

THIS MESSAGE (CONTENT) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN Mass MEDIA OUTLET THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT AND/OR A RUSSIAN LEGAL ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT

When young President Putin visited Athens 20 years ago, Baunov wrote his speech (""We have overcome authoritarianism in its severe form""). What has happened to Putin since then? Are we becoming more like a state barracks? Why is Russian diplomacy a failure? Can Alla Pugacheva stop the war?

<https://youtu.be/rY_XyEVHK5M>",No,,,,
5012,"Посмотрел «Капитан Волконогов бежал» – кино, которое было закончено (это важно) еще год назад. Нахожусь под огромным впечатлением.
 
Петербург, по логике и контексту – конец 30-х, по языку – как будто сейчас. Молодые и атлетичные сотрудники НКВД арестовывают, пытают и расстреливают людей, но в какой-то момент сами попадают под чистки внутри ведомства. Капитану Волкогонову (его играет Юра Борисов), который в последний момент уворачивается от расправы, является уже убитый товарищ (Никита Кукушкин) и говорит: хочешь попасть в рай – попроси прощения у родственника любого из тех, кого мы замучили.
 
Фильм – очень необычный и очень смелый разговор про покаяние и про то, как без этого покания государство рано или поздно снова превращается в монстра – что и произошло с Россией сейчас.
 
Количество рифм с войной – зашкаливает. Так, пытки одной из жертв, профессора, начинаются с вопроса: «Признаете ли вы, что разрабатывали новый вирус с целью организовать на территории нашей страны смертельную эпидемию?». Еще раз: фильм сделан задолго до того, как в повестке российской пропаганды появились биолаборатории, где то ли США, то ли Украина «разрабатывали этническое оружие геноцида русской нации».
 
Но самый сильный и самый актуальный диалог фильма – телефонный разговор Волконогова с начальником (Тимофей Трибунцев), который возглавляет погоню.
 
– Я не понимаю, капитан. Ты на всю голову ебнутый или только на полкачана? Ты на хрена ходишь людей теребишь?
– Мне прощение надо получить.
– Че? Какое прощение?
– Я в рай хочу попасть. Слушай, а вот если б тебе надо было повиниться за все, что ты на службе творил, ты б какие слова сказал?
– Мне каяться не в чем. Я Родине служу.
– Ну, там это не проканает.
 
Не думаю, что в сегодняшней России это кино выйдет в прокат. Надеюсь, что его создатели (режиссеры и соавторы сценария – Наташа Меркулова и Алексей Чупов) смогут реализовывать свой талант и дальше вне зависимости от географии.","I watched ""Captain Volkonogov Fleed"" – a movie that was completed (this is important) over a year ago. I am under a huge impression.

St Petersburg, logically and contextually, is at the end of the 1930s, but linguistically it feels like it's happening now. Young and athletic NKVD officers arrest, torture, and execute people, but at some point, they themselves fall victim to purges within their own agency. Captain Volkonogov (played by Yura Borisov), who narrowly avoids execution at the last moment, is visited by his already deceased comrade (Nikita Kukushkin), who says: ""If you want to go to heaven, ask for forgiveness from any relative of anyone we tortured.""

The film is an extremely unusual and daring conversation about repentance and how without this repentance, a state will inevitably transform back into a monster – which is exactly what happened in Russia today.

The number of war rhymes is overwhelming. For instance, the tortures of one of the victims, a professor, begin with the question: ""Do you admit that you were developing a new virus to organize a deadly epidemic on our territory?"" To reiterate: the film was made long before",No,,,,
5013,"Режиссер Кирилл Серебренников – новый герой вДудя:

https://youtu.be/d3wRU95Ybww

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Director Kirill Serebrennikov is the new hero of vDudya:

https://youtu.be/d3wRU95Ybww

THIS MESSAGE (MATERIAL) WAS CREATED AND/OR DISTRIBUTED BY A FOREIGN MEDIA MEDIA ACTING AS A FOREIGN AGENT AND/OR A RUSSIAN LEGAL ENTITY ACTING AS A FOREIGN AGENT",No,,,,
5014,"«Санкт-Мариубург» – новая серия «Масяни». Пронзительно и мощно:

https://youtu.be/s-GLAIY4DXA

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","""Saint Mariupol"" - a new episode of ""Masinya."" Sharp and powerful:

https://youtu.be/s-GLAIY4DXA

THIS MESSAGE (MATERIAL) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN Mass MEDIA ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT, AND/OR A RUSSIAN LEGAL ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT",No,,,,
5015,"Браво, Андрей Лошак

https://www.youtube.com/watch?v=5qmQs2LbnaE

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Bravo, Andrei Loshak

https://www.youtube.com/watch?v=5qmQs2LbnaE

THIS MESSAGE (MATERIAL) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN MASS MEDIA OUTLET THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT, AND/OR A RUSSIAN LEGAL ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT",No,,,,
5016,"Политик Илья Яшин открыто выступает против войны и Путина, но при этом не собирается уезжать из России. Большой разговор:

https://youtu.be/F4wk0zuN2Bs

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Politician Ilya Yashin openly opposes the war and Putin but is not planning to leave Russia. 

This message (material) was created and/or disseminated by a foreign mass media outlet that performs the functions of a foreign agent, and/or a Russian legal entity performing the functions of a foreign agent.

https://youtu.be/F4wk0zuN2Bs",No,,,,
5017,"Николай Солодников – автор ютуб-канала «Ещенепознер» и новый герой вДудя:
https://youtu.be/mh-7jvePXF4

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Nikolay Solodnikov - the author of the YouTube channel ""Yeshenepozner"" and a new hero inDude:
https://youtu.be/mh-7jvePXF4

THIS MESSAGE (MATERIAL) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN MASS MEDIA OUTLET THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT, AND/OR A RUSSIAN LEGAL ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT",No,,,,
5018,"Олег Тиньков – новый герой вДудя:
https://youtu.be/wDkztLMNK9k

ДАННОЕ СООБЩЕНИЕ (МАТЕРИАЛ) СОЗДАНО И (ИЛИ) РАСПРОСТРАНЕНО ИНОСТРАННЫМ СРЕДСТВОМ МАССОВОЙ ИНФОРМАЦИИ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА, И (ИЛИ) РОССИЙСКИМ ЮРИДИЧЕСКИМ ЛИЦОМ, ВЫПОЛНЯЮЩИМ ФУНКЦИИ ИНОСТРАННОГО АГЕНТА","Oleg Tinkov - a new hero inVDudya:
https://youtu.be/wDkztLMNK9k

THIS MESSAGE (MATERIAL) IS CREATED AND/OR DISTRIBUTED BY A FOREIGN Mass Media OUTLET THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT, AND/OR A RUSSIAN LEGAL ENTITY THAT PERFORMS THE FUNCTIONS OF A FOREIGN AGENT",No,,,,
5019,"«Большая проблема со всем этим «русским миром» состоит в том, что это – пустая идея. Империя должна что-то нести. «Русский мир» не несет ничего. Никаких вариантов, никаких перспектив культурного развития, там нет ничего. 

Любой человек, заинтересованный в распространении русского влияния, понимает, что позиция страны достигается с помощью достижения какой-то гегемонии. Под гегемонией понимается ситуация, когда страна что-то предлагает, что для других кажется привлекательным – они начинают включаться в это, верить в это и распространять.

В России это в какой момент просто отрезало. Это простая идея, что людей не надо завоевывать пушками, что им нужно что-то предлагать, как-то перестала появляться во множестве голов. Ну, потому что, видимо, она несовместима с этой фундаментальной обидой на весь мир».

Очень интересный разговор:
https://www.youtube.com/watch?v=BNTDs8x2Zwk&","The big problem with this ""Russian world"" is that it's an empty idea. An empire must offer something. The ""Russian world"" offers nothing—no cultural development prospects or alternatives. Anyone interested in spreading Russian influence understands that a country's position is achieved through some form of hegemony. Hegemony means the country offers something that others find attractive; they then engage with it, believe in it, and spread it.

In Russia, this simply stopped at some point. The idea is that people don't need to be conquered by force but should be offered something instead. However, this concept seems incompatible with the fundamental resentment towards the world.

This is quite an interesting discussion:
https://www.youtube.com/watch?v=BNTDs8x2Zwk",No,,,,
5020,"«Меня человек спросил: «Че у вас там в Венгрии сейчас происходит?». Я сказал: «Ну вот помогаем беженцам». «А , ну это вы на какие-то гранты делаете? Вам че-нибудь платят все-таки?». «Не-не, тут все всё делают бесплатно». «А, ага, понятно…»
 
«А вот люди, которые к вам приходят, они, наверное, за лучшей жизнью бегут? Ну, в Европу, ВНЖ получить по скорику». «Нет, они бегут, потому что их бомбят». «А, ну да, конечно…»
 
Люди, с которыми я об этом говорю, как будто герои сна человека, который видит этот сон в бункере. Я с этим никогда раньше так остро не сталкивался. У меня никогда раньше не было понимания, что я не смогу дальше общаться с человеком, который повторяет то, что ему три дня назад сказали по телевизору. Сейчас я понимаю, что не могу продолжить с ним говорить. И остро почувствовал, что он/она говорит со мной не своими мыслями».

https://youtu.be/3kItbrHHVO8","""Someone asked me, 'What's happening in Hungary right now?' I said, 'Well, we're helping refugees.' 'Oh, so you're doing this for some grants? Do you get paid for it at all?' 'No, no, everyone does it for free.' 'Ah, I see...'

'As for the people coming to you, they must be running after a better life, getting residency in Europe quickly.' 'No, they're fleeing because they're being bombed.' 'Ah, of course, yes...'

The people I'm talking to about this seem like characters from a dream of someone in a bunker who's having this dream. I've never before felt things so acutely. I've never realized that I can't continue talking with someone who repeats what they heard on TV three days ago. Now I understand that I can't keep talking to them. And I acutely feel that they're not sharing their own thoughts with me.""",No,,,,
