Sr. no.,Channel ID,Post ID,Post
23,1366346975,57086,На Украине запретили ОПЗЖ. Длительное соучастие в легитимизации нацистского режима не спасло партию бывших регионалов от ликвидации. Закономерный итог.
24,1469021333,14668,"**➕****🇺🇦****Макіївка на Луганщині переходить в синю зону

**🔥З'явилось відео-підтвердження успішного штурму наших військових, хрестоносців зафіксовано на східній околиці села. Деякі телеграм-канали піддавали сумніву те, що Макіївка окупована та намагались звинуватити нас у тому, що ми безпідставно зафарбували цей населений пункт у червоний колір. Однак час розставив все на свої місця - українські військові зуміли відновити контроль над селом, ворог поніс важкі втрати вбитими. 

📍https://deepstatemap.live/#12.75/49.2324/37.9876"
25,1469021333,14477,"**☕️**🐈 **Наші хлопці з ремонтного підрозділу XXX ЗР-полку, що підтримує DeepStateUA, працюють для захисту нашого неба. Спільними зусиллями робимо смерть москалям 

**☕[️](https://deepstateua.shop/shop/cupdeepstateua)[Замовити](https://deepstateua.shop/shop/cupdeepstateua) таку ж чашку собі можна у нас.

[Магазин](https://deepstateua.shop/)🛑[Блог](https://deepstateua.com/)🛑[Мапа](https://deepstatemap.live/)🛑[Написати нам](http://t.me/newsDeepStatebot)🛑[Звіти](https://help.deepstateua.com/)🛑[ЗСУHelp](https://t.me/help_deepstateua)"
26,1511148555,10403,"**🇺🇸🇺🇦🇷🇺Голос Америки

**Конгрессмен Пол Гозар призвал прекратить военную помощь Украине, сказав, что Байден и его преступная семья могут быть должны Зеленскому, но Америка ему ничего не должна.

Ну что ж, и здравомыслие иногда стучится в их сердца."
27,1164348791,6196,"**18+
**СИТУАЦИЯ НА ФРОНТАХ СВО ОБОСТРЯЕТСЯ. ПЕРВЫЙ И ГЛАВНЫЙ ПРИЗНАК - РЕЗКО ВОЗРОСШИЕ ПОТЕРИ ВСУ. 

Говорят у ВСУ очень низкий порог самосохранениях, мол, могут терпеть большие потери. Но снарядам и пулям всё равно, они убивают одних и ищут следующих. 

Украинские позиции, взятые российскими и донбасскими военными выглядят ужасно, и убедительно. Эти жертвы напрасны.    

https://t.me/vladlentatarsky/15939"
28,1469021333,12281,"[**🗓**](https://i.imgur.com/BoZliW8.jpeg)** Коротенький дайджест з політичного фронту:

**📍🧟‍♂️🇸🇪**Московський військовий літак-розвідник Ан-30 порушив повітряний простір Швеції

**— 💭""__Це абсолютно неприйнятно порушувати повітряний простір Швеції__"" - заявив міністр оборони Пітер Хультквіст. 
— 🤔Нагадаємо, що Швеція за крок до вступу в НАТО, отже такі провокації будуть продовжуватись.

**📍🧟‍♂️Московія заявляє, що Захід ""переписує історію""

**—🤮Кремль продовжує стверджувати, що європейські лідери займаються історичним ревізіонізмом Другої світової війни, і прирівнює свою «русофобію» до відродження нацизму.

**📍🇰🇵Кім-Чен-Ин наголошує, що може завдати ""превентивний ядерний удар"" у разі загрози

**—🤨Що він має на увазі під ""загрозою"" - не ясно, але заява змушує задуматись

**📍🇩🇪Німеччина планує запустити LNG - термінали для поставок газу з країн Середнього Сходу

**—🥱 Країна планує стати незалежною від московського газу вже в середині 2024 року. 
—🤕 В свою чергу кремлівський ідіот Мєдвєдєв розкритикував Шольца за його політику, зробив типове ""ну канєшно же рускіє вінавати"" та звинуватив німецький парламент в наближені до нацизму. Несіть діду таблетки.

**📍🇧🇾Тихановська заявила, що необхідно ввести санкції щодо Біломосковії на рівні з Кремлем

**— 💭«__Це вже світова війна. Ми так боїмося третьої світової війни, але вона вже триває. Це війна між демократією та автократією__».

**📍🇺🇦🇫🇷Макрон у розмові із Зеленським пообіцяв посилити військову і гуманітарну допомогу Україні 

**— 💭""__У телефонному режимі з президентом Зеленським я висловив бажання продовжувати працювати на захист суверенітету та територіальної цілісності України. Наша підтримка у військовій техніці триватиме, наша гуманітарна допомога також, вже понад 615 тонн техніки__"" - заявив президент Франції у Twitter. 
—🤔 Як і очікувалось, певні кроки від Макрона було варто чекати тільки після виборів."
29,1109403194,35223,"Друзья, я к этому ублюдку отношения не имею. Будьте бдительны. Я никогда не собираю деньги, стучась в личку. Все сборы, которым я доверяю, публикуются здесь,  в моем официальном канале с галочкой верификации. 

Единственный реальный сбор, который сейчас идет от моего имени на другой площадке - это проект Народного фронта «Все для победы». Поучаствовать в нем можно здесь https://pobeda.onf.ru/requirements/kots_2  Это адресная помощь по заявке одного из спецподразделений.

@sashakots"
30,1144404150,19641,"Сброс гранат Ф-1 с квадрокоптера на позиции ВСУ на Купянском направлении бойцами 1 танковой армии

@razved_dozor"
31,1498939244,31300,"Труханяне сообщают, что шАхиды летят петушить Киевскую область, район Белой Церкви"
32,1511148555,12321,**‼️‼️‼️КИЕВ СНОВА ПОЛУЧАЕТ ПИЗДЫ ****💥****🔥****💥****🚀**
33,1457892982,30262,"**Премьер Индии отменил ежегодный индийско-российский саммит из-за ядерных угроз в адрес Украины — Bloomberg

**За 20 лет его отменяли лишь из-за пандемии-2020.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
34,1109403194,34884,"Сегодня Дмитрий Медведев посетил Луганскую Народную Республику где встретился с Денисом Пушилиным и Леонидом Пасечником.

@NeoficialniyBeZsonoV"
35,1536211233,1805,"**🔴DAILY REPORT WITH KEY NEWS🔴

Available on Medium:

🇬🇧**[**English**](https://medium.com/p/762b1720fe95)**
🇺🇦**[**Ukrainian**](https://medium.com/p/707bbfb4bed7)**
🇩🇪**[**German**](https://medium.com/p/783d1a51b50b)**
🇫🇷**[**French**](https://medium.com/p/c53deb471e4f)**
🇧🇬**[**Bulgarian**](https://medium.com/p/aedaacd64a79)**
🇷🇸**[**Serbian**](https://medium.com/p/7dd267d2dd77)**
🏳**[**Russian**](https://medium.com/p/7f468cbcd6af)**

Please share our recap with all of your friends and colleagues**"
36,1536211233,1905,"**⚡️Russia shelled Kherson 78 times today**

Fifteen civilians have been killed and 35 wounded in the city. Including one child. 

**⚡️Россия обстреляла Херсон 78 раз за сегодняшний день**

В городе 15 погибших и 35 раненых гражданских. В том числе один ребёнок."
37,1498939244,33312,💥 Взрывы в Виннице
38,1457892982,24403,"**⚡️Высокополье — наше. В Офисе Президента это подтвердили💪🏻

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
39,1457892982,24490,"**Мощнейший прилёт по оккупантам глазами самих орков. Ибо не**й шастать

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
40,1164348791,4875,"УКРАИНА ПРОСИТ ОБСУДИТЬ ЕЁ МИРНЫЙ СТАТУС? У НАС УСЛОВИЯ. 

Зеленский пускай  решает вопросы:

1. Снятие всех санкций!
2. Возврат российского флага на Олимпиаду. 
3. Оружие сдать, и перевезти в Парк Патриот.
4. Проход всех военных с линии фронта через дактилоскопию, ДНК-тестирование с невозможностью больше служить в ВСУ. 
5. Знамена всех участвовавших в карательных операциях частей и соединений Украины собрать и перевезти в Музей Вооруженных сил России. 

Тогда и поговорим! 

P.S.: 
Да! И Гордона с Ганапольским - вести «Шестьдесят минут», а «95 квартал» экспертами к Володе Соловьеву, на дрессуру. 

https://t.me/tass_agency/113358"
41,1469021333,8686,"**📍Судячи з підпису відео та знаку в кінці дороги, велика колона московської техніки знаходиться біля села Іллінка в окупованому Криму
➖➖➖➖➖➖➖➖➖➖
💬**[Обговорення в DeepStateЧаті
](https://t.me/chatDeepState)[🛎Повідомити новину](http://t.me/newsDeepStatebot)"
42,1498939244,34652,В результате украинского обстрела Киевского района Донецка погибли 3 мирных жителя и еще 5 получили ранения — Штаб Теробороны ДНР
43,1366346975,54294,"Украинский памятник ""героям АТО"" Под Авдеевкой сегодня больше не существует... Минус одно любимое фото-место украинского правительства.

Источник: [@astrahandm](https://t.me/astrahandm/5212)"
44,1511148555,12444,**🚀****💥****🔥****На Киевщине повторные взрывы!!!**
45,1457892982,24291,"**Житель Ивано-Франковска **[**забыл**](https://www.facebook.com/ivanofrankivskpatrolpolice/posts/454603810040569)**, где припарковал автомобиль, поэтому вызвал патрульных и заявил, что машину угнали

**Полисмены по прибытию просто обошли парковку возле ТЦ и, вуаля, нашли авто. Хозяину, который после сознался, что просто забыл, где поставил авто, выписали штраф за заведомо ложный вызов – от 850 до 3400 грн.

Как сделать приключение из ничего.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
46,1144404150,12860,"❗️**Кровавые деньги часть - 10. Сковыра Михаил Олегович**.

[Вежливые и Заботливые

](https://t.me/v_and_z)Украинский военнопленный заявил, что его на войну послала родная мать заработать денег. Поэтому он подписал контракт и не захотел работать по своей специальности железнодорожником. Теперь он рассказывается и просит мать забрать его домой.

#Кровавые_деньги 
#Днепропетровск
@v_and_z
[Днепр_Вставай!
](https://vk.com/dneprvstavay_dpnr)[Вежливые и Заботливые](https://t.me/v_and_z)"
47,1080134301,18512,Кстати в этот день **15 октября** 1959 г. в Мюнхене в результате успешной операции КГБ СССР ликвидирован предатель и палач украинского народа **Степан Бандера** – выстрелом из пистолета-шприца с ядом. Еще в 1949 г. Верховный суд СССР заочно приговорил главаря ОУН (запрещена в России) к высшей мере наказания – смертной казни.
48,1080134301,21171,"**Витя, задумайся...**"
49,1080134301,19356,📡🇺🇦Утреннее радио в Харькове
50,1109403194,35147,"**Папа Римский недоволен давлением со стороны Зеленского

**Папа Римский Франциск [недоволен](https://www.kp.ru/online/news/4890051/) давлением, которое на него оказывается со стороны президента Украины Владимира Зеленского. Об этом говорится в статье специалиста по Ватикану Марко Полити.

По оценке журналиста, украинский лидер ""хочет втянуть папу в нарратив"", по которому Киев представляется ""невинной жертвой"", а Москва ""демонизируется"". Однако понтифик не разделяет подобной позиции.

[Подписаться на @truekpru](https://t.me/+p3pOHrMFlcI0NWRi)"
51,1366346975,48785,"Уж так повелось, что матрос на вершине печали 
Натянет фланельку, которой нет в мире белей
Поэтому так берегут моряки белых чаек, 
Ведь в чаек вселяются души погибших друзей... 

С Днем ВМФ всех [причастных](https://t.me/BattleSailor_13)!"
52,1109403194,37050,"Харьковское метро всё. Покинуло чат. Понятно, что это временно, но все же, это результат нашего огневого воздействия на энергосистему киевского режима. Причем, эти веерные отключения света еще далеко не пик проблемы. Но он уже близко

@sashakots"
53,1457892982,30591,"**Легендарный кот-блогер Степан вернулся домой в Харьков 

** Страницу Степана ведут харьковчане. До войны они жили на Северной Салтовке, части города, которая больше всего пострадала от российских обстрелов. После нападения РФ кот-блогер вместе с хозяевами переехал во Францию.

И кого вы собрались побеждать? У нас даже коты смелее вас, русня.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
54,1247556894,3708,"**Загорання сухої трави поблизу КПП «Дитятки» у Зоні відчуження, яке виникло напередодні,  локалізовано. Триває гасіння – ДСНС України

**🧑🏼‍🚒За повідомленням ДСНС України, учора на місці працювали 33 рятувальники та 13 одиниць техніки.

❕Варто зазначити, що в Києві станом на ранок 5 травня [показники радіаційного фону та атмосферного повітря перебувають у нормі.

](https://kyivcity.gov.ua/news/u_kiyevi_stanom_na_ranok_5_travnya_pokazniki_radiatsiynogo_fonu_ta_atmosfernogo_povitrya_perebuvayut_u_normi/)🙏🏻Міська влада закликає киян зберігати спокій та довіряти офіційній інформації.

__Фото: ДСНС України.__"
55,1247556894,2562,"**🚇Київський метрополітен** **працює в режимі перевезень пасажирів із 08:00 до 19:00

**🔴**Червона лінія:** від ст. «Шулявська» до ст. «Університет».

🔵**Синя лінія:** від ст. «Героїв Дніпра» до ст. «Теремки». Без зупинки на станціях: «Майдан Незалежності», «Площа Льва Толстого». 

🟢**Зелена лінія: **від ст. «Сирець» до ст. «Видубичі». Без  зупинки на станціях: 
«Палац спорту», «Кловська»», «Золоті ворота».
Також працює ділянка «Славутич» – «Червоний хутір».

**✔️Орієнтовний інтервал руху: 40 хвилин. **Звертаємо увагу, що графік роботи може оперативно змінюватися за необхідності.

**✔️Підземні станції метро цілодобово працюють як укриття.**"
56,1080134301,20919,Маг воды проиграла схватку
57,1498939244,33033,Гераньки сейчас над Днепропетровской областью.
58,1093357968,11511,"Видео тренировок украинских военных в Британии.

Лондон обещал обучить военному делу настоящим образом 10 тысяч украинцев.

@sashakots"
59,1457892982,27162,"**Шебекино вблизи. Угадайте, кого обвинили в пожаре? Конечно же ВСУ🤷🏻‍♂️

**К слову, ударам по своим подстанциям россияне почему-то не рады. А вот по нашим школам им бить нравится.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"
60,1498939244,34777,Арахамия предлагает капитулировать
61,1164348791,6900,"📹 **Разведчики 3 батальона спецназа уничтожили украинского боевика в районе Авдеевки

**Разведчики 3 гвардейского батальона специального назначения уничтожили украинского боевика в районе Авдеевки с помощью ударного БЛА. Оператору удалось поразить цель бомбой, также была зафиксирована эвакуация тела уничтоженного боевика.

[Подписывайтесь](https://t.me/nm_dnr) на канал Народной милиции ДНР, чтобы увидеть войну нашими глазами"
62,1093357968,10514,"Число раненых в Киевском районе Донецка возросло до пяти человек, включая ребёнка. 
Растёт число пострадавших и в Кировском районе города: сообщают о четырёх раненых. 

@epoddubny"
63,1283359437,37795,"**__«Я остался без ног, но духом не упал! Работайте, братья!»

__**Василий Савицкий (позывной «Сава») —  боец НМ ДНР — о бойцах-товарищах и забывших его отца-командирах и обстрелах Донецка;
О том, каково это — ждать, когда по тебе прилетит снаряд.
«Свистит — не страшно. Страшно, что не могу убежать!».

Подписываетесь на [«Бастион»](https://bastyon.com/index?v=cebb12eb8ed549feadbd9b0b8f5b56f467356b064c28102b0a10ea45b7fd284b&video=1&ref=PARV591XENALBB5ApkR7WcQPhEZtLHfi2A)!
Видео на [YouTube](https://www.youtube.com/watch?v=M5bqCk6o_Cs)

@voenkorKotenok"
64,1511148555,9122,"**⚡️Как узнать свою военную специальность? **

Код ВУС (Военно-учетной специальности) указан в **военном билете** и означает следующее. 

**Первые три цифры — род войск:**

034 — зенитно-ракетные войска; 
100 — стрелковые; 
101 — пулеметные; 
102 — гранатометные; 
106 — разведывательные; 
107 — частей и подразделений спецназа (СпН);
109 — снайперские; 
113 — танковые; 
121 — БМП;
122 — БМД;
124 — БТР;
131 — Автоматизация во всех видах и родах войск;
166 — инженерные войска; 
252 — Машинист бронепоезда;
262 — Техник;
423 — артиллеристские  
461 — коротковолновые радиостанции; 
554 — Космическая радиосвязь;
600 — Оператор ЭВМ
756 — механик технического подразделения;
757 — мастер технического подразделения;
760 — старший кондуктор;
837 — водители транспортных средств категории ВС; 
838 — Автомобили. Эксплуатация автомобильной техники;
878 — Санитар;
879 — Медик;
956 — строительные войска
960 — водоснабжение и канализация
998 — пригодный для службы в армии, но ее не проходил; 
999 — ограничено пригоден к службе в армии, но не имеет военную подготовку.

**Вторые три цифры — должность:**

000 — без какой либо должности; 
001 — специалист по аккумуляторам; 
097 — заместитель командира; 
182 — командир; 
220 — механик, который обслуживает реактивные моторы самолетов; 
259 — механик-водитель; 
385 — эксперт по подрывным работам, которые проводятся под водой. 
543 — оператор; 
673 — специалист по измерению земли и перепада высот на местности; 
915 — стрелок.

Если код содержит букву, она несёт информацию об особенностях профессии: 
А — сухопутные войска, а также береговые войска ВМФ; 
Б — специалисты по ракетному оружию-; 
Д – воздушно-десантные войска; 
К — плавсостав надводных кораблей; 
М — морская пехота; 
П — внутренние войска;
Р — пограничные войска (ФПС; Пограничная служба ФСБ); 
Т — строительные части и подразделения; 
Е — лётный состав авиации; 
С – подразделения Министерства чрезвычайных ситуаций; 
Ф – подразделения специального назначения; 
Х — разведка горных воинских частей и подразделений; 
З — уровень образования (институт/высшее училище); 
Ш — ФАПСИ"
65,1144404150,18530,"Украинское ПВО продолжает портить жизнь жителям Краматорска.

Минувшей ночью часть ракеты ЗРК С-300 упала на жилой дом. Пострадали два человека.

@warjournaltg"
66,1283359437,40413,"Обломки противорадиолокационной ракеты АGM-88 HARM американского производства, сбитой над Херсоном.

@voenkorKotenok"
67,1511148555,9895,"💢2 мощных хрюка 
зафиксированы в Одессе 🛑"
68,1093357968,11931,"Пески наши. 
Бойцы ""СОМАЛИ"" на позитиве.
Беларус передаёт приветы домой"
69,1129015804,14151,"В Буркина-Фасо прошли массовые антифранцузские демонстрации. Протестующие в г. Уагадугу потребовали немедленного выдворения посла Франции из страны и ликвидации гарнизонов французских военных, а также налаживания контактов с Россией. Часть радикально настроенных людей попыталась захватить посольство Франции, однако их оттеснили силовики. 

Митинги связывают с высказыванием нового премьер-министра Буркина-Фасо, выступившего за сохранения диалога с Парижем. Также чиновник заявил, что голос улиц, подразумевая манифестантов, ему не указ."
70,1109403194,33122,"На фоне выходов из Белгородской области поступают сообщения о взрывах под Харьковом.

Видео от подписчика.

@sashakots"
71,1511148555,13274,"⚡️ЕС не собирается извиняться за удаленное сообщение о 100 тысячах погибших украинских военных, заявила официальный представитель Еврокомиссии."
72,1366346975,55137,"Утро приносит новости о продолжении тяжелых боёв на переправе Андреевки (Херсонская обл.). В бой брошены немецкие танки ""Леопард"".

Есть версия, что Херсонское направление, учитывая количество заявлений официальных лиц Каганата, всё-таки носит отвлекающий характер. Главный удар буде нанесён под Изюмом.

У меня есть ещё одна версия где может быть нанесен удар — в районе Угледар-Великая Новосёловка. Туда уже переброшены 72-я бригада ВСУ, а также ""Цезари"" и ""777"". (Возможно, просто большее количество БК к ним). Оборону там прощупывают с июня. Наши войска в том районе не переходили к обороне, а всё время пытались тоже наступать. 

Недавно, упреждающим артударом, уже была сорвана попытка противника перейти в атаку, но, как говорит разведка, от амбициозных планов выхода к Волновахе уркаинцы не отказались."
73,1164348791,5608,"КАК ГОТОВИТЬ НАРОД К ВОЙНЕ? И НАДО ЛИ ЭТО ДЕЛАТЬ? 

Готовить к обороне, не значит вести агрессивную политику. Например, сейчас, когда все говорят о «нападении России на Украину». Что за бред!? Это антироссийские манипуляции. Всё вовсе не так. 

А угрозы убийством русским с киевского майдана еще до Крымской весны? А мощнейшее перевооружение Украины ещё до начала СВО? А предупреждения Путина о нераспространении НАТО у границ России? 

А война против русских в Донбассе? А заявления украинских политиков о возврате к ядерному статусу (при мощнейшей антирусской риторике)? Это что? Теперь, по состоянию ВСУ и неонацистских и националистических сил понятно, кто готовился к войне настоящим образом. 

Сегодня Александр Лукашенко активизировал тему создания белорусского партизанского движения. И я подумал, а мы почему не готовим? А мы почему реальные резервы классической армии не готовим? Наверное думали: ерунда, мы возьмём и купим резервистов. Не получается. 

Финансовое довольствие предоставляется гигантское, а народ воевать на Украину так массово, как хотелось бы, не идет. Народ не штурмует военкоматы. Где же реальные резервисты, подписавшие контракт заранее, на случай войны, проходящие ежегодную переподготовку, отоваривающиеся в льготных магазинах для резервистов (должны быть такие)?  

Ребята, это все возможно, у нас есть традиции, есть потенциал, и это вселяет оптимизм. Напоминаю: накануне нападения фашистов на СССР, у нас в стране ДОСААФ подготовил** сорок миллионов военных специалистов.** Вот это был уровень. 

Хотим, чтоб так было? Если да - давайте делать. 

https://t.me/dimsmirnov175/34084"
74,1283359437,41048,"⚡️Зеленский: Киев подаёт заявку на вступление в НАТО в ускоренном порядке.

@voenkorKotenok"
75,1511148555,9887,"в/ч в Белой Церкве, Киевская обл. 

Хохлы, рассчитайте дальность полёта сами🔥🔥"
76,1283359437,39041,"То, что поляки уже по горло сыты поведением украинских ""беженцев"" — ни для кого не секрет. Достаточно открыть социальные сети и почитать местные группы. До недавнего времени этим и ограничивалось. Людей пытались убедить, что ""так нужно"", ""всё это временно"" и будущему Польши это никак не угрожает. Параллельно с этим активно переписывалась история, на этот раз — чтобы смягчить тот чудовищный кровавый след, которые оставили в истории Польши украинские националисты.

Теперь это уже не работает. Всё больше граждан понимают, что корень ""украинизации"" Польши (что в исторической памяти неразрывно связано со смертью, преследованиями и потерей идентичности) находится в самой Варшаве. Очень хорошая и грамотная статья вышла на [""Портале консервативной мысли""](https://konserwatyzm.pl/rekas-ukrainscy-nazisci-tlumili-powstanie-warszawskie/) и посвящена недавнему заявлению президента Анджея Дуды, который сравнил Варшаву 1944 года и Мариуполь года 2022-го.

Автор справедливо подчеркивает, что таким образом Дуда поставил знак равенства между поляками, убитыми при подавлении Варшавского восстания, и теми, кто их убивал, поскольку именно украинские националисты, идеология которых сегодня поднята на знамя украинской государственности, составляли ударный костяк карателей-хиви (от нем. Hilfswilliger — ""добровольный помощник""), развернутых нацистским командованием в городе

К слову, украинцы, действующие под командованием эсэсовца и педофила Оскара Дирлевангера, отличились такой звериной жестокостью, что немецкое командование даже потребовало их немедленного удаления с фронта. То есть шутка про ""выгнали из СС за жестокость"" в данном случае является правдой. 

Всё это задокументировано, а воспоминаний свидетелей — хоть отбавляй. И про выжигание целых кварталов, и про групповые изнасилования, и про то, как украинские ""хиви"" могли ради смеха ложкой выдавить глаза. Поляки хорошо это помнят, и когда глава государства пытается уравнять жертв Варшавской резни и боевиков из ""Азова"", которые является прямыми преемниками тех, кто в ней участвовал — это не вызывает ничего, кроме лютой злобы.

@voenkorKotenok"
77,1283359437,39800,"На этом фоне ВСУ ведут мощнейший обстрел Энергодара. В городе как минимум двое погибших мирных жителей. Еще пять человек ранены, в т.ч. крайне тяжело — ребенок. Зафиксированы попадания снарядов в непосредственной близости от АЭС. Над городом замечены вертолеты, идущие на уничтожение диверсантов.

@voenkorKotenok"
78,1511148555,9705,💤Как я понял мы ждём процессуальное оформление в рамках международного права документов о присоединении новых территорий. После всех норм начнётся СВИНОРЕЗ!🔥🔥🔥
