Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
6972,"**⚡️🚇Із 23 липня змінять роботу вестибюлі станції метро «Мінська»

**❌Вестибюль №1 (напрямок ст. «Героїв Дніпра») буде зачинено.

✔️Вестибюль №2 (напрямок ст. «Оболонь») працюватиме на вхід та вихід для пасажирів.

❗️Під час повітряної тривоги, зокрема уночі, працюють ті ж вестибюлі, що й у денну зміну.

↪️Детальний графік руху поїздів та режим роботи станцій: http://metro.kyiv.ua/node/103.","**⚡️🚇Starting from July 23, the entrance halls of the Metro station ""Minska"" will change their operation hours.

**❌Hall No. 1 (heading to ""Heroes of Dnipro"" station) will be closed.

✔️Hall No. 2 (heading to ""Obolonska"" station) will operate for entry and exit for passengers.

❗️During air raid alerts, especially at night, the same halls will be in use as during the day shift.

↪️For detailed train schedules and station operating hours: http://metro.kyiv.ua/node/103.",,,,,
6973,"Ⓜ️**У Києві біля станцій метро продовжують демонтаж МАФів, що перешкоджають доступу громадян до укриттів та сховищ

**✔️Демонтаж здійснюється на підставі рішення, прийнятого Радою оборони міста Києва. Ідеться про переміщення тимчасових споруд із локацій, де вони перешкоджають доступу населення до укриттів.

🦺Однією з таких територій, що повністю очистили від МАФів, щоб звільнити шлях до укриттів, є локація навколо станції метро «Політехнічний інститут». Там провели благоустрій – асфальтування та озеленення.

✔️Підприємці, які мають дозвільні документи, можуть обрати інше наявне місце для роботи.","**Ⓜ️In Kyiv near metro stations, they continue removing MAFs (mobile anti-fall shelters) that hinder citizens' access to shelters and bomb shelters.

**✔️The removal is based on a decision made by the City Defense Council of Kyiv. It involves relocating temporary structures from locations where they obstruct access to shelters for the population.

🦺One such area completely cleared of MAFs to clear the path to shelters is around the ""Polytechnical Institute"" metro station. There, they conducted landscaping—paving and greening.

✔️Businesses with permits can choose another available location for their work.",,,,,
6974,"**Київ: важливе на сьогодні** 🔵🟡

**🛠Київ продовжує підготовку до зими: вже випробували на міцність 75% теплових мереж та 80% котельних і станцій теплопостачання**. Це понад 2 тис. км мереж, а також 184 районні та квартальні котельні й станції теплопостачання.

❤️‍🩹**У Дарницькому районі працює Центр комплексного консультування для внутрішньо переміщених осіб. **Адреса: вул. Ревуцького, 6. Прийом проводять щочетверга з 09:00 до 13:00.

**🦺Триває відновлення бруківки на Подільському узвозі.** Дорожники оновлюють крайню праву смугу дороги в напрямку Подолу – вулиці Кирилівської. Нині розбирають покриття, рівняють бордюри. Наступний етап – оновлення основи проїжджої частини та викладання бруківки.

**Детальніше:** [https://bit.ly/3PxlZw0

](https://bit.ly/3PxlZw0)**Kyiv: important news** 🔵🟡

**🛠 Kyiv continues preparations for winter: Durability tests have been completed for 75% of heating networks and 80% of boiler and heat supply stations**. It includes over 2,000 km of pipes and 184 boiler houses and heat supply stations in all districts of Kyiv.

**❤️‍🩹 The Center for Comprehensive Counseling for internally displaced persons operates in Darnytskyi district**. The Center for Comprehensive Counseling for internally displaced persons in Darnytskyi district is located at Revutskoho Street, 6 and is open every Thursday from 9:00 to 13:00.

**🦺The cobblestone paving on Podilskyi Uzvoz is still being renovated**.Work is continuing in the outermost lane heading towards Podil - Kyrylivska Street. Road workers are currently dismantling the pavement and leveling curbs.

**More details:** https://bit.ly/3PxlZw0","**Kyiv: Important News** 🔵🟡

**🛠 Kyiv continues preparations for winter: Durability tests have been completed for 75% of heating networks and 80% of boiler and heat supply stations**. This includes over 2,000 km of pipelines and 184 boiler houses and heat supply stations across all districts of Kyiv.

**❤️‍🩹 A Center for Comprehensive Counseling for Internally Displaced Persons operates in Darnytskyi District**. The center is located at Revutskoho Street, 6 and is open every Thursday from 9:00 to 13:00.

**🦺 Renovation work continues on the cobblestone paving on Podilskyi Uzvoz**. Road workers are currently working on the outermost lane heading towards Podil – Kyrylivska Street. They are dismantling the pavement and leveling the curbs.

**More details:** [https://bit.ly/3PxlZw0](https://bit.ly/3PxlZw0)",,,,,
6975,"🏭**Київ продовжує підготовку до зими: виконали випробування на міцність 75% теплових мереж та 80% котельних і станцій теплопостачання**

✔️Це понад 2 тис. км мереж та 184 районні та квартальні котельні й станції теплопостачання в усіх районах Києва.

✔️Станом на сьогодні з початку гідравлічних випробувань виявлено й усунуто більше 1,1 тис. пошкоджень мереж.

🦺Ремонтні роботи здійснюють 38 аварійно-відновлювальних бригад «Київтеплоенерго». Щодня на чергуванні перебувають близько 100-120 одиниць спецтехніки та майже 1,2 тисячі працівників. Щодоби вони усувають в середньому 30-40 пошкоджень трубопроводів опалення та гарячого водопостачання.

❗️Гідравлічні випробування тепломереж є одним із обов’язкових етапів підготовки до опалювального сезону для всіх українських теплопостачальників. Під час випробувань трубопроводи перевіряють на міцність та усувають слабкі місця: ремонтують ділянки, де можуть статися пориви під час запуску теплоносія чи в умовах мінусових температур.","🏭 Kyiv continues preparations for winter: tested the strength of 75% of heating networks and 80% of boilers and heating stations.

✔️ This amounts to over 2,000 km of networks and 184 district and quarter boiler rooms and heating stations in all districts of Kyiv.

✔️ As of today, more than 1,100 network damages have been identified and repaired from the start of hydraulic tests.

🦺 Repair work is being carried out by 38 emergency restoration brigades of ""Kyivteplenergo"". About 100-120 units of specialized equipment and nearly 1,200 employees are on standby each day. On average, they remove about 30-40 pipeline damage points for heating and hot water supply daily.

❗️ Hydraulic tests of heating networks are one of the mandatory stages of preparing for the heating season for all Ukrainian heat suppliers. During the tests, pipelines are checked for strength and weak spots are repaired, including sections where breaks could occur during the launch of the heat carrier or under cold weather conditions.",,,,,
6976,"[​​](https://telegra.ph/file/3663e207a23778c9e7de0.jpg)Друзі! Тривають роботи з відновлення покриття з бруківки на Подільському узвозі в столиці. Сьогодні дорожники оновлюють  крайню праву смугу дороги в напрямку Подолу - вулиці Кирилівської. Нині  розбирають покриття, рівняють бордюри. Наступний етап - оновлення основи проїжджої частини та викладання бруківки.

Загалом плануємо відремонтувати 3,5 тис. квадратних метрів дорожнього покриття узвозу. На сьогодні вже оновили понад 600 квадратних метрів дороги від запланованого обсягу.","Friends! Repairs are underway to restore the road surface on Podilskyi Embankment in the capital. Today, road workers are updating the rightmost lane of the road heading towards Podil - Kirillova Street. Currently, they are removing the surface and leveling the curbs. The next step is to update the base of the driving surface and pave the sidewalk.

In total, we plan to repair 3,500 square meters of the embankment's road surface. So far today, they have already updated over 600 square meters of the planned area.",,,,,
6977,"[​​](https://telegra.ph/file/3517e36e30b795c208b4e.jpg)**Київ: важливе на сьогодні** 🔵🟡

👶🏻**У столиці поступово відновлюють роботу дитячих садків: сьогодні працюють 38 закладів, до яких записано 1750 дітей. **Головною передумовою відкриття дошкільного закладу освіти є наявність укриття. У разі потреби місто готове додатково відкрити необхідну кількість садочків, які також вже відповідають вимогам безпеки.

**📖У муніципальній книгарні «Сяйво книги» сьогодні розпочинаються зустрічі Клубу українського мовлення.** Перша зустріч зібрала майже 200 учасників. До клубу запрошують усіх, хто хоче вивчати українську мову, тільки починає говорити українською і шукає підтримки.

❗️**Міська влада закликала киян не наражати себе на небезпеку та безумовно дотримуватися комендантської години із 23:00 до 05:00.  **Порушники наражають на небезпеку себе та інших містян. А також створюють конфліктні ситуації із силами безпеки та оборони міста.

**🪖Підрозділи 112 бригади Тероборони ЗСУ продовжують боронити столицю та **[тренуються, аби дати гідну відсіч ворогу.](https://kyivcity.gov.ua/photo/pidrozdili_112_brigadi_trimayut_oboronu_kiyeva_i_trenuyutsya_abi_dati_gidnu_vidsich_vorogu_foto__kmda_oleksiy_samsonov/) Місто дякує захисникам та всім, хто їм допомагає!

**Детальніше: **https://cutt.ly/xLMRmyI

**Kyiv: important news** 🔵🟡

**👶🏻Kindergartens in the capital gradually resume operations. 38 schools currently work, with 1750 children registered.** The main prerequisite for opening a preschool is the availability of a shelter. If necessary, the city is prepared to open additional kindergartens that also meet the safety requirements.

**📖Ukrainian speaking club meetings begin today at the 'Syaivo Knygy' municipal bookstore**. The first meeting was held on July 14 and gathered around 200 participants. The club invites everyone who wants to learn the Ukrainian language, is just starting to speak Ukrainian and is looking for support.

❗️**The city authorities urge Kyivans to remain vigilant and abide by curfew hours from 23:00 to 5:00. **Those who violate curfew are endangering themselves and their fellow citizens. Disregarding simple rules leads to conflicts and misunderstanding with law enforcement and territorial defense units, distracting them from carrying out important tasks.

**🪖The units of the 112 Territorial Defense Brigade of the Armed Forces of Ukraine are defending Kyiv** and [training to fight against the enemy. ](https://kyivcity.gov.ua/photo/pidrozdili_112_brigadi_trimayut_oboronu_kiyeva_i_trenuyutsya_abi_dati_gidnu_vidsich_vorogu_foto__kmda_oleksiy_samsonov/)The city is grateful to the defenders and everyone helping them!

**More details:** https://cutt.ly/xLMRmyI","[Kyiv: Important News] 🔵🟡

👶🏻**Kindergartens in the capital are gradually resuming operations. Today, 38 facilities are open, serving 1,750 children.** The primary condition for reopening a preschool is the presence of a shelter. If needed, the city is prepared to open additional facilities that also meet safety standards.

📖**Meetings for the Ukrainian Language Club start today at the 'Syaivo Knygy' municipal bookstore.** The first meeting on July 14th attracted nearly 200 participants. The club welcomes anyone interested in learning or practicing the Ukrainian language.

❗️**City authorities advise residents to stay vigilant and adhere to the curfew from 11 PM to 5 AM.** Those who violate the curfew put themselves and others at risk. Disobeying these rules can lead to conflicts and misunderstandings with law enforcement and territorial defense units, diverting their attention from critical tasks.

🪖**Units of the 112 Territorial Defense Brigade of the Armed Forces of Ukraine continue to defend Kyiv and train to provide a worthy resistance to the enemy.** The city thanks the defenders and all those supporting them!

**More details:** [",,,,,
6978,"📸**Підрозділи 112 бригади тримають оборону Києва і тренуються у пунктах дислокації, аби дати гідну відсіч ворогу. **Бійці відточують майстерність у тактиці й тактичній медицині. Частина підрозділів, що складаються із військовослужбовців-киян, воює на сході та півдні України. Серед бійців є військові, які діляться набутим у боях досвідом. Київ під надійним захистом! (Фото – КМДА, [Олексій Самсонов](https://www.instagram.com/eastwest_ua/?igshid=YmMyMTA2M2Y=))

⚡️**Більше фото:
**▪[️у розділі «Медіа» на сайті КМДА](https://kyivcity.gov.ua/photo/)

⚡️⚡️

**📸The units of the 112 Territorial Defence Brigade are defending Kyiv and training to fight against the enemy.  **The fighters continue to master their skills in tactics and tactical medicine. Some of the units that consist of Kyivans are fighting in the east and south of Ukraine. Soldiers who have experience fighting Russian occupants share their valuable knowledge. Kyiv is safe with such defenders!  (Photo by KCSA, [Oleksii Samsonov](https://www.instagram.com/eastwest_ua/?igshid=YmMyMTA2M2Y=))

**⚡️See more photos:
**▪[️in the Media section of the official KCSA website](https://kyivcity.gov.ua/photo/)","📸 The units of the 112 Territorial Defence Brigade are defending Kyiv and training at their deployment points to give a worthy defense against the enemy. Fighters are honing their skills in tactics and tactical medicine. Some units made up of Kyiv residents are fighting in eastern and southern Ukraine. Soldiers with battle experience share their valuable knowledge. Kyiv is safe with such defenders! (Photo by KCSA, [Oleksii Samsonov](https://www.instagram.com/eastwest_ua/?igshid=YmMyMTA2M2Y=))

⚡️ See more photos:
▪ [in the Media section of the official KCSA website](https://kyivcity.gov.ua/photo/)",,,,,
6979,"‼️**Міська влада закликає киян не наражати себе на небезпеку та безумовно дотримуватися комендантської години із 23:00 до 05:00

**🚨Комендантська година використовується правоохоронними органами, військовими, спеціальними підрозділами для проведення контрдиверсійних і антитерористичних заходів. Тож порушники наражають на небезпеку себе та інших містян.

❗️Нагадуємо: заборонено перебувати на вулиці та в інших громадських місцях, переміщатися транспортом без перепустки або пішки. Також у комендантську годину слід дотримуватися режиму світломаскування.

✔️Виходити можна тільки під час повітряної тривоги – щоб дійти до найближчого укриття. Обов’язково слід мати при собі документи, що посвідчують особу.

❗️Нехтуючи простими речами, ви наражаєте на небезпеку себе та інших. А також створюєте конфліктні ситуації із силами безпеки та оборони міста, що може відволікати їх від виконання важливих завдань.

🙏🏻Будь ласка, будьте свідомими та бережіть себе. Разом переможемо!

▫️▫️▫️

‼️**The city authorities urge Kyivans to remain vigilant and abide by curfew hours from 23:00 to 5:00

**🚨Curfew is used by law enforcement, military, and security forces to perform counter-diversion and anti-terrorist operations. Those who violate curfew are endangering themselves and their fellow citizens.

❗️Please remember that it's strictly forbidden to be in the streets or public places and move around the city on foot or in any vehicle. During curfew, blackout discipline must be observed.

✔️One can only leave their homes to head to the nearest shelter if air raid sirens go off. It's imperative to have your identity documents with you.

❗️Disregarding simple rules leads to conflicts and misunderstanding with law enforcement and territorial defense units, distracting them from carrying out important tasks.

🙏🏻Please remain vigilant and stay safe. Together we will win!","‼️**The city authorities urge Kyivans not to expose themselves to danger and unconditionally adhere to the curfew from 23:00 to 05:00.

**🚨The curfew is utilized by law enforcement, military, and special units for counter-diversion and anti-terrorist measures. Thus, violators put themselves and others at risk.

❗️Remember, it is strictly prohibited to be on the streets or other public spaces, and to move around the city on foot or by any means of transport. During the curfew, blackout discipline must be maintained.

✔️You may only leave your home to reach the nearest shelter during an air raid alert. It is essential to carry your identification documents.

❗️Disregarding these simple rules puts you at risk and creates conflicts with law enforcement and territorial defense units, potentially diverting them from critical tasks.

🙏🏻Please remain vigilant and take care of yourself. Together we will prevail!

▫️▫️▫️",,,,,
6980,"⚡️🚎**У зв‘язку з аварією інженерних мереж на вулиці Софіївській тимчасово змінений рух тролейбусів №№ 6, 16, 18
**
❗️Маршрут № 6 курсує до станції метро «Лук’янівська», маршрути №№ 16, 18 – до Повітрофлотського шляхопроводу.

↪️Слідкуйте за змінами руху транспорту у Telegram-каналі** **[**Зміни руху | Київпастранс.**](https://t.me/kyivpasstrans)","⚡️🚎**Due to an engineering network incident on Sofiyivska Street, the routes of trolleybuses #6, #16, and #18 have been temporarily changed.**
**❗️Route #6 now goes to the Lukiivska metro station, while routes #16 and #18 go to Povitroflotskyi tramway line.**
↪️Please follow the transport changes in the Telegram channel [Kyivpastrans | Changes in Transport](https://t.me/kyivpasstrans).",,,,,
6981,"**Київ: важливе на сьогодні** 🔵🟡

**🚇**Відзавтра тимчасово закриють вестибюлі двох станцій метро.

👶🏻Понад 500 дітей пройшли безкоштовну реабілітацію у київських санаторіях.

🇬🇪**Півсотні членів родин учасників російсько-української війни відправилися на оздоровлення до Грузії. **Грузинська сторона з перших днів російського вторгнення допомагає Україні гуманітарно та надає підтримку українським біженцям.

**Деталі: ****https://cutt.ly/FLCgxUK****

Kyiv: important news** 🔵🟡

**🚇**Starting tomorrow, the lobbies of two metro stations will be temporarily closed.

**👶🏻**More than 500 children received free rehabilitation in Kyiv sanatoriums.

**🇬🇪Fifty family members of participants in the Russian-Ukrainian war have gone to George for rehabilitation. **Since the early days of Russia's invasion, Georgia has been helping Ukraine with humanitarian aid and providing support to Ukrainian refugees.

**More details:** https://cutt.ly/FLCgxUK","**Kyiv: Important News** 🔵🟡

**🚇**Starting tomorrow, the lobbies of two metro stations will be temporarily closed.

**👶🏻**More than 500 children received free rehabilitation in Kyiv sanatoriums.

**🇬🇪**Fifty family members of participants in the Russian-Ukrainian war have gone to Georgia for rehabilitation. Since the early days of Russia's invasion, Georgia has been helping Ukraine with humanitarian aid and providing support to Ukrainian refugees.

**More details:** [https://cutt.ly/FLCgxUK](https://cutt.ly/FLCgxUK)",,,,,
6982,"⚡️🚇**Відзавтра тимчасово закриють вестибюлі двох станцій метро: вихід зі станції  «Академмістечко» у напрямку Троїцького ринку та вихід зі станції  «Дарниця» у напрямку «Лівобережної»

**❗️Обмеження застосовуються з міркувань безпеки. На період воєнного стану режим роботи станцій визначають правоохоронні органи.

✔️Про відновлення роботи вестибюлів буде повідомлено додатково.

❗️Під час повітряної тривоги, зокрема уночі, працюють ті ж вестибюлі, що й у денну зміну.

↪️Детальний графік руху поїздів та режим роботи станцій: http://metro.kyiv.ua/node/103.","⚡️🚇 Starting tomorrow, two metro stations will temporarily close their vestibules: the exit from ""Akademmiestechko"" station towards Troitskyy Market and the exit from ""Darnytsia"" station towards ""Lvivska"".

❗️These restrictions are due to safety considerations. During the state of emergency, the operating hours of the stations are determined by law enforcement agencies.

✔️Further notice will be given when the vestibules resume operation.

❗️During air raid alerts, especially at night, the same vestibules operate as during the day.

↪️For detailed train schedules and station operating hours: http://metro.kyiv.ua/node/103.",,,,,
6983,"**🐶У столиці запрацював Telegram-бот «**[**Твій вет Київ**](https://t.me/VetHelpKyiv_bot)**» для безоплатних консультацій щодо утримання домашніх тварин

**✔️Як зазначають фахівці, у період воєнного стану факторів, що можуть негативно впливати на стан тварин, стало в рази більше. Тому бот – це допоміжний канал комунікації з власниками тварин.

🐈Консультації надаватимуть ветеринарні лікарі муніципальної клініки, які мають широкий практичний досвід.

✔️Графік роботи Telegram-боту у режимі консультацій: із 09:00 до 18:00.

✔️Цілодобово доступна довідкова інформація щодо перших дій у разі отруєння тварини, укусу кліщів або інших комах, графіку профілактичних щеплень і профілактичних оглядів. Також у чат-боті є адреси ветеринарних клінік.

 📲Наразі бот працює в тестовому режимі, згодом функціонал доповнюватимуть.","**🐶 In the capital, the Telegram bot ""Твій вет Київ"" ([Your Vet Kyiv](https://t.me/VetHelpKyiv_bot)) has started offering free consultations on pet care.

**✔️ As experts note, during the war period, the number of factors that can negatively impact pets' health has increased significantly. Therefore, the bot serves as an additional communication channel with pet owners.

🐈 Consultations will be provided by veterinarians from the municipal clinic, who have extensive practical experience.

✔️ The working hours of the Telegram bot in consultation mode: from 09:00 to 18:00.

✔️ Round-the-clock informational resources are available for first aid in case of animal poisoning, tick or other parasite bites, vaccination schedules, and preventive check-ups. The chatbot also includes addresses of veterinary clinics.

 📲 Currently, the bot is operating in test mode, with additional features to be added later.",,,,,
6984,"👩🏼‍⚕️**Обстеження, що виявляє рак грудей навіть на початкових стадіях, сьогодні безкоштовно доступне для кожної мешканки Києва

**▫️Рак грудей – найпоширеніше онкологічне захворювання серед жінок. Лише в Києві щороку такий діагноз встановлюється 1200–1500 жінкам. У 20% випадків – на тих стадіях, коли рак не піддається ефективному лікуванню. Помирає від раку грудей понад 500 киянок на рік.

❗️Нагадуємо: жінки до 35 років мають раз на рік проходити УЗД-дослідження або, у разі ускладненого сімейного анамнезу, – мамографічне. Жінки 35-40 років направляються на первинну одноразову мамографію. Після 40 років мамолога слід відвідувати щороку і робити мамографію залежно від його рекомендацій. Обов’язково планувати візит до кабінету мамографії раз на один-два роки слід, якщо жінці більше 50.

✔️**За направленням лікаря УЗД молочних залоз та мамографія безоплатні для пацієнтки.** Перелік закладів, у яких працюють кабінети мамографії: https://cutt.ly/DLXx83w

📞У разі виникнення проблем із отриманням направлення або проведенням обстеження, слід звертатися до керівника закладу або на гарячу лінію Департаменту охорони здоров’я: 0442784191.","👩🏼‍⚕️**Breast examination, which can detect breast cancer even at early stages, is now free for every woman in Kyiv.

**▫️Breast cancer is the most common type of cancer among women. In Kyiv alone, this diagnosis is established for 1,200 to 1,500 women annually. In 20% of cases, it is diagnosed when the cancer is no longer treatable. Over 500 Kyiv women die from breast cancer each year.

❗️Reminder: Women under 35 should undergo an ultrasound once a year, or a mammogram if there is a complicated family medical history. Women aged 35-40 should have their first mammogram. After 40, they should visit a breast specialist annually and get a mammogram according to their doctor's recommendations. If a woman is over 50, she should plan to visit a mammography clinic every one to two years.

✔️**Under a doctor's referral, ultrasound of the mammary glands and mammography are free for patients.** A list of institutions where mammography clinics operate: [Link]

📞If you encounter issues with obtaining a referral or scheduling an examination, contact the head of",,,,,
6985,"[​​](https://telegra.ph/file/b965aad0e72b19f9c325b.jpg)Друзі! Перед минулим Днем народження я підкорював особисті вершини. - Стрибав з парашутом, підіймався  на Казбек, підтягнувся на турніку пів сотні разів. А 51-річчя зустрічаю в зовсім іншій реальності. Про подальші рекорди поки мрію. Сьогодні  інші виклики, які потрібно долати.

Дякую всім, хто поруч, хто допомагає і підтримує!
Особливо дякую нашим воїнам-захисникам!

Ми всі сьогодні боремося. За нашу державу, за незалежність, за наше майбутнє.

Без боротьби перемоги не буває! І всі випробування ми гідно пройдемо, і всі виклики ми подолаємо, і ми переможемо!
Слава Україні!","Friends! Before my last birthday, I conquered personal peaks. I skydived, climbed Mount Kazbek, and did hundreds of pull-ups on the parallel bars. Now, at 51, I face a different reality. I dream of setting more records in the future. Today, I face new challenges that need to be overcome.

Thank you all who stand by me, who help and support me!
Especially thank you to our soldier-defenders!

We all fight today. For our country, for independence, for our future.

Without struggle, there is no victory! And we will bravely overcome all trials and challenges, and we will win!
Glory to Ukraine!",,,,,
6986,"[​​](https://telegra.ph/file/b8debc854d5a03c86383a.jpg)**Київ: важливе на сьогодні** 🔵🟡

**💔Із 24 лютого у Києві зареєстровано майже 100 тисяч вимушених переселенців, понад 15 тисяч із них – діти.** Вимушених переселенців, які переїхали до столиці з 2014 року, —  більше 270 тисяч. Найбільше із Донецької та Луганської областей, також багато з Харківської, Сумської та Запорізької.

**🦠Від початку повномасштабної війни у Києві зареєстровано понад 35,2 тисячі випадків захворювання на COVID-19.** У столиці кожен охочий може безкоштовно зробити щеплення проти коронавірусу, зокрема, внутрішньо переміщені особи.

🐶**Більше тисячі людей відвідали День відкритих дверей у тимчасовому притулку для тварин на ВДНГ: нових господарів знайшли 7 собак та 4 котів. **Тимчасовий притулок для тварин працює з кінця березня. За цей час вдалося прилаштувати близько 150 тварин. Багато з них – евакуйовані із зон обстрілів, бомбардувань тощо.

**🍐Цими вихідними 110 років виповнилося Бессарабському ринку – одній із візитівок української столиці.** Сьогодні Бессарабський ринок поступово стабілізує діяльність в умовах воєнного стану і продовжує залучати до торгівлі  безпосередніх товаровиробників, аби забезпечити мешканців столиці якісними та безпечними продуктами харчування.

**Детальніше: **https://cutt.ly/3LKZdcI

**Kyiv: important news** 🔵🟡

💔**Since February 24, nearly 100,000 forced migrants have been registered in Kyiv, over 15,000 of whom are children.** Over 270,000 forced migrants have moved to the capital since 2014. Most of them come from the Donetsk and Luhansk regions, as well as many from the Kharkiv, Sumy, and Zaporizhzhya regions.

**🦠Since the start of the full-scale war, over 35,200 cases of COVID-19 have been registered in Kyiv.** Anyone in Kyiv who wants to receive a free jab may do so. Internally displaced individuals can also get vaccinated.

🐶**Over 1000 people visited Open Doors Day at the temporary shelter for animals at VDNG: 7 dogs and 4 cats found new owners.** The temporary animal shelter has operated since late March. During this time, about 150 animals have been adopted. Many of them were evacuees from areas of shelling, bombing, etc.

**🍐This weekend marks the 110th anniversary of the Bessarabian Market, one of the Ukrainian capital's top destinations to visit. **Today, the Bessarabian Market is gradually returning to normal in martial law conditions and continues to get direct producers to engage in business to provide the capital's residents with safe, high-quality food.

**More details:** https://cutt.ly/3LKZdcI","[Kyiv: Important News] 🔵🟡

💔**Since February 24, nearly 100,000 forced migrants have been registered in Kyiv, over 15,000 of whom are children.** Over 270,000 forced migrants have moved to the capital since 2014. Most of them come from the Donetsk and Luhansk regions, as well as many from the Kharkiv, Sumy, and Zaporizhzhya regions.

🦠**Since the start of the full-scale war, over 35,200 cases of COVID-19 have been registered in Kyiv.** Anyone in Kyiv who wants to receive a free vaccine can do so. Internally displaced individuals can also get vaccinated.

🐶**Over 1000 people visited Open Doors Day at the temporary animal shelter at VDNH: 7 dogs and 4 cats found new owners.** The temporary animal shelter has operated since late March. During this time, about 150 animals have been adopted. Many of them were evacuees from areas of shelling, bombing, etc.

🍐**This weekend marks the 110th anniversary of the",,,,,
6987,**🍇У Києві цього тижня триватимуть продуктові сільськогосподарські ярмарки – ****https://cutt.ly/gLJEcq4**,There will be agricultural markets in Kiev this week - [https://cutt.ly/gLJEcq4](https://cutt.ly/gLJEcq4),,,,,
6988,"⚡️**Із 24 лютого у Києві зареєстровано майже 100 тисяч вимушених переселенців, понад 15 тисяч із них – діти

**✔️Вимушених переселенців, які переїхали до столиці з 2014 року, —  більше 270 тисяч. Найбільше із Донецької та Луганської областей, також багато з Харківської, Сумської та Запорізької.

💔Не всі, хто знайшов прихисток у Києві, зареєстровані як переселенці, тому сказати реальну кількість людей, які були вимушені покинути свої домівки через російську агресію, складно.

✔️Щоб стати на облік як внутрішньо переміщена особа, необхідно звернутися до управління соціального захисту населення.

**🤍У Києві працюють консультативні центри для внутрішньо переміщених осіб

**✔️Кожен із внутрішньо переміщених осіб може прийти та отримати консультації щодо пільг, працевлаштування та інших питань, які найбільше його турбують. Також фахівці надають юридичну та психологічну допомогу тим, хто цього потребує.

▫️**Дарницький район** – вул. Ревуцького, 6 (прийом здійснюється щочетверга з 09:00 до 13:00)

▫️**Дніпровський район** – вул. Остафія Дашкевича, 9 (щочетверга з 10:00 до 17:00)

▫️**Деснянський район** – вул. Бальзака, 28 (щочетверга з 10:00 до 14:00)

▫️**Оболонський район** – проспект Оболонський, 22 (Vcenti Hub) (щоп’ятниці з 10:00 до 14:00)

▫️**Святошинський район** – бульвар Ромена Роллана, 13-В (щоп’ятниці з 10:00 до 15:00)

▫️**Солом’янський район** – вул. Волинська, 2 (щосереди з 10:00 до 17:00)

▫️**Шевченківський район** – вул. Білоруська, 11 (щовівторка з 10:00 до 15:00), вул. Володимирська, 51-Б (Vcentri Hub) (щоп’ятниці з 10:00 до 16:00).","⚡️**As of February 24, almost 100,000 forced evacuees were registered in Kyiv, with over 15,000 of them being children.

**✔️The number of forced evacuees who have moved to the capital since 2014 exceeds 270,000. The largest numbers come from Donetsk and Luhansk regions, with many also coming from Kharkiv, Sumy, and Zaporizhzhia regions.

💔Not all those who found shelter in Kyiv are registered as evacuees, making it difficult to determine the exact number of people forced to leave their homes due to Russian aggression.

✔️To be registered as an internally displaced person, one must contact the social protection authority.

**❤️In Kyiv, there are consultative centers for internally displaced persons.

**✔️Each internally displaced person can come and receive consultations regarding benefits, employment, and other issues that concern them most. Experts also provide legal and psychological assistance to those who need it.

📍**Darnytsia District** – Revutskogo Street, 6 (reception is held every Thursday from 09:00 to 13:",,,,,
6989,"**Більше тисячі людей відвідали День відкритих дверей у тимчасовому притулку для тварин на ВДНГ

**🐶Нових господарів знайшли 7 собак та 4 котів.

✔️Тимчасовий притулок для тварин працює з кінця березня. За цей час вдалося прилаштувати близько 150 тварин. Багато з них – евакуйовані із зон обстрілів, бомбардувань тощо.

🧡Закликаємо поширити інформацію про собак і котів з тимчасового притулку, які потребують родини, у [Facebook](https://www.facebook.com/shelter.vdng) і подумати про можливість взяти під опіку когось із них.

✔️Притулок розташований за адресою: вулиця Академіка Глушкова, 1, ВДНГ, 16-ий павільйон. Потрапити до притулку можна за попереднім записом: (093-540-12-18) із 10:00 до 17:00.","**More than a thousand people visited the Open House event at the temporary animal shelter on VDNH.

**🐶 Seven dogs and four cats found new homes.

✔️ The temporary animal shelter has been operating since late March. In this time, about 150 animals have been rehomed. Many of them are evacuees from areas under bombardment and shelling.

🧡 Please help spread the word about the dogs and cats at the temporary shelter who need families. You can find more information on [Facebook](https://www.facebook.com/shelter.vdng) and consider taking one of them under your care.

✔️ The shelter is located at Academic Glushkov Street, 1, VDNH, Pavilion 16. You can visit by appointment only: (093-540-12-18) from 10:00 to 17:00.",,,,,
