Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
7011,"[​​](https://telegra.ph/file/c8698d4fa5286acdf8bfb.jpg)Друзі! Зустрівся з прем’єром Нідерландів Марком Рютте, який сьогодні відвідав Київ а також побував в Ірпені, Бучі та Бородянці. Я подякував пану Рютте за підтримку України - політичну, озброєнням, за економічну допомогу.

І підкреслив, що сьогодні дуже важливо, щоб цивілізований світ був єдиним і рішучим в своїй підтримці України, у відстоюванні цінностей, на які замахнувся російський агресор.","Friends! I met with the Prime Minister of the Netherlands Mark Rutte, who today visited Kyiv and also visited Irpin, Bucha, and Boryspil. I thanked Mr. Rutte for his support for Ukraine—political, military, and economic assistance.

And I emphasized that it is very important today for the civilized world to be united and decisive in its support for Ukraine, in defending the values that the Russian aggressor seeks to undermine.",No,,,,
7012,🍒**У Києві 12-17 липня триватимуть продуктові сільськогосподарські ярмарки** – https://cutt.ly/4LxfbG4,🍒**Food farm markets will take place in Kyiv from July 12-17** – [https://cutt.ly/4LxfbG4](https://cutt.ly/4LxfbG4),No,,,,
7013,"[​​](https://telegra.ph/file/29439daefb7d7235c653f.jpg)**⛈У найближчу годину та до кінця доби у столиці очікується гроза – Укргідрометцентр

✔️**Під час грози на місцях можливих підтоплень дорожньої мережі чергуватиме спецтехніка КК «Київавтодор». 

🚜Загалом комунальна корпорація має 91 одиницю спецтехніки і спецзасобів для ремонту й очистки системи зливової каналізації. Зокрема, мотопомпи, гідромонітори, насосні станції.

❗️Фахівці нагадують, що під час грози слід зачинити вікна і не підходити до них, не братися за металеві вхідні двері. У разі сильного вітру слід триматися подалі від рекламних щитів, ліній електропередачі, дерев, а також не паркувати поруч із ними авто.

📞Під час грози на місцях можливих підтоплень дорожньої мережі чергуватиме спецтехніка «Київавтодору». У разі підтоплень проїжджої частині чи тротуарів звертайтесь до диспетчерської: 044-284-74-19.

🚒При падінні дерев чи гілок, при травмуванні людей тощо негайно інформувати екстрені служби: 101 або 103. Телефон КАРС: 044-430-37-13.","⛈ In the next hour and until the end of the day, there is expected to be a thunderstorm in the capital — Ukrainian Hydrometeorological Center

✔️ During the thunderstorm, special equipment from the Kyivavtodor State Enterprise will be used to clear road areas prone to flooding.

🚜 Overall, the municipal corporation has 91 units of special equipment and tools for repairing and cleaning the drainage system, including portable pumps, hydromonitors, and pumping stations.

❗️ Experts remind that during a thunderstorm, windows should be closed and avoided, and metal front doors should not be touched. In case of strong wind, stay away from advertising billboards, power lines, trees, and do not park near them.

📞 During a thunderstorm, special equipment from Kyivavtodor will be used to clear road areas prone to flooding. In case of flooding of the road or sidewalk, contact the dispatcher at 044-284-74-19.

🚒 If trees or branches fall, or if people are injured, immediately inform emergency services at 101 or 103. The number for the Kyiv Emergency Response Service (KA RS) is 044-430-37",No,,,,
7014,"**🚎 У Києві відновили роботу тролейбусні маршрути №№ 6, 18, 25, 28, 32, 33

**⚙️На цій ділянці фахівці «Київпастрансу» відновили 2225 м контактної мережі, яка постраждала унаслідок збройної агресій росії.

✔️Відновлено рух тролейбусних маршрутів за постійними схемами:

№ 6 – «Мінський масив – Майдан Незалежності»
№ 18 – «Майдан Незалежності – вулиця Сошенка»
№ 25 – «Станція метро «Почайна» – проспект Свободи»
№ 28 – «Станція метро «Лук’янівська – проспект Свободи»
№ 32 – «Вулиця Північна – вулиця Сошенка»
№ 33 – «Мінський масив – залізничний вокзал Південний»

❌Водночас припиняється рух тимчасових тролейбусних маршрутів:

№ 6К – «Мінський масив – вул. Сирецька»
№ 32Д – «Вул. Північна – вул. Сирецька»

◽️Найближчим часом фахівці «Київпастрансу» відновлять пошкоджені тролейбусні контакти на площі Валерія Марченка, проспекті Перемоги та вулиці Юрія Іллєнка.","**🚎 Tram routes 6, 18, 25, 28, 32, and 33 have resumed operation in Kyiv.

**⚙️ On this section, specialists from ""Kyivpastrans"" restored 2,225 meters of the contact network, which suffered as a result of Russian military aggression.

✔️ Tram routes have been restored with fixed schedules:

- Route 6: ""Minsky District – Maidan Nezalezhnosti""
- Route 18: ""Maidan Nezalezhnosti – Shoshenko Street""
- Route 25: ""Metro Station 'Pochayivska' – Svoboda Avenue""
- Route 28: ""Metro Station 'Lukyanivska' – Svoboda Avenue""
- Route 32: ""Povitna Street – Shoshenko Street""
- Route 33: ""Minsky District – Southern Railway Station""

❌ Meanwhile, temporary tram routes are suspended:

- Route 6K: ""Minsky District – Siretska Street""
- Route 32D: ""Povitna Street – Siretska Street""

◽️ Specialists from ""Ky",No,,,,
7015,"**Київ: важливе на сьогодні** 🔵🟡

🪖**У Києві розпочали оборонні заняття з цивільним населенням.** Першочергово заняття проведуть з посадовими особами всіх рівнів, зокрема з директорами шкіл і дошкільних закладів, а в подальшому залучатимуть всіх охочих. Кожен мешканець Києва має знати свої дії в умовах війни.

💪🏻У столиці відновили роботу майже 86% підприємств. 

🚎На вулиці Кирилівській триває відновлення тролейбусної мережі, пошкодженої російським ракетним обстрілом.

**Детальніше: **https://cutt.ly/kLdWCZr

**Kyiv: important news** 🔵🟡

🪖Around 100 managers of the Regional State Administration have participated in the first-ever tactical defense training for civilians held in Kyiv. In the future, it’ll be available for everyone.

💪🏻Almost 86% of businesses resumed their work in the capital. 

🚎Restoration of the trolleybus network, damaged by Russian shelling, continues on Kyrylivska Street. 

**More details:** https://cutt.ly/kLdWCZr","**Kyiv: Important News** 🔵🟡

🪖The city of Kyiv has begun defensive training for civilians, with over 100 managers from the Regional State Administration participating in the first such training session. More sessions will be open to everyone.

💪🏻Nearly 86% of businesses in the capital have resumed operations.

🚎The restoration of the trolleybus network, damaged by Russian shelling, is ongoing on Kyrylivska Street.

**More details:** [https://cutt.ly/kLdWCZr](https://cutt.ly/kLdWCZr)",No,,,,
7016,"**🚎На вулиці Кирилівській триває відновлення тролейбусної мережі, пошкодженої російським ракетним обстрілом

**🦺Фахівці Служби енергетичного забезпечення КП «Киівпастранс» приступили до ремонту одразу ж як отримали матеріал для роботи. Усього вони замінять 2225 метрів контактного дроту. 

✔️Вже цієї неділі рух тролейбусів вулицею Кирилівською відновиться. Ідеться про маршрути №№ 6, 18, 25, 28, 33. 

✔️Після цих робіт відновлять пошкоджені тролейбусні контакти на площі Валерія Марченка, проспекті Перемоги та вулиці Юрія Іллєнка, які також були пошкоджені через військову агресію рф.","**🚎Reconstruction of the trolleybus network on Kirillov Street is ongoing after damage from Russian rocket strikes.

**🦺Specialists from the Energy Supply Service of KPP ""Kyivpasttrans"" have started repairs as soon as they received materials for the work. They will replace 2,225 meters of contact wire.

✔️Trolleybus traffic on Kirillov Street will resume this weekend. This includes routes #6, 18, 25, 28, and 33.

✔️After these repairs, the damaged trolleybus contacts at Valeriy Marchenko Square, Peremohy Prospect, and Yurii Illienko Street will also be restored, which were damaged due to the military aggression of Russia.",No,,,,
7017,"🚃**Із 9 до 17 липня через ремонт колій змінить маршрут трамвай № 5

**❌Рух трамваїв на ділянці від станції «Романа Шухевича» до станції «Троєщина-2» буде закрито. 

✔️Трамвай курсуватиме від вулиці Сержа Лифаря до станції «Романа Шухевича». Для зручності пасажирів маршруту присвоєно номер 5К.

🚌Водночас збільшиться кількість автобусів на маршрутах №№ 21, 61.

🚃**9 липня на вулиці Глибочицькій буде змінено маршрути трамваїв №№ 14, 18

**❌Із 10:00 до закінчення ремонтних робіт, орієнтовно до 14:00, рух трамваїв на ділянці від Контрактової площі до вулиці Січових Стрільців буде закрито. 

✔️Трамваї №№ 14, 18 курсуватимуть трасою маршруту № 15 «Проспект Відрадний – вулиця Старовокзальна».

↪️Оперативно дізнаватися про зміни руху комунального громадського транспорту можна у **Telegram-каналі **[**Зміни руху | Київпастранс.**](https://t.me/kyivpasstrans) 

📲Сервіс руху міського транспорту також є у новій версії застосунку [**«Київ Цифровий».**](https://t.me/KyivCityOfficial/4498)","tram**From July 9 to July 17, tram number 5 will change its route due to rail repairs.

**❌The movement of trams on the section from ""Roman Shukhevych"" station to ""Troiechyna-2"" station will be closed.

✔️Tram number 5 will run from Sergiy Levary Street to ""Roman Shukhevych"" station. For passenger convenience, the route has been assigned number 5K.

🚌At the same time, the number of buses on routes #21 and #61 will increase.

tram**On July 9, the routes of trams #14 and #18 will be changed on Glibochychinskaya Street.

**❌From 10:00 until the end of repair work, approximately by 14:00, the movement of trams on the section from Krymska Square to Sichovi Striltsi Street will be closed.

✔️Trams #14 and #18 will run along the route of number 15 ""Prospect Radnistyi - Starovokzalna Street"".

↪️For up-to-date information about changes in the movement of public transport, you",No,,,,
7018,"**Київ: важливе на сьогодні** 🔵🟡

**✔️У Шевченківському районі розпочав роботу новий Територіальний центр соціального обслуговування громадян. **У ньому створені всі умови і для працівників, і для відвідувачів, створене інклюзивне середовище. Є умови для реабілітації осіб та дітей з інвалідністю, літніх людей та ветеранів-захисників, які повернуться додому. Терцентр частково надаватиме послуги реабілітації для поранених.

**🤍Із початку повномасштабної війни на безкоштовну гарячу лінію медико-психологічної допомоги звернулось 5977 людей.** 80% звернень на гарячу лінію пов’язані з реакцією на бойові дії. Гаряча лінія працює цілодобово і безкоштовно за номерами: 0 800 50 12 12, 044 541 04 04, 044 541 04 05.

**✔️У кризовому центрі «Соціотерапія» триває безкоштовна реабілітація після травматичних воєнних подій.** До центру  можуть звертатися всі, хто відчуває таку потребу. Програма кризової терапії розрахована на 4 тижні. Загалом в центрі одночасно може перебувати до 40 осіб. Наразі курс у кризовому центрі проходять 16 осіб. 

**Детальніше: **https://cutt.ly/BLpuVfx

**Kyiv: important news** 🔵🟡

**✔️A new Territorial Center for Social Services has been opened in the Shevchenkivskyi district.** The Center was created as an inclusive environment welcoming its employees and visitors. There are facilities for the rehabilitation of persons and children with disabilities, the elderly, and veterans returning home. The Territorial Center will also partially provide rehabilitation services for the wounded. 

**🤍Since the beginning of the full-scale war, 5,977 people have contacted the free psychological counseling and support hotline. **More than 80% of calls were prompted by the distress caused by the war. The hotline works 24/7 and is free of charge. Please call: 0 800 50 12 12, 044 541 04 04, 044 541 04 05.

✔️**The “Sociotherapy” crisis center continues to provide free rehabilitation after traumatic war events.** Anyone in need of such help can contact the “Sociotherapy” crisis center. The course lasts 4 weeks and can cover 40 patients at once. 16 persons are currently undergoing rehabilitation. 

**More details:** https://cutt.ly/BLpuVfx","**Kyiv: Important News** 🔵🟡

**✔️A new Territorial Center for Social Services has opened in the Shevchenkivskyi district.** It provides an inclusive environment for both staff and visitors. The center offers facilities for the rehabilitation of individuals and children with disabilities, the elderly, and veterans returning home. It will also partially provide rehabilitation services for the wounded.

**🤍Since the start of the full-scale war, 5,977 people have contacted the free medical-psychological support hotline.** Over 80% of calls were due to distress from the war. The hotline operates 24/7 and is free to call at 0 800 50 12 12, 044 541 04 04, 044 541 04 05.

**✔️The “Sociotherapy” crisis center continues to offer free rehabilitation for those affected by traumatic war events.** Anyone who feels they need this support can contact the “Sociotherapy” crisis center. The program lasts 4 weeks and can accommodate up to 40 patients simultaneously. Currently, 16 people are undergoing rehabilitation.",No,,,,
7019,"📲🚎**У новій версії «Київ Цифровий» з’явився сервіс руху міського транспорту

**✔️Як [повідомив](https://t.me/olenych_digital/188) керівник цифрової трансформації Києва і заступник голови КМДА Петро Оленич, тепер у міському застосунку можна відслідкувати час прибуття транспорту, зберігати маршрути та дізнаватися про пересадки. 

**Новий сервіс надає можливість:

**▪️знаходити потрібні зупинки та маршрути

▪️моніторити рух транспорту на мапі

▪️переглядати час прибуття транспорту на зупинку та його бортовий номер

▪️дізнаватися про пересадки на інший транспорт на зупинках

▪️зберігати зупинки та маршрути в обрані, щоб мати їх у швидкому доступі.

✔️Це перший сервіс застосунку [«Київ Цифровий»](https://t.me/Kyiv_digital/175), який команда КП «ГІОЦ» запустила в бета-версії. Планують додавати новий функціонал та вдосконалювати його за відгуками користувачів.","📲🚎**In the new version of ""Kyiv Digital,"" a public transportation service has been added.**

**✔️As reported by Oleanych Digital [here](https://t.me/olenych_digital/188), the head of Kyiv's digital transformation and Deputy Head of KMDA, Petro Oleanych, now allows users to track bus arrival times, save routes, and find transfer information within the city app.**

**The new service provides the ability to:**

- **find necessary stops and routes**
- **monitor bus movement on a map**
- **view the arrival time and bus number at a stop**
- **learn about transfers to other transport at stops**
- **save stops and routes for favorites for quick access.**

✔️This is the first service of the ""Kyiv Digital"" app [here](https://t.me/Kyiv_digital/175) that the team at KPA ""GIOC"" has launched in beta version. They plan to add new features and improve them based on user feedback.",No,,,,
7020,"🙏🏻**Гаряча лінія психологічної допомоги із 24 лютого прийняла майже 6 тисяч звернень

**✔️Понад 80% звернень на гарячу лінію пов’язані з реакцією на бойові дії. Так, стрес у суспільстві викликають панічні атаки, страхи пов’язані з війною (36%), загострення тривожних та невротичних розладів (34%). 

▫️Серед інших проблем:  депресія, суїцидальні думки та наміри, порушення сну, соматичні захворювання, душевні страждання з приводу захворювання.

✔️Зафіксовано також незначне збільшення реакцій на воєнні дії, які переходять у сегмент затяжних реакцій і провокують розвиток депресивних станів.

📞**Гаряча лінія працює цілодобово і безкоштовно за номерами:** 0800501212, 0445410404, 0445410405.","🙏🏻**The psychological assistance hotline, which began operations on February 24, has received nearly 6,000 calls.**

✔️Over 80% of the calls to the hotline are related to reactions to military actions. Indeed, stress in society is causing panic attacks (36%), fears associated with war (34%), and exacerbation of anxiety and neurotic disorders (34%).

▫️Other issues include depression, suicidal thoughts, sleep disturbances, physical illnesses, and mental suffering due to illness.

✔️There has also been a slight increase in reactions to military actions that evolve into prolonged reactions, leading to the development of depressive states.

📞**The hotline operates round-the-clock for free at the numbers: 0800501212, 0445410404, 0445410405.**",No,,,,
7021,"Друзі! В Шевченківському районі вже працює новий Територіальний центр соціального обслуговування громадян.
У ньому створені всі умови і для працівників, і для відвідувачів, створене інклюзивне середовище.

Окрім того, в новому центрі є умови для реабілітації осіб та дітей з інвалідністю, літніх людей та ветеранів-захисників, які повернуться додому. Терцентр частково надаватиме послуги реабілітації для поранених. 

Тут встановлені гідромасажні та медичні ванни, спеціальні тренажери: велотренажери, бігова доріжка, орбітрек, реабілітаційний комплекс для відновлення рухових функцій верхніх та нижніх кінцівок, реабілітаційний комплекс «Гравітон», реабілітаційний тренажер Бубновського. Для облаштування фізіотерапевтичного кабінету придбали нові сучасні апарати. 

Крім того, в центрі функціонує сучасний комп’ютерний клас для навчання людей похилого віку цифрової грамотності.  ","Friends! The Shevchenkivskyi District now has a new Territorial Social Services Center for citizens already in operation.
It provides all necessary conditions for both employees and visitors, creating an inclusive environment.

In addition, the new center offers rehabilitation facilities for individuals and children with disabilities, elderly people, and veterans who return home. The Territorial Center will partially provide rehabilitation services for the injured.

Here, hydrotherapy and medical baths have been installed, along with special equipment such as stationary bicycles, running tracks, orbitracks, rehabilitation complexes for restoring upper and lower limb functions, a Graviton rehabilitation complex, and the Bubnovsky rehabilitation trainer. New modern physiotherapy devices have also been purchased for the physiotherapy room.

Moreover, the center features a modern computer class to teach older adults digital literacy skills.",No,,,,
