Index,Post,Trans,Label,Type
11011,"**⚡️Утром по Хмельницкой области был нанесен ракетный удар.** По имеющейся информации, взрывы были где-то в районе Шепетовки.

Также, по информации Командования Воздушных Сил ВСУ, **ночью дроны-камикадзе, вновь атаковали Украину.** На юге сбили **девять(!) беспилотников ""Shahed-136"".

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","In the morning, a missile attack was carried out on the Khmelnytsky region.** According to available information, the explosions were somewhere in the area of Shepetovka.

Also, according to the Air Force Command of the Armed Forces of Ukraine, **night drones-kamikaze, again attacked Ukraine.** Nine Shahed-136 drones were shot down in the south.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11012,"**Ленд-лиз с Востока.** **Российская армия стала главным поставщиком тяжёлого вооружения для ВСУ

**В ходе отступлений** российские войска оставили больше оружия, чем поставили страны Запада за всё время войны:
**▪️421 танк (320 от Запада);
▪️445 боевых машин пехоты (210 от Запада);
▪️192 боевых бронированных машины (40 от Запада);
▪️44 РСЗО (70 от Запада);
▪️значительное количество артиллерийских снарядов советского стандарта, которые практически закончились у Украины. 

Эти цифры приблизительные. **Реальное количество доставшейся ВСУ от России техники может быть ещё больше. **Одна часть техники готова к немедленному использованию, другая перед возвращением на фронт ремонтируется, третья же, серьёзно повреждённая, разбирается на запчасти.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Land-Lease from the East.** The Russian army became the main supplier of heavy weapons for the Armed Forces of Ukraine

In the course of the retreats, Russian troops left more weapons than Western countries have supplied during the entire war:
421 tanks (320 from the West)
445 infantry fighting vehicles (210 from the West)
192 armored combat vehicles (40 from the West)
44 MLRS (70 from the West)
A significant number of artillery shells of the Soviet standard, which almost ran out of Ukraine.

These figures are approximate. **The real amount of equipment that the APU received from Russia may be even more. One part of the equipment is ready for immediate use, the other before returning to the front is repaired, the third, seriously damaged, is disassembled for spare parts.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11013,"⚡️Жесть. **В Запорожье — прямые попадания в жилые дома. 7 прилетов.** По завалами люди, идет спасательная эвакуация. 

Об этом сообщает губернатор **Александр Старух. 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","It's cruel. **In Zaporozhye - direct hits to residential buildings. 7 arrivals. In the rubble of people, there is a rescue evacuation.

This is reported by the Governor ** Alexander Starukh.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11014,"**Как обстоят дела с медициной у орков(18+)

П**одобные проблемы носят массовый характер. У многих гниют руки и ноги.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**What is the state of medicine in the Orcs (18+)

The s**t problems are massive. Many people have their hands and feet rotting.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11015,"**⚡️Контрнаступление ВСУ в интерактивной карте

**Министр обороны Алексей Резников опубликовал карту продвижения украинских войск в Харьковской и Херсонской областях.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**ой️The AFU counterattack in an interactive map

** Defense Minister Alexey Reznikov published a map of the advance of Ukrainian troops in the Kharkiv and Kherson regions.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11016,"**⚡️Есть информация о пусках дронов-мопедов из Крыма. **Направление полета - северное. Есть инфа о работе ПВО в Одессе. 

По нашей информации, дроны, которые [сегодня атаковали Белую Церковь](https://t.me/ukrinformator/26478), **шли вдоль одесской трассы, маскируя шум двигателей под автомобильные.** Не исключено, что орки будут использовать тот же маршрут и в дальнейшем.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","** There is information about the launches of moped drones from the Crimea. **Flight direction is north. There is information about the work of air defense in Odessa.

According to our information, the drones that [today attacked the White Church] (https://t.me/ukrinformator/26478) ** walked along the Odessa highway, masking the noise of engines as automobiles.** Orcs will probably use the same route in the future.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11017,"**⚡️Только за эти сутки в Херсонской области от псевдореферендума были освобождены и стабилизированы такие населенные пункты, как Нововоскресенское, Новогригоровка и Петропавловка, — Зеленский

**Также президент обратился к россиянам по поводу применения ими иранских БПЛА: ""это всё равно уже ничем вам не поможет, вы уже проиграли"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**ко️Only during these days in the Kherson region from the pseudo-referendum were released and stabilized such settlements as Novovosresenskoe, Novogrigorovka and Petropavlovka — Zelensky

The president also addressed the Russians about their use of Iranian UAVs: “It will not help you anyway, you have already lost.”

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11018,"**Вот как выглядит прорыв фронта на Херсонском направлении

**Донатьте на ВСУ и помните о цене наших побед.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**This is what the front line in the Kherson direction looks like.

Donate to the APU and remember the price of our victories.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11019,"**В Украине предлагают разрешить выезд всем немобилизованным мужчинам 18-60 лет «из-за угрозы ядерного взрыва на территории Украины»

**Такая петиция появилась на сайте президента. 

Поддерживаете?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","In Ukraine, offer to allow the departure of all unmobilized men 18-60 years “due to the threat of a nuclear explosion on the territory of Ukraine”

**This petition appeared on the president's website.

Support?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11020,"**Москвичи взбунтовались. Мобилизованные рашисты отказываются идти на войну из-за плохого обеспечения 

**Официально русню не оформляют, живут они на улице, жрут за свой счет. При этом им выдали списанное оружие.

Какая неожиданность. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Muscovites rebelled. Mobilized Ruschis refuse to go to war because of poor security

** Officially, they do not make Rusny, they live on the street, eat at their own expense. They were given a decommissioned weapon.

What a surprise.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11021,"**⚡️ВСУ освободили шесть населенных пунктов в Луганской области, — глава ОВА Гайдай

**И это сегодня деоккупация только началась.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**APU liberated six settlements in the Luhansk region, – the head of OVA Gaidai

Today, the de-occupation has just begun.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11022,"**⚡️Наши бойцы на Николаевско-Херсонском направлении купили (!) у русни БМП-2. Об этом сообщил Виталий Ким

**Судя по видео, русня с техникой сдалась в плен и заработала за это деньги😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**.️Our fighters in the Nikolaev-Kherson direction bought (!) from the Rus BMP-2. This was reported by Vitaly Kim.

**Judging by the video, the Russian with the equipment surrendered and earned money for it

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11023,"**Чехи ~~шутят~~ предлагают **[**провести**](https://www.eurointegration.com.ua/rus/news/2022/10/4/7148069/)** референдумы о присоединении российского Калининграда к Чехии**😏

Говорят, что это исторически чешский город. Даже [сайт ""официальный""](https://visitkralovec.cz/) создали.

Путин, что с лицом?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Czechs ~~~joke~~ suggest **[**to hold**](https://www.eurointegration.com.ua/rus/news/2022/10/4/7148069/)** referendums on Russian Kaliningrad joining the Czech Republic**а

It is said to be a historically Czech city. Even [the official website] (https://visitkralovec.cz/) has been created.

Putin, what happened to his face?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11024,"**Ксюшеньке Собчак владелец бара в Грузии по полочкам разложил почему русне нигде не рады и куда идёт русский военный корабль

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Ksyushenke Sobchak, the owner of a bar in Georgia laid out why the Rusne is not welcome anywhere and where the Russian warship is going

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11025,"**Помните Синицына из ""Кадетства""? Так вот, он давно стал российским пропагандоном и разревелся в прямом эфире, проклиная россиян, которые не хотят идти воевать

**Выносите ""Оскар"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Remember Sinitsyn from ""Cadetship""? So, he has long become Russian propaganda and burst into flames live, cursing the Russians who do not want to go to war.

Bring out the Oscars.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11026,"**❗️Путин поручил передать Запорожскую АЭС в собственность и под управление России**, — росСМИ

Вообще дед поплыл.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Putin instructed to transfer Zaporozhye nuclear power plant to the ownership and management of Russia**, – Russian media

Grandpa actually swam.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11027,"**2014 год:** Путину рассказывают об аналоговнетной экипировке солдат ""второй армии мира"" 

**2022 год:** пропагандоны рассказывают, что солдаты РФ как аборигены смотрят на экипировку украинских защитников, потому что сами выглядят как бомжи🤷🏻‍♂️

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**2014: ** Putin told about analogue equipment of soldiers of the “second army of the world”

**2022:** Propaganda say that Russian soldiers look at the equipment of Ukrainian defenders as natives, because they themselves look like homeless people

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11028,"**Путин заявил, что его ""не только порадовали, но и удивили результаты ""референдумов"" на Донбассе и других территориях🤡

**Также он добавил, что ""конфликта с Украиной не было бы, если бы не попытки Украины и Запада разорвать историю""🤡.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Putin said that he was not only pleased, but also surprised by the results of “referendums” in the Donbas and other territories.

He added that “the conflict with Ukraine would not have happened if it were not for the attempts of Ukraine and the West to break history.”

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11029,"**⚡️Первые пошли: Грековка и Макеевка в Луганской области освобождена бойцами ВСУ

**Скоро так будет на всей Луганщине.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The first went: Grekovka and Makeyevka in the Luhansk region liberated by the soldiers of the Armed Forces of Ukraine

**Soon it will be like this in the entire Luhansk region.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11030,"**⚡️Подонка-извращенца, который **[**показывал половые органы**](https://t.me/ukrinformator/26381)** детям, а затем застрелил полицейскую в Черновцах, задержали

**Во время задержания он применил оружие. Об этом сообщил советник министра МВД Ростислав Смирнов.

**UPD: мужик умер.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**дон️The bastard-pervert who **[**showed the genitals**](https://t.me/ukrinformator/26381)** children, and then shot a police officer in Chernivtsi, detained

**He used a gun during his arrest. This was reported by adviser to the Minister of internal Affairs Rostislav Smirnov.

The guy's dead.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11031,"❗️**Офицерский состав РФ покинул Снигиревку Николаевской области, — Ким

**Он [добавил](https://www.youtube.com/watch?v=BoyrtXbi0XI), что** данные пока не подтверждены**, а войска оккупантов все еще остаются в городе. 

Снигиревку рашисты заняли в марте 2022 года. Это очень важный и хорошо укреплённый опорный пункт рашистов.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"," ️**Officers of the Russian Federation left Snigirevka of the Nikolaev region – Kim

**He [adds] (https://www.youtube.com/watch?v=BoyrtXbi0XI) that** the data is not yet confirmed** and the occupying forces are still in the city.

Snigirevka rashists took in March 2022. This is a very important and well-fortified stronghold of the Rashists.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11032,"**Пока российские мобики воюют со ржавыми винтовками, в кабинете Кадырова висит боксерская груша из лимитированной коллекции от Louis Vuitton, которая стоит 175 тысяч долларов 

**Терпите, россияне💪🏻

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**While Russian mobiques are fighting with rusty rifles, Kadyrov’s office hangs a boxing pear from a limited-edition Louis Vuitton collection, which costs $175,000.

**Be patient, Russians?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11033,"**Что происходит? Тревога объявлена только в Киевской области. Даже в городе не включили🤔

**UPD: Пишут **о БПЛА на Фастовщине.** Видимо из-за него и дали тревогу.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","What's going on? Alarm declared only in the Kiev region. Not even in the city.

**UPD: Write about the UAV in Fastovshchina.** Apparently because of him and gave the alarm.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11034,"⚡️**Путин передумал выступать с обращением. Его не будет. Об этом сообщил Песков

**Он добавил, что никаких решений об изменении формата ""СВО"" в Украине на КТО (контртеррористическую операцию) не принималось. 

А шо такое?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","м️**Putin has changed his mind. He's gone. This was reported by Peskov.

**He added that no decisions were made to change the format of the SVO in Ukraine to the CTO (counter-terrorist operation).

What about it?

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11035,"**❗️Деоккупация Луганской области официально началась, — заявил глава Луганской ОВА Гайдай

**По его словам, уже несколько населенных пунктов освобождены, там устанавливаются флаги Украины.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The de-occupation of the Luhansk region has officially begun, said the head of the Luhansk OVA Gaidai

**According to him, several settlements have already been liberated, Ukrainian flags are installed there.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11036,"**⚡️Эксклюзив. Появился слив сегодняшнего обращения Путина к русне😏

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Exclusive. There was a drain of today’s Putin’s appeal to Rusna

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11037,"**❗️Путин сегодня может выступить с обращением к нации об изменении статуса ""спецоперации"", — росСМИ

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Putin today can make an appeal to the nation to change the status of the “special operation”, – the Russian media

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11038,"**Полное боли видео. Это то, что оставляют после себя россияне – воронки от снарядов и брошенные на произвол судьбы люди, не имеющие возможности помочь себе

**Такова бывает реальность этой войны.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","It's a painful video. This is what the Russians leave behind – craters from shells and abandoned to fate people who do not have the opportunity to help themselves.

This is the reality of this war.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11039,"**⚡️Путин подписал законы о принятии ""ДНР"", ""ЛНР"", и временно оккупированных частей Запорожской и Херсонской областей в состав России🤡

**Что меняется? Ничего. Русня как огребала по всем фронтам, так и будет огребать.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Putin signed laws on the acceptance of the “DPR”, “LPR”, and temporarily occupied parts of the Zaporizhzhia and Kherson regions into Russia

What's changing? Nothing. Ruthen as a rower on all fronts, and will warm.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
11040,"**Инженеры украинских беспилотников разобрали иранский «Шахид» и обнаружили чипы INTEL!
** 
Группа инженеров из Днепра, которые производят современные украинские беспилотники для ВСУ под названием «Довбуш», разобрала иранский БПЛА «Шахид» и нашла на центральном процессоре чип американского производства ALTERA/INTEL, хотя США наложили на Иран торговое эмбарго, особенно в сфере новейших технологий. Об этом [сообщил](https://www.facebook.com/story.php?story_fbid=pfbid02YJkchdia2MRwo6FferaMhUaQAi9XTDDupA2LDz14vn4AGtmikKKGNYNzxc4PSL6Ml&id=100001430544106) в своем фейсбуке инициатор проекта «Довбуш» и один из основателей «Монобанка» Владимир Яценко.
«Врага нужно знать в лицо. Инженеры нашей команды присоединились к препарированию «внутренностей» «Шахида». На фото устройство цифровой радиосвязи. Несколько интересных выводов. Во-первых, эмбарго на поставку высокотехнологичных компонентов в Иран имеет большие «дыры» – на центральном процессоре хоть и затерта маркировка, но определенные признаки полностью указывают на то, что это мощный чип производства ALTERA/INTEL. Во-вторых, устройство спроектировано специалистами, которые проходили обучение в Соединенных Штатах. Каждый мировой центр проектирования электронных устройств имеет свои признаки (как у художников). Интересно, что иранские студенты не могут учиться в США на пилотов, а вот приобщиться к новейшим технологиям в сфере радиоэлектроники – легко. Главное – теперь мы имеем вдохновение и таланты сделать нашего «ДОВБУША» лучше. Слава Украине!», – [написал](https://www.facebook.com/story.php?story_fbid=pfbid02YJkchdia2MRwo6FferaMhUaQAi9XTDDupA2LDz14vn4AGtmikKKGNYNzxc4PSL6Ml&id=100001430544106) Владимир Яценко.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Ukrainian drone engineers dismantled Iran’s Shaheed and found Intel chips!
**
A group of engineers from the Dnieper, who produce modern Ukrainian drones for the Ukrainian Armed Forces called Dovbush, dismantled the Iranian Shahid UAV and found an American-made ALTERA/INTEL chip on the central processor, although the United States imposed a trade embargo on Iran, especially in the field of advanced technologies. [Reported] (https://www.facebook.com/story.php?story_fbid=pfbid02YJkchdia2MRwo6FferaMhUaQAi9XTDupA2LDz14vn4AGtmikKKGNYNzxc4PSL6Ml&id=100001430544106) on his Facebook, the initiator of the Dovbush project and one of the founders of Monobank Vladimir Yatsenko.
“The enemy must be known in the face. The engineers of our team joined the dissection of the ""innards"" Shaheed. Pictured is a digital radio device. Some interesting insights. First, the embargo on the supply of high-tech components to Iran has large “holes” – although the marking on the central processor is blurred, certain signs fully indicate that this is a powerful chip manufactured by ALTERA / INTEL. Secondly, the device was designed by specialists who were trained in the United States. Every electronic design center in the world has its own characteristics (like artists). Interestingly, Iranian students cannot study as pilots in the United States, but it is easy to join the latest technologies in the field of electronics. The main thing is that now we have the inspiration and talent to make our business better. Glory to Ukraine! – [wrote](https://www.facebook.com/story.php?story_fbid=pfbid02YJkchdia2MRwo6FferaMhUaQAi9XTDDupA2LDz14vn4AGtmikKGNYNzxc4PSL6Ml&id=100001430544106) Vladimir Yatsenko.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
