Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
1014,"Дворец культуры ""Шахтер"" в Горловке. ВСУ ударили ""Хаймерсом"" по зрительскому залу. Это что, военная цель? Или нужно было убить как можно больше мирных дончан?",,,,,,
1015,🔥🇷🇺🇺🇦 Глава Чечни Рамзан Кадыров опубликовал видео обстрела Запорожской АЭС со стороны ВСУ.,,,,,,
1016,Вагнера сожгли колонну  ВСУ на Бахмутовском направлении.,,,,,,
1017,"**Игроки Эквадора после поражения от Катара со счётом 10:0 😂

**Сегодня стартует чемпионат мира 2022 по футболу в Катаре. Матч-открытие турнира пройдет в 19:00 по мск. между **Катаром** и **Эквадором** 

Накануне стало известно, что Катар подкупил восемь футболистов сборной Эквадора, чтобы их команда проиграла в матче открытия чемпионата мира.

Как пишут СМИ страна-хозяйка мундиаля заплатила эквадорцам $7,4 млн. Пять источников из Катара и Эквадора подтвердили это.",,,,,,
1018,"Илон Маск разблокировал твиттер Дональда Трампа, **за 7 часов его аккаунт набрал 25 миллионов подписчиков**, все блогеры нервно курят в сторонке",,,,,,
1019,"🇪🇸В Испании прошёл митинг против поставок оружия Украине и за восстановление диалога с Россией. 

 Жители города вышли на улицу даже несмотря на непогоду. Митингующие потребовали остановить убийства мирного населения Донбасса.",,,,,,
1020,🇷🇺🇺🇦 На Крымском мосту завершают ремонтные работы. Строители уже завершили надвижку всех 4-х пролетов.,,,,,,
1021,"**В Казахстане начались выборы президента.

**Зарегистрировано 6 кандидатов",,,,,,
1022,По всей территории Украины объявлена воздушная тревога.,,,,,,
1023,"Если вы считаете что не состоялись в профессии, просто  посмотрите на актрису играющую роль жопы в рекламе биде.",,,,,,
1024,"**👀 Даня Милохин попытался исполнить гимн Украины** на стриме с украинским тиктокером Артуром Бабичем.

Оба блогера, к слову, сейчас находятся в Лос-Анджелесе, откуда и вели стрим",,,,,,
1025,"Видео вчерашнего взрыва в пятиэтажке на Сахалине. В результате обрушения части подъезда погибли 9 человек. По предварительной версии, сдетонировали баллоны с газом.",,,,,,
1026,"💥🇷🇺**Доброе утро, мы из России

**«За пацанов» по нацикам!",,,,,,
1027,"В Киеве взорвался генератор, которым пользовались жители из-за отсутствия электричества",,,,,,
1028,"‼️🇺🇦🏴‍☠️**В Одессе протестующих против отключений света начала хватать СБУ, сообщил спикер облвоенадминистрации С. Братчук.

**Одного из мужчин, призывавших бороться за свои права, задержали и заставили публично извиняться.",,,,,,
1029,🇺🇦🇷🇺 Приключения Ярика с БМП.,,,,,,
1030,"**В центре Брюсселя мигранты жестоко забили двух местных жителей

**Причин точных не называлось. Бельгийцы негодуют, что их мутузят в собственной стране.",,,,,,
1031,"**Рецидивист с канцелярским ножом попытался ограбить супермаркет в Северной Осетии

**Грабитель, держа сотрудницу в заложниках, требовал всю наличку.
Быстро приехавшие на место сотрудники подиции подловили момент и задержали преступника.
Жертв нет.",,,,,,
1032,"**Хоккеист любительской хоккейной команды избил судью ногами и клюшкой прямо во время матча**.

Матч остановили, а команде агрессивного игрока было присуждено техническое поражение. Полиция проводит проверку по данному инциденту.",,,,,,
1033,"🔥🇷🇺🇺🇦 Взрыв и мощный пожар в Херсоне: похоже, что армия России поразила топливохранилище ВСУ.",,,,,,
1034,"**Жёсткие бои из Красноярска

**Возле местного ТЦ «Ньютон» зарамсились какие-то пьяные гопари и вот чем всё закончилось",,,,,,
1035,"В Москве школяра опиздюлили за телефонный пранк.

Парнишка подумал, что может как знаменитые Вован и Лексус и тоже решил пранкануть.
Только объект розыгрыша выбирать его не научили и бедолага нарвался на какого-то миллионера. 
Тот шутку оценил и показал как надо правильно пранковать.
Дядя нанял спортиков, те вывезли горе шкилу в лес и под пиздюля записали извинение с участием слащавой моськи.",,,,,,
1036,Житель Новосибирска стрельнул себе сигнальной ракетой в трусы,,,,,,
1037,Я и моё везение в одном видео:,,,,,,
1038,"🤡🇺🇦**Вызывайте дурку или тащите Оскар

**""Освободитель Херсона"" рыдает на камеру, пока западные журналисты рассказывают, как тяжело далось «освобождение города»

Испанский стыд.",,,,,,
1039,Когда получил повестку,,,,,,
1040,**В Херсоне уже начали раздавать повестки**,,,,,,
1041,В Херсон** прибыл первый поезд** из Киева.,,,,,,
1042,"Украинцы уже бьют своих, чтобы чужие боялись",,,,,,
1043,В Одессе люди второй день перекрывают дорогу из-за отсутствия света...,,,,,,
1044,"В Джалиле водила на Ниве сбил женщину в том месте, где это было сделать очень сложно.

После ДТП виновник трусливо убежал",,,,,,
1045,"**Покупаешь Tesla. К ней – генератор, а к нему – бензин**. 

Когда хотел попонтоваться дорогой машиной, но живешь в Украине🤣",,,,,,
1046,"В Перу взлетавший самолёт столкнулся в аэропорту с проезжавшей машиной.

Самолет Airbus A320 авиакомпании LATAM Airlines, совершавший рейс из Лимы в Хулиаку, врезался в пожарный автомобиль во время взлёта в международном аэропорту Хорхе Чавеса.

По данным местных СМИ в результате столкновения погибли двое пожарных. Среди пассажиров самолёта никто не пострадал.",,,,,,
1047,"🧻🍉 **Ведущий «Орла и решки» возглавил ночную вакханалию в Херсоне с фонариками и арбузом

**Коля Серьга – украинский музыкант, комик. В России его знают, как ведущего трэвэл-шоу «Орел и решка»",,,,,,
1048,"⚡️❗️ **В поселке Тымовское на Сахалине произошел взрыв в жилом доме.

**Обрушились этажи с 5 по 1. На данный момент известно об одном погибшем, идет разбор завалов. Причины взрыва устанавливаются, дом не был газифицирован.

**UPD:** Число погибших при взрыве на Сахалине увеличилось до 9.",,,,,,
1049,"Кадры сегодняшнего, ночного прилета по заводу «Мотор Сич» в Запорожье.",,,,,,
1050,"🚀🇷🇺**Доброе утро, мы из России

**Реактивная артиллерия наваливает по позициям почитателей Бандеры🇺🇦",,,,,,
1051,Киевский вайб,,,,,,
1052,От добра добра не ищут,,,,,,
1053,"**Кринж дня

**Красноярские рекламщики использовали кадры ракетных ударов по Украинской инфраструктуре для рекламы **фестиваля сала**",,,,,,
1054,"🤡🇺🇦**Фиаско укропропагандиста.

**Ожидал услышать от деда совсем другое, видимо, но…

 Большинство населения Купянска, несмотря на ""перегруппировку"" ВС РФ, верят России и ждут освобождения от формирований киевского режима.",,,,,,
1055,В Одессе 🇺🇦 люди перекрыли дорогу и бунтуют против выключений света,,,,,,
1056,"Если ходить на концерты, то только на такие",,,,,,
1057,**в день два раза это упражнение делай и спина болеть не будет** 🤡,,,,,,
1058,"**Сотни овец ходят по кругу** вот уже почти **2 недели **на одной из китайских ферм. Овцы здоровы, и причина странного поведения до сих пор остаётся загадкой.",,,,,,
1059,"**Не хотите хату в Омске всего за... 1 млн рублей?

**Вот как её описывает собственник: 

«2 этаж 2х этажного дома. Находится в черте города.
Продаю квартиру, состояние видно на фото. Площадь 40 квадратов, 2 комнаты. Туалет и ванна разделены. Работы там предстоит не мало, но и цена приятная. Надо обработать всю квартиру от грибка, замена труб, проводки и тд.»",,,,,,
1060,Смертельный бильярд,,,,,,
1061,"Полицейский не смог остановить жирн… пышную даму, укравшую одежду.

Масса решает! А вы и дальше сидите в своих качалках, пацаны.",,,,,,
1062,"⚡️**Лукашенко прокомментировал уход McDonald`s из Беларуси:

**«У нас что булочку пополам не могут разрезать? И впихнуть в эти две половинки кусочек мяса, картошки и салат?».",,,,,,
1063,"⚡️** Генсек НАТО Йенс Столтенберг: Если бы не НАТО, то и всей этой ситуации с Украиной не было бы.**",,,,,,
1064,🔥🇷🇺🇺🇦 Вчерашние пуски калибров по целям в Украине.,,,,,,
1065,"В Красноярске работягам подарили стриптизёршу на день рождения местной металлургической компании. Как рассказало руководство, оно оплатило ей два танца. 

Станки напряглись",,,,,,
1066,Так выглядит разочарование по-украински.,,,,,,
1067,"🇸🇾🇺🇸 **Сирийцы выгоняют американские патрули камнями

**Видео снято в районе Эль-Камышлы.",,,,,,
1068,Солдаты из РФ юморят в окопах👍,,,,,,
1069,"🤡🇺🇦**Шиза у украинцев набирает обороты

**В Кривом Роге хлопец около километра гнался за другим хлопцем, подозревая, что он русский диверсант. А после того как догнал, держал его до приезда полицаев.

Те ничего подозрительного не нашли и распустили хлопцев.

Скоро они так друг друга перебьют…",,,,,,
1070,"**Кадры 18+**🔞

**ВСУ массово убивает пленных**, теперь официально. На видео украинцы сначала окружают дом, заставляют всех русских бойцов выйти из него и кладут на землю. 

На 2 видео уже с дрона видны тела убитых солдат.",,,,,,
1071,"**Ну а пока Панин отдыхает в Европе и жалуется на Россию, его место заняла жертва доктора Малахова из Обнинска**,** которая решил**а** ""пролечить"" себя огурцом.

**Экспериментатор выбрал своей интимной локацией - открытый лифт.
Возможно намеренно понимая, что там находится камера.

**Достойный конкурент!**",,,,,,
1072,Домахался своим мачете. Пуэрто-Плата,,,,,,
1073,"**Сейчас более 10 млн. украинцев без света. Это рекордные отключения. Почти полностью без света Киев, Сумы, Одесса , Винница. Призываем наших партнеров как можно скорее закрыть украинское небо и предоставить нам больше систем ПВО, **— Зелинский в вечернем обращении.",,,,,,
1074,"💥🇷🇺**Доброе утро, мы из России

**Артиллеристы ""Отважных"" методично бьют по ВСУ",,,,,,
1075,В сеть попали уникальные кадры новой НАТОвской обуви переданная по ленд-Лизу ВСУшникам,,,,,,
1076,Около красноярского **наркодиспансера** кто-то поставил картонную фигуру **Зеленского.**,,,,,,
1077,"💬 **Поляк записал гневное видео про Зеленского:

**Зеленский хочет втянуть нас в войну. Мы этого не допустим. На его руках смерть двух поляков. Он должен за это ответить. И у меня вопрос к нашему правительству: после всего этого мы будем продолжать помогать Украине?",,,,,,
1078,"le classique: гопник жестко накидал пончику, а добил он его запахом своих недельных носков 🥊",,,,,,
1079,"Жена изменила мужу, а когда он об этом узнал и сказал, что засудит её за измену, она сказала, что засудит его за избиение. Поехавшая  заперлась у себя в комнате и дала себе пизды. Правда, она забыла, что муж поставил камеру в её спальне, из-за чего она и была поймана на измене. Теперь ей грозит сразу несколько обвинений и тюрьма.

В этой новости прекрасно все 😁",,,,,,
1080,В районе Угледара ВСУшников накрыл снаряд.,,,,,,
1081,Тем временем в передаче у Соловьёва,,,,,,
1082,"В Новой Каховке пришли домой к девушке, которая передавала ВСУ координаты наших военных. 
С улыбкой на лице она записала ""покаяние"", после чего её отпустили. 

Сажать надо за такое.",,,,,,
1083,"Лайфхаки из Одессы подъехали, как охлаждать продукты без электричества, надеюсь вороны не спиздят",,,,,,
1084,"**На фронте погиб герой легендарного видео «Ярик, бачок потик»** — именно он был за рулем той самой машины",,,,,,
1085,"Челябинская тиктокерша ""Большая любвеобильная бомба"" подпала под проверку полиции из-за стримов, где она **критикует СВО, попивая пивасик

**По нашим данным, 31-летняя Кристина Хабарова трудится в магазине для толстушек ""Леди мармелад"". В свободное от работы время тиктокерша, называющая себя bigbombalove, выходит в эфир с бокалом. ""Военный эксперт"" связана с СВО лишь тем, что она ""бомба"". 

Сомнительная повестка трансляций начала вызывать вопросы у подписчиков. Те записали экран и показали видео полицейским. Они тоже призадумались и начали проверку.",,,,,,
1086,"**Дикий замес в Краснодаре

**Зачем и почему — информации нет.
На кадрах видно, как девушка набрасывается на парня, и даже после того, как его оттащили - дама продолжает кидается с кулаками.",,,,,,
1087,"В московском лицее малолетка решила пошутить во время исполнения российского гимна и выложила это в сеть. Но шутку не оценили.

Извинения уже появились, но прощения попросила не главная ""героиня"", а лишь её подруга, которая сидела рядом.",,,,,,
1088,"⚡️**В Псковской области задержаны уроженцы Украины, пытающиеся провести через границу 186 кг гашиша.

**Одного контрабандиста задержали сотрудники Федеральной таможенной службы – в ходе обыска в автомобиле под управлением злоумышленника правоохранители обнаружили двойное дно, под которым было спрятано 247 брикетов гашиша.

Чуть позже был задержан и подельник украинца – его соотечественник, который также участвовал в преступной схеме. Что любопытно, таможню в Латвии, через которую автомобиль следовал транзитом, контрабандисты прошли без проблем.",,,,,,
1089,"Минобороны РФ:

В Павлограде Днепропетровской области **уничтожены цеха оборонного предприятия** по производству топлива и ракетных двигателей для украинской армии.

В Запорожье **уничтожены цеха научно-производственного комплекса ""Искра""**, в которых производились электронные компоненты для ремонта радиолокационных станций украинской армии и реактивных систем залпового огня.",,,,,,
1090,"**Если Steam проигнорирует требования, у властей появится основание полностью заблокировать площадку.

**Всё ещё не понимаю. Наше богоспасаемое отечество дало нам все ~~торренты~~ инструменты для обладания продуктом комфортного времяпрепровождения в любимой игре.

Пиратство интеллектуальной собственности тех, кто круглосуточно занимается расчеловечиванием граждан РФ, должно всячески поощряться. 

👍 – если согласен",,,,,,
1091,"Во Владивостоке педофил напал на ребёнка средь бела дня.

Судя по видео, гоблин бросил малого на асфальт, после чего раздвинул ему ноги, лег сверху и начал целовать.

UPD: Сотрудники патрульно-постовой службы задержали и доставили в отдел полиции 33-летнего местный жителя Владивостока, причастного к совершению противоправных действий в отношении ребенка.

Установлено, что мужчина состоит на учете в психоневрологическом диспансере",,,,,,
1092,"⚡️Дома и улицы, на электросетях которых нет критически важных объектов, **не получат электричества до стабилизации ситуации, на это может уйти неделя** — гендиректор ДТЭК Дмитрий Григорьев

**В Одесской области без света остаются 70% жителей**",,,,,,
1093,"**😱🇺🇦Украинец дивится ударам русских ракет

**🔻Сводка по ударам на 12 часов:

▪️поражены цели в Винницкой, Львовской, Киевской, Харьковской, Николаевской, Одесской, Днепропетровской областях.

▪️В Полтавской и Днепропетровской областях начались аварийные отключения света. 

▪️В Киевской области начала падать сотовая связь и мобильный интернет.

▪️В Днепропетровской области поражен завод ""Южмаш"" (сильный пожар) и объекты газодобычи. Также поражен объект газовой промышленности в Харьковской области.

▪️В Одессе и Очакове удары по воинским частям.",,,,,,
1094,Идеального бара не существ…,,,,,,
1095,"🗣 **Зеленский уже переобулся и теперь не уверен на 100 процентов, что ракеты упавшие в Польше были российскими

**Ранее президент Украины считал ответственным за инцидент именно Россию🤡",,,,,,
1096,"Кадры прилета по заводу ""Южмаш"" в Днепропетровске",,,,,,
1097,"**В Китае наблюдаются новые вспышки COVID-19 после празднования Дня образования КНР

**__На видео можно наблюдать новый вид борьбы с вирусом и его переносчиками__",,,,,,
1098,"1 видео: Падение обломков ракеты украинской ПВО на жилые дома, где-то в Киевской области

2 видео: Прилет. Львовская область",,,,,,
1099,❗️**Республиканская партия официально занимает большинство мест в Палате представителей США**,,,,,,
1100,"Над Киевом засняли, летящую по своим делам, ракету",,,,,,
1101,"**Крылатые ракеты несутся над Днепропетровском🇺🇦, гремят взрывы.

Также украинские ресурсы сообщили о взрывах в Киеве, а глава Одесской области Максим Марченко заявил о ракетном ударе по объекту инфраструктуры. 

**""Есть угроза массированного ракетного удара по всей территории Украины. Прошу жителей области находиться в укрытиях"", — сообщил он.",,,,,,
1102,"«**Мы не берём петухов в ЧВК Вагнер. Мы рекомендовали сформировать из них отдельную ""петушиную дивизию""»**. 

Евгений Пригожин заявил, что при вербовке в колониях **не берёт петухов**, однако рассматривает возможность создания на их базе отдельной **петушиной дивизии**.",,,,,,
1103,"О взрывах в Днепропетровске сообщают украинские СМИ. В части города пропало электричество. Также громко в Одессе и в Харьковской области

Воздушная тревога объявлена по всей Украине.",,,,,,
1104,"✈️🇷🇺**Доброе утро, мы из России

**Кадры боевой работы российских штурмовиков Су-25 в зоне проведения СВО.",,,,,,
1105,В Одессе 🇺🇦 сегодня темновато,,,,,,
1106,"__""СБУ никак не может меня найти. Весь мир знает, что я нахожусь в центре Грозного, а тупая Служба безопасности Украины уже в который раз объявляет меня в розыск"".__

Рамзан Кадыров прокомментировал новость об объявлении его в розыск СБУ.",,,,,,
1107,"СБУ объявила главу Чечни Рамзана Кадырова в розыск

Где же он? 🤔",,,,,,
1108,"**Зеленский не верит европейцам и американцам, он опровергает слова Байдена, Дуду и Столтенберга: 

**""Я не сомневаюсь в докладах от командующего ВВС и до главкома Залужного, что это была не наша ракета или не наш ракетный удар. У меня нет причин им не доверять, **я с ними войну прошел**.""

Зеленский до сих пор не понимает, что его ПВО облажались и их ракета нанесла удар по Польше.  Ну а его окруженцы ему это конечно же не скажут, не в их интересах, ведь ПВО Украины работает отлично, они сбивают больше ракет,чем запускают русские🤡",,,,,,
1109,"США возлагают на Россию ответственность за ракетный инцидент в Польше вне зависимости от того, какими будут результаты расследования, заявили в Белом доме.

При этом отмечается, что США до сих пор не увидели свидетельств, опровергающих, что в Польше упали украинские ракеты.",,,,,,
1110,"**В американской Джорджии пять копов избили заключенного в камере

**Причины издевательства — пока неизвестны",,,,,,
1111,"**Появились новые кадры репрессий украинских карателей над мирными жителями в Херсоне

**Появляются все новые кадры, доказывающие зверства украинских линчевателей над населением Херсона, сотрудничавшим с русскими военными — фото свидетельствуют о том, что каратели развернули полномасштабную операцию по зачистке мирных жителей. Состояние людей на кадрах красноречивее любых слов — людей жестоко наказывают за их желание спокойно жить на своей Родине. 

Из страха публикации доказательств военных преступлений в Херсоне со стороны ВСУ киевский режим ранее лишил аккредитации ведущие западные СМИ, «дерзнувшие» обнародовать кадры с издевательством украинских боевиков над мирным населением.",,,,,,
1112,Цыгане в Украине немного прихуели,,,,,,
1113,🇺🇦🇷🇺 Полное восстановление энергообъектов во Львовской области займет до года — власти города.,,,,,,
1114,"**Сын Трампа предложил перестать помогать Украине из-за падения ракеты в Польше.

**«Поскольку это украинская ракета поразила нашего союзника по НАТО Польшу, можем ли мы хотя бы сейчас перестать тратить миллиарды на их вооружение?», — написал он в Твиттере",,,,,,
1115,**Украинцы роют противотанковые рвы на границе с Беларусью**,,,,,,
1116,"🇷🇺🇺🇦 Ещё кадры с украинского кладбища, где роют ямы не переставая.",,,,,,
1117,Что там по русскому акценту?,,,,,,
1118,Артиллеристы РФ передают привет ВСУ,,,,,,
1119,Отряды Зеленского восстали,,,,,,
1120,"💪 **Джо Байден восхитился бицепсами русского оператора на саммите G20 в Индонезии 

**— Они больше чем моя голова! (трогает бицуху) Вот это парень! 
— Надеюсь, мы с тобой в одной команде? 
— Он русский! 
— Мне все равно откуда он. Ну и бицепсы у него.. Мы такие «называем пушками»",,,,,,
1121,"«Вчера русские прилетали, всем подарки раздали»
Минутка юмора на передовой
Позывной «Старый»
@ttambyl

👍 __- если поддерживаете наших военных 
__❤️__ - если переживаете за наших ребят__",,,,,,
1122,"💥**Кадры боя от первого лица. 

**6 казачий полк 2 Армейского корпуса ЛНР🇷🇺 ведёт бои с ВСУ🇺🇦 в районе Соледара.",,,,,,
1123,"Польский президент признал высокую вероятность того, что упавшая в Польше **ракета принадлежала ПВО Украины**. Ничто не указывает на то, что это было намеренной атакой, заявил Анджей Дуда.

Польский премьер сообщил, что после инцидента с ракетой, вероятно, нет необходимости** **применять статью 4 договора НАТО о консультациях в случае угрозы.",,,,,,
1124,"Восторженный англоговорящий в Херсоне: «Сейчас в Херсоне нет электричества, нет воды, нет централизованного отопления, нет мобильной связи и интернета. Но нет и русских! Я очень счастлив. Мы можем выдержать все. Мы свободны».

Осталось выяснить какое отношение он имеет отношение к Херсону, если даже Украинский язык не знает",,,,,,
1125,"**Французский юмор:

**""Украина 8 лет стремилась ПОПАСТЬ в НАТО. И вот, когда она наконец-то смогла это сделать (попала ракетой в НАТО), ЭТО  почему-то никого ни в НАТО ни на Украине не порадовало.""",,,,,,
1126,"РСЗО  ""Град"" ВСУ  встретился с ""Ланцет"".",,,,,,
1127,"**Джо Байден проинформировал G7 и партнеров по НАТО, **что взрыв в Польше был вызван украинской ракетой ПВО, – Reuters со ссылкой на источник в альянсе.",,,,,,
1128,"Рабочие убили прохожего,  уронив строительные материалы.",,,,,,
1129,Помянем ребят,,,,,,
1130,Как же теперь быть 🤡,,,,,,
1131,"Как тестируют электронные пиписьки перед продажей.

Школьники, что с ебалом?",,,,,,
1132,"❗️ В результате вчерашней ракетной атаки во Львовской области повреждены три объекта критической инфраструктуры, без света в регионе остались около 700 тысяч абонентов.

На видео горящая подстанция «Львов-Южная».",,,,,,
1133,**Воздушная тревога объявлена на территории всей Украины **— украинские СМИ,,,,,,
1134,"""Предварительная информация опровергает факт того, что упавшая в Польше ракета летела из России""

Заявление президент США Джо Байдена после срочного совещания с рядом мировых лидеров по ситуации с ракетой в Польше.

После сообщений ряда западных изданий, что в Польше упали не российские ракеты, а снаряды ВСУ, **украинские СМИ и паблики по необъяснимым причинам перестали требовать введения 5-ой статьи НАТО о коллективном ответе альянса на нападение.**",,,,,,
1135,"**🇹🇷 В Стамбуле, в районе Фатих – это исторический центр – вчера вечером взорвался заминированный автомобиль. 

**О количестве жертв пока не сообщается. Напомним, это уже второй теракт в Турции за последнюю неделю.",,,,,,
1136,"😱🇺🇦**Когда ты ВСУшник— твоё утро начинается так

**Укровоякам в Артемовске скучать некогда — «Музыканты»🇷🇺 устраивают им прижимную атмосферу",,,,,,
1137,"Ракета, упавшая на территории Польши, была выпущена украинскими войсками при попытке сбить российскую ракету, — об этом Associated Press сообщает со ссылкой на американских чиновников",,,,,,
1138,"🚀🇷🇺Доброе утро, мы из России

""Солнцепёки"" ""Отважных"" жгут всу на Краснолиманском направлении",,,,,,
1139,"Судя по фотографиям обломков упавших ракет( 2 фото), сомнений быть не может — прилетели именно ракеты комплекса С-300 ВСУ (пример 1 и 3 фото).

❗️Также польское издание Lublin112 сообщает, что на осколках упавших ракет нет маркировки ВС РФ",,,,,,
1140,"В Минобороны РФ заявили, что позиция польских СМИ и официальных лиц о якобы падении «российских» ракет в районе населенного пункта Пшеводув является намеренной провокацией в целях эскалации обстановки. Никаких ударов по целям вблизи украинско-польской государственной границы российскими средствами поражения не наносилось.

Также прикладываем первые кадры с места происшествия.",,,,,,
1141,Мужик объясняет зумерам с проукраинского митинга чей Крым и откуда вообще появилась Украина.,,,,,,
1142,"**Убийство в Израиле: какой-то мудозвон** решил зарезать водителя грузовика, за что был расстрелян.

Обстоятельства выясняются.",,,,,,
1143,"Украина приостановила прокачку нефти по ""Дружбе"" в направлении Венгрии — ""Транснефть"".

Венгерский премьер Орбан **созывает срочный совет безопасности** из-за остановки прокачки нефти.",,,,,,
1144,"**Польские СМИ сообщают о падении ракет на территории Польши. 

**По предварительным данным, ракеты упали в селе Пшеводов. Премьер страны уже собрал срочное совещание Комитета правительства по безопасности и обороне. 

Вероятно, именно так украинские ПВО отработали цели.",,,,,,
