Index,Post,Trans,Label,Type
8011,"⚡️**В Беларуси опять пошли на взлёт носитель ""Кинжалов"" МиГ-31К, ДРЛО А-50 и истребители

**По всей территории Украины опять тревога 🤷🏻‍♂️.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)"," ️**In Belarus again went on takeoff carrier ""Daggers"" MiG-31K, AWACK A-50 and fighters

**Across the whole territory of Ukraine, the alarm is again ??????

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8012,"**Ещё одна загадочная смерть на России: умер экс-командующий сухопутными войсками российской армии Алексей Маслов

**Он считался сторонником сотрудничества с Североатлантическим Альянсом. После того, как уволился с должности командующего, возглавлял представительство России при НАТО.

Причина смерти, опять же, не сообщается.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Another mysterious death in Russia: the ex-commander of the ground forces of the Russian army Alexei Maslov died

**He was considered a supporter of cooperation with the North Atlantic Alliance. After resigning from the post of commander, he headed the Russian mission to NATO.

The cause of death, again, is not reported.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8013,"**~~Картофельный пюрер~~ Лукашенко прилетел в Питер на саммит СНГ, который состоится 26-27 декабря. Конечно, будет новая встреча с бункерным Путиным

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Lukashenko flew to St. Petersburg for the CIS summit, which will be held on December 26-27. Of course, there will be a new meeting with bunker Putin.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8014,"**Новое наступление России, вероятно, начнется в апреле 2023 года и будет неизбежным, — **[**немецкие**](https://www.nzz.ch/international/deutsches-verteidigungsministerium-rechnet-mit-russland-offensive-ld.1718542?reduced=true)** **[**СМИ **](https://www.kreiszeitung.de/politik/ukraine-krieg-russland-grossoffensive-news-deutsche-regierung-rechnet-kriegswende-april-2023-91994783.html)**со ссылкой на Минобороны Германии

**Сообщается, что возможны **2 сценария:
**▪️**вторжение России на подконтрольную Украине часть Донбасса.** При этом варианте Путин рассчитывает на помощь Лукашенко. **Беларусские войска будут использованы как угроза** и отвлекающий фактор во время реального наступления РФ;
▪️**беларусская армия примет участие в войне (маловероятный сценарий)**. Тогда Путин хотел бы завоевать всю Украину. **Беларусские войска пошли бы в наступление на Киев, а россияне - на Донбасс. **Также оккупанты могли бы **нанести удар и по западу Украины. **Для этого сценария необходима российская общая мобилизация.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**A new Russian offensive is likely to begin in April 2023 and will be imminent, **[**Germans**](https://www.nzz.ch/international/deutsches-verteidigungsministerium-rechnet-mit-russland-offensive-ld.1718542?reduced=true)******[**Media **](htttps://www.kreiszeitung.de/politik/ukraine-krieg-russland-grosssssssssssssoffssssextsextsexts-newsextsextsextextsextextextextextextextextextextextextextextextextextextextextextextextextextextextextextextextextextextexts) 93-23-23-2323-

**It is reported that **2 scenarios are possible:
***** Russia's invasion of the Ukrainian-controlled part of Donbas.** In this case, Putin counts on the help of Lukashenko. **Belarusian troops will be used as a threat and distraction during a real Russian offensive.
The Belarusian army will take part in the war (an unlikely scenario). Putin wants to conquer all of Ukraine. **Belarusian troops would attack Kiev and Russians would attack Donbas. The invaders could also strike at the west of Ukraine. **This scenario requires Russian general mobilization.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8015,"""**Конечно пощелкаем как орешки, 100%**"", — Путин прокомментировал поставки ""Patriot"" Украине

Клоун.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","“Of course we will snap like nuts, 100%,” Putin commented on the supply of Patriot to Ukraine

Clown.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8016,"**Инфографика от ""Forbes"": изменение баланса сил Украины и РФ за 10 месяцев войны

**У ВСУ танки и БТР/БМП за счёт трофеев перебили потери😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Infographic from Forbes: changing the balance of forces of Ukraine and Russia for 10 months of war

** AFU tanks and armored personnel carriers / infantry fighting vehicles at the expense of trophies lost  

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8017,"**Света на Рождество будет больше, — гендиректор YASNO

**Вот и не верьте после этого в чудеса.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","There will be more lights for Christmas – CEO of YASNO

Do not believe in miracles after that.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8018,"**⚡️О взрывах в Киеве сообщают местные СМИ**. Ждём официальную информацию

**UPD: работают наши военные.** Пусков ракет не было.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**About explosions in Kiev reported local media**. Waiting for official information

**UPD: Our military is working. **There were no missile launches.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8019,"**❗️В Беларуси в небо подняты МиГ31К носитель ""Кинжалов"", ДРЛО Ил-76 А-50У и 2 истребителя. Тревогу дали по всей стране

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**и️In Belarus in the sky raised MiG31K carrier ""Dagger"", AWACS IL-76 A-50U and 2 fighters. Alarm was issued across the country

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8020,"**Мошенники изобрели новую «схему» для выманивания денег с украинцев на фоне проблем с мобильной связью

**Они [представляются](https://www.facebook.com/protydiyadezinformatsiyi.cpd/posts/pfbid02gGYBKSYNAWiaBGvcmyi3TwUAp77GAcwNa5a2pDHosaFP5xgdMVESaqtwnu7UZjuHl) сотрудником мобильной компании и говорят, что **будут переключаться на другую «вышку», чтобы при отключении света оставалась стабильная связь**.

После этого «жертву» **просят назвать приходящий на её телефон код.** Следовательно, мошенники получают доступ к мобильным приложениям банков, соцсетям и т.д.

Не передавайте свои личные данные третьим лицам.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Fraudsters invented a new scheme to lure money from Ukrainians amid problems with mobile communication

** They [submitted](https:/) /www.facebook.com/protydiyadezinformatsiyi.cpd/posts/pfbid02gGYBKSYNAWiaBGvcmyi3TwUAp77GAcwNa5a2pDHosaFP5xgdMVESaqtwnu7UZjuHl) is an employee of a mobile company and they say that ** they will switch to another “tower” so that a stable connection remains when the lights are turned off.**

After that, the “victim” will be asked to name the code coming to her phone. Consequently, fraudsters gain access to mobile applications of banks, social networks, etc.

Do not share your personal data with third parties.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8021,"**На России внезапно умер гендиректор компании-производителя носителей для крылатых ракет ""Калибр""

**Главе компании ""Адмиралтейские верфи"" Александру Бузакову было 67 лет. Причина смерти не уточняется.

За время его руководства компания производила и совершенствовала дизельные подлодки, способные нести и запускать ""Калибры"". Они использовались для войны РФ в Сирии, а также во время полномасштабного вторжения в Украину.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**In Russia suddenly died the CEO of the manufacturer of carriers for cruise missiles ""Caliber""

**The head of Admiralty Shipyards Alexander Buzakov was 67 years old. The cause of death was not specified.

During his leadership, the company produced and improved diesel submarines capable of carrying and launching Calibers. They were used for the Russian war in Syria, as well as during a full-scale invasion of Ukraine.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8022,"**Тем временем над Украиной пролетел Санта

**Наши Воздушные Силы поприветствовали его и гарантировали безопасный пролёт😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Meanwhile, Santa flew over Ukraine.

**Our Air Force welcomed him and guaranteed safe passage.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8023,"**Херсон. Сегодня. 10 погибших, 68 раненных.** 

Видео 18+.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Kherson. Tonight. 10 dead, 68 wounded. **

Video 18+.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8024,"❗️**""РФ, вероятно, готовится к нанесению ракетных ударов""**, - ОК ""Юг""

Россияне увеличили в Черном море количество кораблей, вооруженных ""Калибрами"". Корабельная группировка ЧФ РФ увеличена **до 14 единиц**, среди которых два надводных и два подводных ракетоносителя.  

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","ов️** ""Russia is probably preparing for missile strikes""**, - OK ""South""

The Russians have increased the number of ships armed with Kalibrs in the Black Sea. The naval grouping of the Black Sea Fleet of the Russian Federation has been increased to 14 units, including two surface and two submarine launchers.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8025,"**Владимир Зеленский поздравил христиан западного обряда с Рождеством

**""**Кто-то увидит сегодня первую звезду в небе над Бахмутом**, Рубежным, Кременной. **Кто-то встретит праздник в чужих домах, но не у чужих людей **- украинцев, давших приют украинцам. **Кто-то услышит ""Щедрик"" на другом языке **- в Варшаве, Берлине, Лондоне, Нью-Йорке.** А кто-то встретит это Рождество в неволе**, но пусть помнит, что мы идем. **Где бы мы ни были, мы будем сегодня вместе. Мы загадаем желание. Одно на всех.** И почувствуем радость. Одну на всех.""

Напомним, **в Украине официально отмечается две даты - 25 декабря и 7 января (по григорианскому и юлианскому календарям).

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Vladimir Zelensky congratulated Christians of the Western rite on Christmas

Someone will see today the first star in the sky over Bakhmut, Border, Kremennaya. Someone will meet the holiday in other people's homes, but not strangers - Ukrainians who gave shelter to Ukrainians. **Someone will hear Shchedrik in another language **- in Warsaw, Berlin, London, New York.** And someone will celebrate this Christmas in captivity, but let him remember that we are going. Wherever we are, we will be together today. We'll make a wish. One for all. And we'll feel joy. One for all.

Recall that in Ukraine officially celebrated two dates – December 25 and January 7 (Gregorian and Julian calendars).

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8026,"**Уже скоро ВСУ смогут объявить о взятии Кинбурнской косы**, **— Гуменюк

**Таким образом, вся Николаевская область станет свободной от оккупантов. Ждём.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","** Soon the APU will be able to announce the capture of the Kinburn Spit**, ** - Gumenyuk

Thus, the entire Nikolaev region will be free from invaders. Wait.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8027,"**Канал-полторамиллионник из РФ очень** **старался обвинить Украину в обстреле Херсона, но что**-**то пошло не так

**Там **опубликовали фотографию 2017 года с якобы остатками от ракеты HIMARS.** Потом поняли, что в центре Херсона вряд-ли может быть столько песка, и быстренько отредактировали пост, заменив фотографию. Но скрины не горят.

После сегодняшнего обстрела Херсона все прикормленные военкоры, ""журналисты"" сразу после обнародования количества жертв, начали форсить информацию о том, что это ВСУ обстреляли город. ""Украина как всегда бомбит сама себя"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**One-and-a-half-million dollar channel from Russia tried very ***** to accuse Ukraine of shelling Kherson, but what ***** went wrong

**There **published a photo of 2017 with the alleged remains of a HIMARS missile.** Then they realized that there could hardly be so much sand in the center of Kherson, and quickly edited the post, replacing the photo. But the screens don't burn.

After today’s shelling of Kherson, all the well-fed military officers, “journalists” immediately after the publication of the number of victims, began to force information that it was the APU that shelled the city. Ukraine is always bombing itself.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8028,"**В Украине уже **[**действуют**](https://zakon.rada.gov.ua/laws/show/2806-IX#Text)** штрафы** **за унижение сотрудников

**Моббинг (это самое оскорбление, унижение на рабочем месте) б**удет считаться административным правонарушением, за которое предусмотрен штраф в размере до 5100 грн., или до 60 часов общественных работ.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**In Ukraine already **[**active**](https://zakon.rada.gov.ua/laws/show/2806-IX#Text)** fines** for humiliating employees

Mobbing (this is the most insult, humiliation in the workplace) will be considered an administrative offense, for which a fine of up to 5100 UAH, or up to 60 hours of community service is provided.

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8029,"**Япония передала Буче 4 генератора, но там получили 3🤔

**Вопрос, куда девался ещё один** **генератор?**

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Japan gave Buche 4 generators, but they got 3а

The question is, where did the other generator go?

**[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8030,"**В следствии обстрела Херсона уже известно о 8 погибших, 58 человек ранены 

**Россияне накрыли город ""Градами"". Количество жертв пока предварительное, по неофициальной информации и погибших и раненых намного больше, чем в сводках.

**UPD**: уже известно о 10 погибших.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**As a result of the shelling of Kherson already known about 8 dead, 58 people were wounded

**The Russians have covered the city with Gradami. The number of victims is still preliminary, according to unofficial information and killed and wounded much more than in the reports.

**UPD: 10 people have been killed.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8031,"**Три батальона ВС Беларуси отправили к украинской границе, — Наев

**Речь идёт о **мотострелковом и двух танковых батальонах** ВС РБ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Three battalions of Belarusian Armed Forces sent to the Ukrainian border – Nayev

**We are talking about a motorized rifle and two tank battalions** of the Armed Forces of the Republic of Belarus.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8032,"**В некоторых городах Украины после Нового года интернет-провайдеры поднимут цены на свои услуги

**Так, в Одессе [обещают](https://www.tenet.ua/news/z-1-sichnya-pochnut-diyati-novi-tarifi-na-poslugi-zvyazku) это сделать уже с 1-го января. Минимальный пакет, который сейчас у одного из провайдеров **стоит 185 гривен в месяц, с 1 января обойдется в 259 гривен.

**Подорожание объясняют ростом стоимости оборудования для бесперебойной работы и необходимости использовать генераторы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**In some cities of Ukraine after the New Year, Internet providers will raise prices for their services

**So, in Odessa [promise] (https://www.tenet.ua/news/z-1-sichnya-pochnut-diyati-novi-tarifi-na-poslugi-zvyazku) to do this from January 1. The minimum package, which is now one of the providers ** costs 185 hryvnia per month, from January 1, will cost 259 hryvnia.

**The increase in the cost of equipment for uninterrupted operation and the need to use generators.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8033,"**❗️Украиной расползается тревога

** Не игнорируйте.

UPD: отбой.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**за️Ukraine is spreading anxiety

** Don't ignore it.

UPD: Stand down.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8034,"**Херсон сегодня мощно обстреляли: предварительно 5 человек**[ погибло](https://t.me/tymoshenko_kyrylo/3176)**, 20 ранено

**Террор города не прекращается с момента бегства русни, в последние дни это происходит особенно сильно.

**UPD:** уже известно о 35 раненых, 16 из них в тяжёлом состоянии.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**Kherson was heavily shelled today: 5 people previously killed (https://t.me/tymoshenko_kyrylo/3176)**, 20 injured

The terror of the city does not stop from the moment of the flight of the Rus, in recent days it is especially strong.

**UPD:** 35 people have been injured, 16 of them in serious condition.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8035,"**Россия получила от Ирана 1700 дронов, 540 уже выпустила по территории Украины, —  Буданов**

Производство такого беспилотника стоит около $7000. Впрочем, доподлинно неизвестно, сколько РФ заплатила Ирану. Что касается баллистических ракет,то Иран пока отказывается поставлять их России, рассказал Буданов.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","Russia received from Iran 1,700 drones, 540 have already released on the territory of Ukraine – Budanov

The production of such a drone costs about $7,000. It is unclear how much Russia paid Iran. As for ballistic missiles, Iran has so far refused to supply them to Russia, Budanov said.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8036,"**Вероятность повторного наступления со стороны Беларуси остаётся низкой, но она всё равно остаётся, — Буданов

**По его словам, российские войска в Беларуси **не выстроены в штурмовые порядки, а из мобилизованных учебных лагерей отправляют воевать на восток Украины. **Также для проведения атаки на полигонах **не хватает бронетехники.

**Напомним, что российские пропагандисты [разгоняют инфу](https://t.me/ukrinformator/30815) о якобы **новом вторжении русни со стороны Беларуси в ночь с 25 на 26 декабря.** ISW [сообщают](https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-december-23), что **РФ просто создает видимость подготовки к зимнему вторжения для отвлечения** **сил ВСУ** от других направлениях. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","The probability of a second offensive from Belarus remains low, but it still remains, Budanov said.

According to him, Russian troops in Belarus are not lined up in assault formations, and from mobilized training camps they are sent to fight in eastern Ukraine. **Also, there are not enough armored vehicles to carry out an attack on the ranges.

**Recall that Russian propagandists [disperse the info] (https://t.me/ukrinformator/30815) about the alleged **new invasion of Rus from Belarus in the night from 25 to 26 December.** ISW [report] (https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-december-23), that **RF just creates the appearance of preparing for a winter invasion to distract ** the armed forces from other areas**

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
8037,"**БПЛА атаковали нефтебазу в Крыму. Нижнегорский район.** Шахед не в ту сторону полетел?

Нам пишут местные, что попадание пришлось на командирскую палатку, рассчитанную для 200 человек. Инфа пока не подтверждённая, но очень интересная.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)","**UAVs attacked an oil depot in Crimea. Roundabouts. ** Did you go in the wrong direction?

We are being told by locals that the attack hit a commander’s tent for 200 people. Infa is not yet confirmed, but very interesting.

[Informant](https://t.me/+LV7tr2_vgu02NjAy) | [Sign](https://t.me/+LV7tr2_vgu02NjAy)",,
