Index,Post,Trans,Label,Type
6011,"📩** ГОЛОВНІ НОВИНИ СТАНОМ НА 13 ГОДИНУ

11 березня** **2022** (15 день війни)**

Втрати живої сили російської армії на 11 березня: 12500+**
**
Луцьк, Івано-Франківськ та Дніпро обстріляні російськими військами**
Вибухи було чутно поблизу аеродромів у Луцьку та Івано-Франківську. У Дніпрі було три авіаудари: по дитячому садку та по житловому будинку. Росіяни також завдали удару по взуттєвій фабриці, де виникла пожежа.
[**Джерело**](https://www.pravda.com.ua/eng/news/2022/03/11/7330287/)

**Понад 2,5 млн людей залишили Україну**
Як повідомило в п'ятницю ООН, понад 2,5 мільйона людей залишили Україну, і ще 2 мільйони людей були змушені залишити свої будинки всередині країни з початку російського вторгнення 24 лютого.
[**Джерело**](https://www.reuters.com/world/europe/more-than-25-million-people-have-fled-ukraine-un-says-2022-03-11/)

**У російських сил «є чіткий наказ тримати Маріуполь у заручниках, мучити це місто» – Зеленський**
Президент України Володимир Зеленський повідомив про евакуацію 100 000 українців та про те, що «Маріуполь та Волноваха залишаються повністю заблокованими».
[**Джерело**](https://www.pravda.com.ua/eng/news/2022/03/11/7330238/)

**Росія планує відправити бойовиків із Близького Сходу в Україну**
За словами Міністра оборони Росії Шойгу, “з Близького Сходу надійшло близько 16 тисяч заявок на добровільну участь у “спецоперації”.
[**Джерело**](https://ua.interfax.com.ua/news/general/811360.html)

**Російські війська обстріляли психоневрологічну лікарню в Харківській області, у ній перебувало 330 осіб**
На момент атаки супротивника в інтернаті було 330 людей. 50 з них мають обмежену рухливість та 10 пересуваються на інвалідних візках. Кількість постраждалих встановлюється.
[**Джерело**](https://www.pravda.com.ua/eng/news/2022/03/11/7330337/)
**
Європейські лідери домовилися про європейську перспективу України, але без конкретних зобов'язань**
Після багатогодинних дебатів лідери ЄС у четвер (10 березня) не стали давати конкретних зобов'язань на заклик України до якнайшвидшого вступу до блоку і розійшлися в думках щодо санкцій проти Москви.
[**Джерело**](https://www.euractiv.com/section/europe-s-east/news/eu-leaders-tone-down-ukraines-eu-membership-plan/)","[Door opens]

March 11 * * * 2022 * * (15 day of war) * *

Losing the Russian army's living force on 11 March: 12500 + * *
(Sighs)
Lusk, Ivanov-Frankik and Dnio gunned Russian troops * *
The explosion was heard near the airfields in Luta and Ivanov. There were three air strikes at Dnieper's house: a kindergarten and a living house. The Russians also hit a shoe factory that started fire.
[* * Source *] (https: / / www.pavda.com.au / eng / news / 2022 / 03 / 11 / 7330287 /)

(Sighs) Over two million people left Ukraine *
As reported on the U.N. Friday, over 2.5 million people left Ukraine, and two million people were forced to leave their houses inside the country since the beginning of the Russian invasion 24 February.
[* * Source *] (https: / / www.reuters.com / world / europae / moroon- to-25-milion-devolon-have- und /)

(Sighs) The Russian forces have a clear order to keep Marieville hostage, to torment this town ""- Zielinski *
The President of Ukraine has reported the evacuation of 100,000 Ukrainians and that the Mariville and Volanova remain completely locked.
[* * Source *] (https: / / www.ravda.com.au / eng / news / 2022 / 03 / 11 / 7330238 /)

(Sighs) Russia plans to send fighters from the Middle East to Ukraine *
According to the Minister of Defense of Russia Shag, the Middle East received about 16,000 applications for voluntary participation in special operations.
[* * Source *] (https: / / ua.interfaces x.com. au / news / generic / 811360.html)

(Sighs) Russian troops shot a neurological hospital in Kharkiv Oblast, with 330 people * *
At the time of the enemy attack, there were 330 people in the institution. 50 of them have limited destruction, and 10 of them are moving on wheelchairs. The number of injured are set.
[* * Source *] (https: / / www.ravda.com.au / eng / news / 2022 / 03 / 11 / 730337 /)
(Sighs)
European leaders have agreed on the European perspective of Ukraine, but without a specific commitment.
After the richest debate leaders of the EU on Thursday (March 10), they did not give specific commitments to the call of Ukraine until the rapid entry into the block and scattered in terms of the sanctions against Moscow.
[* * Source *] (https: / / www.europativ.com / section / europaist-east / news / eumeertttodown-uesepa.eu.int /)",,
6012,"**📩 ГЛАВНЫЕ НОВОСТИ ПО СОСТОЯНИЮ НА 13:00

11 марта 2022 **(15 день войны)**

Потери живой силы российской армии на 11 марта: 12 500+**
**
Луцк, Ивано-Франковск и Днепр обстреляны российскими войсками**
Взрывы были слышны вблизи аэродромов в Луцке и Ивано-Франковске. В Днепре было три авиаудара: по детскому саду и по жилому дому. Русские также нанесли удар по обувной фабрике, которая загорелась.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330287/)

**В Украине погибло мирного населения больше, чем военных **
Российские войска, вторгшиеся в Украину, убили больше украинских мирных жителей, чем солдат, заявил министр обороны Алексей Резников.
[**Source**](https://www.reuters.com/world/europe/ukraine-civilian-deaths-higher-than-military-losses-ukraines-defence-minister-2022-03-11/)

**Более 2,5 млн человек покинули Украину**
Как сообщило в пятницу ООН, более 2,5 миллионов человек покинули Украину, и еще 2 миллиона человек были вынуждены покинуть свои дома внутри страны с начала российского вторжения 24 февраля.
[**Source**](https://www.reuters.com/world/europe/more-than-25-million-people-have-fled-ukraine-un-says-2022-03-11/)

**У российских сил «есть четкий приказ держать Мариуполь в заложниках, мучить этот город» – Зеленский**
Президент Украины Владимир Зеленский сообщил об эвакуации 100 000 украинцев и о том, что «Мариуполь и Волноваха остаются полностью заблокированными».
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330238/)

**Россия планирует отправить боевиков с Ближнего Востока в Украину**
По словам Минобороны России Шойгу, “с Ближнего Востока поступило около 16 тысяч заявок на добровольное участие в “спецоперации”.
[**Source**](https://ua.interfax.com.ua/news/general/811360.html)

**Российские войска обстреляли психоневрологическую больницу в Харьковской области, в ней находились 330 человек**
На момент атаки противника в интернате находилось 330 человек. 50 из них имеют ограниченную подвижность и 10 передвигаются на инвалидных колясках. Количество пострадавших устанавливается.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330337/)

**Европейские лидеры договорились о европейской перспективе Украины, но без конкретных обязательств**
После многочасовых дебатов лидеры ЕС в четверг (10 марта) не стали давать конкретных обязательств по призыву Украины к скорейшему вступлению в блок и разошлись во мнениях по поводу санкций против Москвы.
[**Source**](https://www.euractiv.com/section/europe-s-east/news/eu-leaders-tone-down-ukraines-eu-membership-plan/)","**Grand news on the state at 13:00

11 March 2022 (15th day of war)**

Russian Army manpower losses as of March 11: 12,500+**
**
Lutsk, Ivano-Frankivsk and Dnipro shelled by Russian troops**
Explosions were heard near airfields in Lutsk and Ivano-Frankivsk. There were three airstrikes in the Dnieper: on a kindergarten and on a residential building. The Russians also struck a shoe factory that caught fire.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330287/)

**In Ukraine killed more civilians than military **
Russian troops that invaded Ukraine killed more Ukrainian civilians than soldiers, Defense Minister Alexei Reznikov said.
[**Source**](https://www.reuters.com/world/europe/ukraine-civilian-deaths-higher-than-military-losses-ukraines-defence-minister-2022-03-11/)

* More than 2.5 million people have left Ukraine
More than 2.5 million people have fled Ukraine and another 2 million have been forced to flee their homes inside the country since the start of the Russian invasion on Feb. 24.
[**Source**](https://www.reuters.com/world/europe/more-than-25-million-people-have-fled-ukraine-un-says-2022-03-11/)

Russian forces “have a clear order to hold Mariupol hostage, torture this city” – Zelensky
President of Ukraine Volodymyr Zelensky announced the evacuation of 100,000 Ukrainians and that “Mariupol and Volnovakha remain completely blocked.”
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330238/)

Russia plans to send fighters from the Middle East to Ukraine
According to the Russian Defense Ministry, “about 16,000 applications for voluntary participation in the special operation have been received from the Middle East.”
[**Source**](https://ua.interfax.com.ua/news/general/811360.html)

** Russian troops shelled a neuropsychiatric hospital in the Kharkiv region, it was 330 people**
At the time of the attack, there were 330 people in the boarding school. 50 of them have limited mobility and 10 are wheelchair users. The number of victims is set.
[**Source**](https://www.pravda.com.ua/eng/news/2022/03/11/7330337/)

European leaders agree on Ukraine’s European perspective, but without concrete commitments
After hours of debate, EU leaders on Thursday (March 10) did not make specific commitments to call on Ukraine to join the bloc as soon as possible and differed on sanctions against Moscow.
[**Source**](https://www.euractiv.com/section/europe-s-east/news/eu-leaders-tone-down-ukraines-eu-membership-plan/)",,
6013,"**Russian plans to send Middle East combatants to Ukraine**

According to Russian MoD Shoigu, about 16 thousand applications for voluntary participation in the “special operation” were received from the Middle East.

**Россия планирует отправить боевиков с Ближнего Востока в Украину**

По данным Минобороны России Шойгу, с Ближнего Востока поступило около 16 тысяч заявок на добровольное участие в “спецоперации”.","**Russian plans to send Middle East combatants to Ukraine**

According to Russian MoD Shoigu, about 16 thousand applications for voluntary participation in the “special operation” were received from the Middle East.

Russia plans to send fighters from the Middle East to Ukraine

According to the Russian Defense Ministry, about 16,000 applications for voluntary participation in the “special operation” were received from the Middle East.",,
6014,"**Positive news**: woman from bombed maternity hospital in Mariupol yesterday gave birth to her baby-girl. They are both well.

**Позитивные новости**: женщина из разбомбленного роддома в Мариуполе вчера родила девочку. Они обе чувствуют себя хорошо.","**Positive news**: woman from bombed maternity hospital in Mariupol yesterday gave birth to her baby-girl. They're both well.

** Positive news: a woman from a bombed-out maternity hospital in Mariupol yesterday gave birth to a girl. They're both feeling good.",,
6015,"🇩🇪 **Deutsche Bank defends decision not to exit Russia 

**Deutsche Bank's CFO said Thursday it is not ""practical"" to close its Russia business, despite similar moves by major corporations seeking to distance themselves from the pariah state.

🇩🇪 **Deutsche Bank защищает решение не выходить из России**

Финансовый директор Deutsche Bank заявил в четверг, что закрывать свой российский бизнес нецелесообразно, несмотря на аналогичные действия крупных корпораций, стремящихся дистанцироваться от государства-изгоя.","Deutsche Bank defends decision not to exit Russia

**Deutsche Bank's CFO said Thursday it is not ""practical"" to close its Russia business, despite similar moves by major corporations seeking to distance themselves from the pariah state.

Deutsche Bank defends decision not to withdraw from Russia

The chief financial officer of Deutsche Bank said Thursday it was impractical to shut down its Russian business, despite similar actions by major corporations seeking to distance themselves from the rogue state.",,
6016,"Airstrikes on Lutsk, Ivano-Frankivsk and Dnipro this night. Airports and civilian objects damaged.

Авиаудары по Луцку, Ивано-Франковску и Днепру этой ночью. Повреждены аэропорты и гражданские обкаты.","Airstrikes on Lutsk, Ivano-Frankivsk and Dnipro this night. Airports and civilian objects damaged.

Airstrikes on Lutsk, Ivano-Frankivsk and Dnipro tonight. Airports and civilian runs were damaged.",,
6017,"Mothers of Russian soldiers yell at the governor of the Kemerovo region, demanding information about their children.

Source: RL/RFE 

Матери российских солдат кричат на губрнатора Кемеровской области, требуя сказать, что случилось с их детьми.

Источник: Радио Свобода","Mothers of Russian soldiers yell at the governor of the Kemerovo region, determining information about their children.

Source: RL/RFE

Matters of the Rossian Soldat are chattering on the culvert Kemerovskoy districts, Trebuya sqatatj, which happened with ih detmi.

Source: Radio Freedom",,
6018,"Here is images from Croatian «24 Sata»

Изображения от хорватского «24 Sata»","Here is images from Croatian «24 Sata»

Изображения от хорватского «24 Sata»",,
6019,"🇭🇷 **Russian** **Tu-141 ""Strizh"" Missile-Like Drone Looks To Have Crashed In Croatia

**Several Croatian media reported that Unidentified Flying Object crashed in Zagreb. An explosion could be heard last night at 23:00, and a very strange situation has unfolded since then, with an impact hole, parts of a plane and parachutes discovered. All aviation services claim to not have ''lost'' any aircraft. According to some OSINT researchers, it could be Russian Tu-141 “Strizh” UAV-Missile, but information is still **unverified**.

🇭🇷 **Российский ракетоподобный беспилотник Ту-141 ""Стриж"" потерпел крушение в Хорватии**

Несколько хорватских СМИ сообщили, что неопознанный летающий объект потерпел крушение в Загребе. Взрыв был слышен вчера ночью в 23:00, и с тех пор развернулась очень странная ситуация, с обнаруженной воронкой, частями самолета и парашютами. Все авиационные службы утверждают, что не «потеряли» ни одного самолета. По мнению некоторых OSINT-исследователей, это мог быть российский БПЛА-ракетоносец Ту-141 «Стриж», но информация до сих пор **не проверена**.","Tu-141 ""Strizh"" Missile-Like Drone Looks To Have Crashed In Croatia

**Several Croatian media reported that Unidentified Flying Object crashed in Zagreb. An explosion could have been heard last night at 23:00, and a very strange situation has unfolded since then, with an impact hole, parts of a plane and parachutes discovered. All aviation services claim to not have 'lost' any aircraft. According to some OSINT researchers, it could be Russian Tu-141 “Strizh” UAV-Missile, but information is still **unverified**.

Russian missile-like drone Tu-141 ""Swift"" crashed in Croatia**

Several Croatian media reported that an unidentified flying object crashed in Zagreb. The explosion was heard last night at 23:00 and a very strange situation has since unfolded, with a sinkhole discovered, parts of the plane and parachutes. All airlines say they have not lost a single aircraft. According to some OSINT researchers, it could be a Russian UAV-missile carrier Tu-141 “Swift”, but the information is still **not verified**.",,
6020,"**🇪🇺 European leaders agreed on European Perspective of Ukraine** 

“After five hours of heated discussions EU leaders said yes to Ukrainian eurointegration. The process started. Now it is up to us and Ukrainians to accomplish it fast. Heroic Ukrainian nation deserves to know that they are welcome in EU,” Lithuanian President Gitanas Nausėda said.

🇪🇺 **Европейские лидеры договорились о европейской перспективе Украины**

«После пяти часов жарких дискуссий лидеры ЕС сказали «да» украинской евроинтеграции. Процесс начался. Теперь дело за нами и украинцами, чтобы сделать это быстро. Героический украинский народ заслуживает того, чтобы знать, что ему рады в ЕС», — сказал президент Литвы Гитанас Науседа.","European leaders agreed on European Perspective of Ukraine

“After five hours of heated discussions, EU leaders said yes to Ukrainian eurointegration. The process started. Now it is up to us and Ukrainians to accomplish it fast. Heroic Ukrainian nation deserves to know that they are welcome in EU,” Lithuanian President Gitanas Nausėda said.

European leaders agree on Ukraine’s European perspective

After five hours of heated discussions, EU leaders said yes to Ukraine’s European integration. The process has begun. Now it's up to us and the Ukrainians to do it quickly. The heroic Ukrainian people deserve to know that they are welcome in the EU, said Lithuanian President Gitanas Nauseda.",,
6021,"⚡️Russia has filed a request to hold a meeting of the UN Security Council on Friday, March 11, on “US military biological activities in Ukraine”. 

⚡️ Россия подала запрос на проведение в пятницу 11 марта заседания СБ ООН по “вопросам военно-биологической деятельности США в Украине”.","Russia has filed a request to hold a meeting of the UN Security Council on Friday, March 11, on “US military biological activities in Ukraine”.

Russia has submitted a request to hold a meeting of the UN Security Council on Friday, March 11, on “issues of US military-biological activities in Ukraine.”.",,
6022,"The National Anti-Corruption Agency of Ukraine thanked the Minister of Defense of the Russian Federation Shoigu «for his invaluable contribution. Russian funds for the attack were stolen at the stage of their accumulation on the border».

Национальное антикоррупционное агентство Украины поблагодарило Министра обороны РФ Шойгу «за его неоценимый вклад. Российские средства для атаки были разворованы ещё на этапе их накопления на границе».","The National Anti-Corruption Agency of Ukraine thanked the Minister of Defense of the Russian Federation Shoigu “for his invaluable contribution”. Russian funds for the attack were stolen at the stage of their accumulation on the border.”

The National Anti-Corruption Agency of Ukraine thanked Russian Defense Minister Shoigu “for his invaluable contribution.” Russian funds for the attack were plundered at the stage of their accumulation at the border.”.",,
6023,"Russian Embassy in London launched bullying campaign against woman wounded after Russian air attack on maternity hospital. Now dozens of Russian users accuse her for spreading fakes, claiming that Instagram bloggers can’t be pregnant. Sooner Russian Embassy deleted this message.

Посольство России в Лондоне начало травлю женщины, пострадавшей в результате авиаудара российской авиации по роддому. Теперь десятки российских пользователей обвиняют ее в распространении фейков, утверждая, что инстаграм-блогерши не могут быть беременны. Вскоре посольство России удалило это сообщение.","Russian Embassy in London launched bullying campaign against woman wounded after Russian air attack on maternity hospital Now dozens of Russian users accuse her for spreading fakes, claiming that Instagram bloggers can't be pregnant. Sooner Russian Embassy deleted this message.

The Russian Embassy in London began to harass a woman injured in a Russian airstrike on the hospital. Now dozens of Russian users accuse her of spreading fakes, claiming that Instagram bloggers cannot be pregnant. The Russian Embassy soon deleted the message.",,
6024,"**⚡️RUSSIANS KILLED MORE CIVILIANS THAN UKRAINIAN SOLDIERS FROM ALL DEFENSE UNITS  **

Oleksii Reznikov, Ukraine’s Minister of Defense told that the vast majority of loses from Ukrainian side are civilians, not military. 

⚡️**РОССИЯНЕ УБИЛИ БОЛЬШЕ МИРНЫХ ЖИТЕЛЕЙ, ЧЕМ УКРАИНСКИХ ВОЕННОСЛУЖАЩИХ СО ВСЕХ ПОДРАЗДЕЛЕНИЙ ОБОРОНЫ**

Министр обороны Украины Алексей Резников заявил, что подавляющее большинство потерь с украинской стороны составляют мирные жители, а не военные.","Killed More Civilians THAN UKRAINIAN SOLDIERS FROM ALL DEFENSE UNITS

Oleksii Reznikov, Ukraine's Minister of Defense told that the vast majority of losses from the Ukrainian side are civilians, not military.

У️**The Russians have killed more civilians than the Ukrainian military in all the defense divisions**

Ukrainian Defense Minister Oleksiy Reznikov said the vast majority of casualties on the Ukrainian side are civilians, not military.",,
6025,🇪🇸🇬🇷,🇪🇸🇬🇷,,
6026,"**🔴DAILY REPORT🔴

Avaliable in: **🇬🇧  🇩🇪  🇺🇦 🇧🇬 🇨🇿 🇨🇵 🇯🇵 🇵🇱 🇵🇹 🏳","**🔴DAILY REPORT🔴

Avaliable in: **🇬🇧  🇩🇪  🇺🇦 🇧🇬 🇨🇿 🇨🇵 🇯🇵 🇵🇱 🇵🇹 🏳",,
