Index,Post,Trans,Label,Type
39032,"**Пришло от подписчика** 👇

__""Видели ваш вчерашний пост про район Угледара. Наши пацаны очень хотят передать привет разведгруппе украинских боевиков__ (в оригинале подчёркнутые слова были другие, пришлось их немного облагородить 😏)__, которая сегодня после трёх 200-х дала дёру восточнее Владимировки. Есть__ __возможность организовать?__""

Мужики, специально для вас организовываем 🇷🇺🪖",,,
39033,"💤Хохлы, старлинк это ""зрада"", если вы пользуетесь старлинком, то поддерживаете заявление Илона Маска и признаете, что Крым является частью России. 🎃",,,
39034,"Свинособака: Засунь себе в сраку свой старлинк рашистский выблядок.

Илон: ОК.

На Украине по неизвестным причинам перестал работать Старлинк 😂",,,
39035,"**Посол Украины раскритиковал мирное предложение Илона Маска, сказав ему «отъебись» и заявив, что ни один украинец не купит его «дерьмо Tesla».

💤Ща свиньи без старлинка останутся 😂**",,,
39036,"❌Когда у Хохлов (как они думают) всё тихо и никто не стреляет, они позволяют себе сосать друг другу писки. И именно в самый кульминационный момент для большего оргазма в хохлосвинный рот прилетает РОССИЙСКИЙ ВОГ!",,,
39037,"**""Крым формально входит в состав России"": Илон Маск высказался в Twitter на тему происходящего между Россией и Украиной

**Он также предложил некий план для прекращения боевых действий на территории Украины:

— ""Крым формально входит в состав России, как это было с 1783 года (до ошибки Хрущева)"";

— Обеспечение водоснабжением Крыма;

— Украина остается нейтральной.",,,
39038,"‼️‼️‼️Парней которых взяли в котёл эльфы , только что вывезли. Погибших нет.

Дудчаны - по ситуации отодвинули хохлов назад.",,,
39039,"🇮🇹🇷🇺 МИД Италии выразил послу РФ протест в связи с референдумами о вхождении в состав России ДНР, ЛНР, Херсонской и Запорожской областей.",,,
39040,🔥Фронт на Дудчанах стабилизировался ‼️‼️‼️,,,
39041,"Два пропущенных от наших у нацика 

Обладатели подобных тату повышают свои шансы ослепнуть нахуй на 💯 % 😂",,,
39042,"❗️Сообщения об увольнении военного комиссара Белгородской области Валерия Грицая является **ложью**, сообщили РИА Новости в правительстве региона. В сети ранее распространялась информация, что Грицай якобы отправлен в отставку.

💤Скорее всего его пока что отстранили. Уволить за один день не реально. Но дело сути не меняет",,,
39043,💤Хохлы бьют запрещенными  кассетными боеприпасами,,,
39044,💢💢💢🇷🇺🇺🇦 Российские ЧВК штурмом заняли южные окраины Артемовска.,,,
39045,"""Не надо ничего бояться"" - командир танковой роты обратился к мобилизованным россиянам.",,,
39046,"**Милорад Додик заявил о своей победе на выборах главы Республики Сербско**й — энтитета (образования) в составе Боснии и Герцеговины.

Он уже заявил, что на посту президента будет сотрудничать с Сербией, Венгрией и Россией",,,
39047,"**⚡️200 тысяч российских силовиков готовят к отправке в зону СВО в ближайшую неделю,** - __украинские СМИ

""MI-6 передали разведданные в Офис Президента и Генштаб, что 200 тысяч российских силовиков готовят к мобилизации, чтобы усилить военную группировку в Украине, приказ об этом будет озвучен на этой недели__"", - пишут украинские ТГ-каналы.

**Видимо, ""эпоха"" контрнаступов скоро закончится.**",,,
39048,"💢**На Херсонском направлении грязные свиньи пытались пойти в контрнаступление

**Встреча с ВДВ для них оказалась пагубной! **

Дудчаны они так и не взяли!!!!!**",,,
39049,~~Подписчик~~ военнослужащий спецназа Росгвардии и трофейный  флаг Усраины🇺🇦,,,
39050,"💤Парни, родные! вы обязательно все вернитесь живыми и здоровыми!!! Храни вас бог!!!!",,,
39051,"❌‼️💢Всем доброго утра, объясняю по Херсонскому направлению:

1. Между Золотой Балкой и Дудчанами «серая зона», идут арт дуэли, ВСУшники укрепились , а ВС РФ не дает прорваться.

2. В районе Давыдова Брода противник наращивает большие силы чтобы попробовать снова пойти в контрнаступление.

3. Мы ночью заптурили 4 танка и заземлили 11-14 ХохлоКамикадзе. 

Из за сильно дождя авиация не могла ночью работать, парни находились на боевом дежурстве. Щас работа идет.",,,
39052,Небо над русским Донецком сегодня утром. Люди увидели в этом добрый знак и защиту Ангелов. Действительно - ЧУДО!,,,
39053,"ВСУ обстреляли село Головчино в Белгородской области.

По словам главы Белгородской области Вячеслава Гладкова в результате обстрела погибла 48-летняя женщина. 

Сейчас на месте находятся все оперативные службы и начался подомовой обход. Информация о пострадавших уточняется.",,,
39054,"⚡️⚡️В России серьезно отнеслись к антимобилизационному треку, который вели технологи Офиса Президента и максимально начали купировать скандальные треки. Вопрос по многодетным пока не закрыт, но законопроект направлен в Думу, так же начали работать с перегибами на местах. Причём активно в повестку включили вертикаль АП, что усиливает роль губернаторов.
**
**Примерно половина мобилизованных жителей Хабаровского края была призвана ошибочно, заявил губернатор Михаил Дегтярев.

Хабаровский губернатор утверждает, что сейчас все ошибочно мобилизованные вернулись домой, а военный комиссар региона Юрий Лайко отстранен от должности.
Подобная ситуация по всем регионам России, что было известно на Банковой ещё вчера, из-за чего антимобилизационный трек решили трансформировать, так как он не стал причиной протестов.",,,
39055,"**Полиция просит СК РФ возбудить в отношении Ксении Собчак дело о распространении фейков о власти, сообщил источник ТАСС. **

Это связано с уголовным делом Виталия Манского о клевете — оно было возбуждено после интервью документалиста Собчак.",,,
39056,"**💥В воздушном бою над Чёрным морем русской авиацией уничтожен комбриг ВВС Украины полковник Михаил Матюшенко**

Командовал 40-й бригадой тактической авиации ВСУ.

💤Хрюкнул хряк в литаке 😊",,,
39057,"Безобидная реклама детского шампуня? Ога, почти. Реклама ориентирована на детей, которым прямым текстом говорят, что они могут стать хоть балериной, хоть космонавтом. А то и одновременно обоими, с совмещённой одеждой, радужной юбочкой и размытым полом. И потом некоторые удивляются, откуда там у них столько бесовщины...",,,
39058,"🇧🇫🇷🇺 Ночью в столице Буркина-Фасо военнослужащий поднял российский флаг, протестующие скандируют «Россия».

Напомним, что в Буркина-Фасо после госпереворота начались беспорядки. Местные жители сожгли посольство Франции  В Париже уже осудили происшествие. Путчисты, впрочем, не хотят иметь с европейской страной больше ничего общего — они считают, что в сфере борьбы с терроризмом нужно сотрудничать с Россией.

Провальная борьба Франции с терроризмом стала одной из причин усугубления ситуации в регионе. Сейчас предыдущий правитель страны полковник Сандаого Дамбия Поль Анри, который был у власти с февраля, по данным новых путчистов, прячется на территории военного объекта Франции в Буркина-Фасо.",,,
39059,"⚡️**Штурмовики ""Вагнера"" закрепились на юге Артемовска/Бахмута**

Штурмовые группы ""Вагнера"" закрепились в южных окраинах Артемовска. Проходят сообщения о том, что у ВСУ здесь большие проблемы с личным составом (он быстро растворяется) и украинское командование в спешном порядке перебрасывают в город живую силу. 

💤я вам скажу одно, если эти ребята закрепятся там, а потом подойдут резервы, это будет отлично для дальнейших действий. Не думаю что Пригожин бы просто так боролся за этот участок. Этих ребят так легко не выбить, там не сработают бандеромобили и ДРГ, у них другая тактика ведения боя, и я вам скажу со снаряжением также, авиация и арта своя по звонку.",,,
39060,"❗**Областного Белгородского военкома Валерия Грицая отстранили от занимаемой должности**

Ряд публично публикуемых фактов, в т.ч. о взаимоотношениях с противником, по словам нашего собеседника, подтвердились. 

Господина Грицая может ждать серьезное и суровое уголовное наказание.",,,
39061,Хохлы даже ноги мобилизировали 😂,,,
39062,‼️‼️‼️НАТО впервые выпустило предупреждение для своих членов в связи с началом боевой службы атомной подводной лодки специального назначения К-329 «Белгород»,,,
39063,"❗️В Бериславе ситуация под полным контролем. Тихо и спокойно. ВС РФ перекрывает обороной направление на город. 

Прорывавшихся к Дудчанам останавливают. Ситуация «тяжелая» но контролируемая.",,,
39064,"💢💢Подтверждается, укронацисты уперлись в Дудчаны. Огребают от нашей авиации. В Бериславе тихо, даже канонады не слышно.",,,
39065,"**А знаете что выглядит на сегодняшний день ""круто"" ??
**То что В Пятницу был праздник, люди из новых областей почувствовали защиту, вошли в состав России, они уже строили надежды.
А что видим сейчас ? Укры прут и прут, деревня за деревней забирают.

Будь я на месте Верховного, да любой из вас, уже в пятницу я бы исчерпал весь резерв  вооружения тяжелого. Всё бы у меня полетело на Украину. В говне бы бляди захлебнулись как говорил генерал что бы били по очистным сооружениям. Что бы суки боялись вообще подумать что то о России и плевать мне на мир и его осуждение. Не нравится, не согласен, получи сука ЯРС в столицу.

Вон с Ким Чен Ыном не осбобо хотят дел иметь, знают что отмороженный. Вот так и нам надо, что бы хохлы срались в шаровары только просыпаясь утром, да что бы они и заснуть не могли, что бы вой стоял до небес, **ТАК КАК НЕТ ТАМ НИКАКОГО БРАТСКОГО НАРОДА УЖЕ ДАВНО. ТОЧКА**‼️",,,
39066,💤Их услышали!,,,
39067,💤ПОШЛА АВИАЦИЯ🔥🔥🔥,,,
39068,"Мэр Красного Лимана все эти тяжёлые недели оставался в городе, ежедневно сообщая об обстановке вокруг него. 

Он вышел. Вот его обращение.",,,
39069,"💢💢💢**Командование ВСУ снимает резервы из Одессы и перебрасывает на херсонский участок,** - __украинские СМИ__

Также украинские каналы сообщают, что форсирование событий и наступления ВСУ несмотря на огромные потери делаются для того, чтобы успеть до окончательного оформления вхождения новых субъектов в состав РФ __(голосования в Госдуме, ратификация, одобрение Совфеда и т.д.)__, то есть - до 4 октября.

**Интересно, чего Киев ожидает после 4 октября, и откуда такая спешка.**",,,
39070,"🇷🇺🇪🇺 #Europe #Russia **НАТО сообщают союзникам о движении подводной лодки с ядерным оружием**⚠️☝️

**💬** НАТО разослала странам-членам разведывательную записку с предупреждением о мобилизации российской атомной подводной лодки К-329 «Белгород», на борту которой находится ядерная ракета «Посейдон», также известная как «Оружие Апокалипсиса» — La Repubblica.",,,
39071,"💤Пишут парни с того же направления:

«Мы держим Дудчаны! Мы не отходили!  Если какие то ВЧ отошли , мы стоим здесь! Ждём какой то импровизации , либо глобального плана от МО!»",,,
39072,"**❗️Фейковый ""указ"" главы ЛНР, на коленке состряпан украинскими троллями**

""Документ"" изобилует грамматическими ошибками, и устанавливает ""призвать всех и вся"". Судя по манере написания, аффтару этого ""указа"" не более 18 лет. Это объясняет и незнание русского языка, и топорность текста. А скорее всего тупой хохол, Там в любом возрасте тупой Хохол!",,,
39073,Так провожают мобилизованных ребят!,,,
39074,"‼️__**«Как видите, они взорвали ""Северный поток"". Если что-то подобное произойдет с АЭС, да поможет Европе Бог. Американцам это неважно, они на другом континенте в нескольких тысячах километров, с той стороны океана»**,__ — __председатель болгарской партии «Возрождение» Костадин Костадинов__",,,
39075,"‼️‼️‼️Держаться мужики, держаться 

Один из отрядов ФСВНГ прямо сейчас держит натиск бесов. В Купянске!

Слава России! 

💤Молимся за ребят!!!!!",,,
39076,"💤С того же направления Херсонское:
**
«Хохлы прут на нас по всему направлению на **северных границах . Техники и людей у Хохлов просто тьма. На определённых участках имеют успехи. 
Арбуз нам прорвали , чуть отошли тут у нас замес. Трасса полностью под их Артой. 
МО - Ждём когда вы примите решения отправить нам людей.»",,,
39077,"💤Парни с одного из направлений пишут:

«Нужна  авиация , как никогда!
Если есть у кого выход на командование , направляйте ее к нам!!!»",,,
39078,💢Комментарии включены не на долго),,,
39079,"💤Хохлы наносят на свою технику символы Z и V. Сегодня в одном из направлений прилетали два вертолета Хохлов с указанными символами. Наши ебанули один из них, второй скинул ловушки и съебался! Кроме того был замечен на том же направлении бравирующий  хохлотанк, так же с символами.",,,
39080,"Ситуация на Херсонском направлении очень очень тяжелая.

Противник пытается прорваться в Берислав.",,,
39081,"💤Мне интересно как бы охуели амеры и европейцы если бы Путин в 4 утра вышел со срочным обращением, что все граждане России должны покинуть Америку и Европу в течении 48 часов?)",,,
39082,Ой мразь!!!! Иди на хуй просто!!! Мразь !!!!!,,,
39083,"""Музыканты"" в окрестностях Бахмута о дальнейших городских боях в н.п.:

""В городе нам будет намного проще: городские бои нам ближе, наши подразделения заточены под город. Мы работаем в условиях города не в первый раз"".

""Городской бой нам даётся намного проще, поскольку подразделения имеют большой опыт работы. После полей, вступив в прямой контакт с противником, мы будем продавливать его вперёд"".",,,
39084,"Юля, ну какого хуя то 😬",,,
39085,"Появилось видео с нашим пленным в Лимане. 
Ублюдки избивают связанного нашего бойца. 
Хохлы это нелюди!!!!",,,
39086,💤Живые хохлы будут завидовать своим мёртвым Мыколам‼️,,,
39087,💤Как я понял мы ждём процессуальное оформление в рамках международного права документов о присоединении новых территорий. После всех норм начнётся СВИНОРЕЗ!🔥🔥🔥,,,
39088,"⚡️🇷🇺**Путин внёс в Госдуму проекты конституционных законов о принятии в состав РФ ДНР, ЛНР, Херсонской и Запорожской областей**",,,
39089,"‼️‼️‼️МО РФ сообщает, что нанесён удар по объектам Службы безопасности Украины.

Более 35 сотрудников СБУ, в том числе иностранных советников уничтожено в результате удара по зданию управления СБУ в Днепропетровске 29 сентября.

Около 40 сотрудников СБУ числятся пропавшими без вести.",,,
39090,В Красноярске местные жители заметили эшелон со 152-мм самоходными пушками 2С5 «Гиацинт-С».,,,
39091,"⚡️⚡️⚡️#Инсайд 
MI-6 передали разведданные в Офис Президента, что Кремль отдаст приказ наносить ракетные удары по энергетической инфраструктуре на следующей неделе. Британская разведка рекомендует украинскому Генштабу направить ПВО к ПГХ и АЭС, чтобы минимизировать разрушения.",,,
39092,"💤🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺
ВЕРЬТЕ В НАШИХ СОЛДАТ‼️
💢ВЕРЬТЕ В НАШУ ВЕЛИКУЮ АРМИЮ‼️
💢НЕ ПОДДАВАЙТЕСЬ НА ПРОВОКАЦИИ ЗААДА‼️
💢МЫ ВЕЛИКИЕ‼️
💢ПОБЕДА БУДЕТ ЗА НАМИ‼️
💢ПОТОМУ ЧТО МЫ РУССКИЕ А С НАМИ БОГ‼️
🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺🇷🇺",,,
39093,"Уточнение:
**⚡️⚡️Членство Украины в НАТО поддержали уже 12 стран**. 

Официально:**
**
— Чехии, 
— Эстонии, 
— Латвии, 
— Литвы, 
— Северной Македонии,
— Черногории,
— Польши,
— Румынии,
— Словакии. 

Словесно высказались «за»:

— Канада,
— Германия,
— США.

😂😂😂😂😂😂",,,
39094,"‼️🇷🇺Решения конституционного суда по статусу четырех новых субъектов в составе России:

▪️Переходный период для интеграции с РФ новых субъектов действует со дня принятия до 1 января 2026 года.
▪️РФ гарантирует всем народам, проживающим на территории ЛНР, ДНР, Херсонской и Запорожской областей, право на сохранение и изучение родного языка.
▪️Главы Херсонской и Запорожской областей будут именоваться губернаторами.
▪️Выборы парламентов ДНР, ЛНР, Запорожской и Херсонской областей пройдут в единый день голосования в сентябре 2023 года.
▪️ДНР и ЛНР вошли в состав России в статусе республик с русским языком в качестве государственного.
▪️Владимир Путин назначит врио глав четырех новых регионов в течение 10 дней со дня их принятия в состав России.",,,
39095,"💢💢💢Друзья, проголосуйте пожалуйста!",,,
39096,"💤Кейс посеять панику активирован, с целью дестабилизировать Российское общество! Не поддавайтесь на эту блевотину!",,,
39097,"**⚡️⚡️Членство Украины в НАТО поддержали уже 12 стран:
**
— Чехии, 
— Эстонии, 
— Латвии, 
— Литвы, 
— Северной Македонии,
— Черногории,
— Польши,
— Румынии,
— Словакии,
— Канада,
— Германия,
— США.

💤Все пидоры повылазили))))
Даю 100000% что никто свиней не примет в НАТО😂😂😂",,,
39098,"#Слухи
Наш Кремлевский источник сообщает, что Президент России Владимир Путин отдал приказ насытить украинский кризис более новыми экземплярами военной техники.

Кажется российская эпоха «СВО» с использованием и утилизацией советской военной техники уходит в прошлое. Теперь россияне будут воевать на своих новинках. 
Это является огромной угрозой для ВСУ, так как на ЛБС (линию боевого соприкосновения) придут высокотехнологичные БТГ (Батальонная тактическая группа).

Источник указывает, что Путин принял это решение, после результатов референдума, а также месседжа, что НАТО не будет вмешиваться в украинский кризис. Когда запад фактически слил Зеленского, обвинив украинского Президента в попытке ввязать мир в третью мировую.

Источник дополняет, что сейчас скорее всего будет нечто показательное, что должно было быть ещё в феврале 2022 года. Также российская, как и западная разведка в курсе о крупных потерях ВСУ из-за харьковского и херсонского наступления. 

По нашим данным, Залужный доложил Зеленскому, что возможен прорыв на Николаев и Одессу.",,,
39099,"🔥Офис Президента страны 404 начали срочно менять методичку, для подконтрольных телеграм каналов в России и Украине. Антимобилизационный кейс был провален и протесты вызвать не удалось, теперь акцент будет сделан на противостояние военных и слабость Кремля, не способного управлять процессами.",,,
39100,"⚡️ДНР и ЛНР войдут в состав России **в статусе республик и с русским языком в качестве государственного**, следует из постановления Конституционного суда.",,,
39101,"⚡️Госдума в понедельник **рассмотрит внесение поправок в конституционные законы**, а также ратификацию международных договоров по новым субъектам — Володин.",,,
39102,"18+
Карабах. Сентябрь 2022 года. 
Вооруженные силы азербайджана устроили казнь пленных солдат вооружённых сил Армении.",,,
39103,"‼️Итак чертив имеем:

1)Ночью и ранним утром ВКС РФ активно работала по Украинской критической инфраструктуре, были уничтожены объекты в Кривом Роге, Запорожье

2)Враг ещё со вчерашнего дня активизировался на Херсонском направлении и активно пытается занять населённый пункт Давыдов Брод пока безуспешно. Так же были предприняты попытки атаковать в направлении н.п Зеленый Гай и осуществлялись силами до роты при поддержке нескольких танков и БМП, атаки несут больше разведку боем и прощупывание нашей обороны. 

Но по Высокопольскому направлению ВСУ развили успех и большими силами взяли населённый пункт Золотая Балка и лесополосу у Крещеновки, наши части понесли потери и отошли на ранее подготовленные позиции.

3)На Лиманском направлении враг всё больше и больше проводит атаки на Кременную в лесном массиве, также проводят перегруппировку войск для дальнейшего продвижения и атаки уже новые рубежи обороны. В районе населённых пунктов Торское и Терны идут ожесточенные бои. Также вражеская артиллерия активно начала работать по Макеевке. Наши по прежнему не могут стабилизировать фронт.

4)ЧВК Вагнера ведёт активные бои в районе Соледара и Бахмута, также готовят проводят артподготовку и наносят авиаудары по Славянской агломерации  к дальнейшему штурма Славянской промзоны.",,,
