Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
4025,"В Магадане 33-летний водила насмерть снёс женщину на пешеходном переходе.

__«Я ехал, торопился. По правому ряду шел ряд машин. Навстречу тоже ехали машины. Я не обратил внимания, что машина перед пешеходным переходом остановилась, потому что навстречу машины ехали, тоже не останавливались»__, — рассказал водитель, сбивший женщину. По его словам, он ехал со скоростью 70 км/ч",,,,,,
4026,"**Доброе утро, ваша остановочка.** Украинский лайфхак, как спрятаться от комендантского часа и повесток",,,,,,
4027,"На этих кадрах — всё, что осталось от украинского самолёта Ан-12, который разбился сегодня ночью на севере Греции. На борту находилось восемь человек. 

На месте работают сапёры. Лайнер перевозил 12 тонн боеприпасов, сообщает CNN.

UPD: Самолёт перевозил оборонную продукцию из Сербии в Бангладеш, сообщает сербское Минобороны.

UPD 2: Экипаж упавшего на севере Греции самолета Ан-12 состоял из 8 граждан Украины, сообщил украинский МИД.",,,,,,
4028,"Позачера в соцсетях появилось видео, на котором некий алкаш из Одессы просит сотрудников полиции «выебать его в жопу» прямо во время задержания.

Вышла новая серия с заднеприводным алкоголиком. Теперь он мечтает о «золотом дожде»",,,,,,
4029,"🇷🇺🇺🇦 Донбасс. Утро не доброе у теробороны, которые подверглись мощному обстрелу.",,,,,,
4030,Утро у украинца началось с игры в прятки с российской артиллерией🔥,,,,,,
4031,"**В Хабаровске пьяный вахтовик из Бурятии порезал парня. 

**Мужичок перебрал в аэропорту и решил стрельнуть сигарету.
На отказ от случайного парня бросился на него с перочинным ножом. 
Рана неглубокая, но на уголовку тянет",,,,,,
4032,Денацификация в деле,,,,,,
4033,"В Одессе все как обычно, приматывают людей к деревьям🇺🇦",,,,,,
4034,"Тем временем в **Европе** стоит «страшная» жара, из-за чего разных странах горят леса в огромных масштабах.",,,,,,
4035,"**Избиение за нарушение комендантского часа в Одессе

**Бедолаги вышли подышать ночью за что отхватили от местных тероборонцев",,,,,,
4036,В Одессе🇺🇦 во время тревоги всё стабильно,,,,,,
4037,Местный житель рассказывает в каком состоянии привозят укровоинов в больницу.,,,,,,
4038,"🇷🇺**Своих не бросаем**💪🏼

Санинструктор группировки ""О"" обработал осколочное ранение пожилого мужчины, пострадавшего от артобстрела укронацистов по одному из освобожденных сел ЛНР. Во время оказания медпомощи украинские боевики продолжили обстрел кассетными боеприпасами",,,,,,
4039,Дым полевой кухни спалил   расположение солдат ВСУ.,,,,,,
4040,Правильное воспитание мотохрустов,,,,,,
4041,"🤡🇺🇦**НАТОвское обучение видно сразу!

**Пьяный укробоец отрабатывает приёмы иностранных инструкторов.

Готов на передовую?",,,,,,
4042,"**Денацификация, демилитаризация, денаркотизация населения идёт семимильными шагами по Украине.

**В Херсонской области вот у такого персонажа в огороде в ходе антинаркотического рейда обнаружены 10 культивируемых кустов запрещённой ""весёлой"" травки.

Товарища отпрофилактировали, коноплю уничтожили на месте, в чём неправ – доступно и популярно объяснили.

""Слава России, смерть наркомании!"".",,,,,,
4043,"**В Москве произошла перестрелка с участием южан

**34-летний Магомед Ибрагимов доставлен в больницу с огнестрельным ранением в голову. Нападавшие уже задержаны, ими оказали граждане Ингушетии — 29-летний Адам Магомедов и 44-летний Хамзат Мальсагов",,,,,,
4044,Посмотрите на разницу как встречали Байдена и Трампа в Саудовской Аравии,,,,,,
4045,"Бойцы 14-го ""батальона Призрак"" 4-й бригады ЛНР взяли в плен командира роты 108-го батальона 10-й горно-штурмовой бригады всу.",,,,,,
4046,"Новости из современного мира:

На фото **трансгендерный адмирал** США Рейчел Левин и **зампомощник министра ядерной энергетики** Сэм Бринтон в посольстве Франции на приёме в честь Дня взятия Бастилии",,,,,,
4047,"Пленный британский наёмник выучил гимн РФ, он был приговорен к смертной казни.",,,,,,
4048,"Уникальное видео вчерашнего удара по объекту в Днепропетровске, на котором видно, как украинская ракета ПВО вылетела для перехвата нашей ракеты, но не успела.",,,,,,
4049,"🤬🇺🇦**Киевские тероборонцы избили парня за русский язык

**Сообщается, что парень говорил по телефону на русском, и это не понравилось укровоякам. Догнали, побили, начали тыкать оружием.",,,,,,
4050,Взрыв в Краматорске сегодня утром,,,,,,
4051,🇷🇺🇺🇦 Утром ВС РФ нанесли удар по одному из складов ВСУ в западных районах** **Одессы.,,,,,,
4052,"❗️🇺🇦**Как умные украинцы защищают Киевский режим?

**Да никак! Они бегут в Румынию.
На видео один из способов.

Пользуйтесь, хлопчики!",,,,,,
4053,"Ликвидация украинской диверсионно-разведывательной группы, пытавшейся прорваться в Херсон для уничтожения членов администрации",,,,,,
4054,"**Прибывшие из Британии украинские солдаты, обучавшиеся по натовским стандартам, демонстрируют полученные от британцев навыки ведения боя**",,,,,,
4055,"Соскучились по вечернему Арестовичу? Получайте!

На этот раз Алёша, которого некоторые украинские чиновники называют ""говорящей ж*пой"", решил поделиться тем, как ему каждый день тяжело демонстрировать ""мужество"" и пытаться вселять в сограждан ложные надежды, будто бы они ""всех победят"".

Возьмите его кто-нибудь на ручки!",,,,,,
4056,Днепр 🇺🇦 накрывают крылатыми ракетами,,,,,,
4057,"В Одессе🇺🇦 мужик при задержании предложил полицейским выебать его в жопу

**согласились или нет — неизвестно**",,,,,,
4058,Космическая программа Казахстана - забродивший кумыс,,,,,,
4059,🔥🇷🇺🇺🇦 Донбасс. Вечерний салют по позициям ВСУ.,,,,,,
4060,"**Мгновенная карма диванному бойцу

**В Приморье задержали 54-летнего мужчину, который в «ВКонтакте» регулярно призывал к убийству Путина путём смертной казни через повешение. 

 При даче показаний мужчина принёс президенту извинения.",,,,,,
4061,Самая эффективная реклама в Одессе🇺🇦,,,,,,
4062,"В **Сочи** бородач избил парня **из-за его длинных волос.

**Дело было в Лазаревском. 21-летний преподаватель игры на гитаре приехал почиллить в курортный городок и в тот день совершал утреннюю **прогулку с девушкой**. В этот момент к ним подлетел некий гомофоб, который предъявил за внешний вид, после чего избил парня до закрытой **черепно-мозговой травмы и сотрясения**",,,,,,
4063,"‼️🇷🇺🌪Боевая работа РСЗО «Ураган» по артиллерии украинских националистов, которая ранее наносила удары по населённым пунктам Донбасса",,,,,,
4064,"Укровояка обращается к сбежавшим от войны украинцам, чтобы они возвращались в страну и воевали. Правильно, пушечного мяса очень не хватает американцам и европейцам😎",,,,,,
4065,"**Украинским чиновникам грозит штраф за использование русского языка. За выступления по-русски им придется выложить до 8,5 тысяч гривен и 12 тысяч за повторное нарушение

**Штрафные санкции для госслужащих вступят в силу с 16 июля и будут регулироваться специальной комиссией",,,,,,
4066,"**Спор за арбуз дошёл до рукоприкладства

**В Башкирии мужчина хотел вернуть деньги за гнилой арбуз, а в итоге отхватил метлой.",,,,,,
4067,Очередной лепешечник в торговом центре,,,,,,
4068,В сеть попали вчерашние кадры с камеры наблюдения в  Виннице,,,,,,
4069,"**Подробности от Минобороны РФ об ударе по Виннице:

**Удар был нанесен 14 июля высокоточными ракетами. В этот момент в гарнизонном доме офицеров проходило совещание.

На совещании присутствовали иностранные поставщики вооружений, они обсуждали передачу ВСУ очередной партии самолетов, средств поражения, а также организации ремонта украинского авиационного парка.

В результате удара участники совещания уничтожены.",,,,,,
4070,"**🇬🇧👊🏻🇺🇦Замес в Лондоне: местные против укрорадикалов

**По сообщениям источника, украинские беженцы пристали к местному чернокожему, говоря что он «не человек».
Однако, в дело вмешались местные, которые не терпят подобных проявлений расизма",,,,,,
4071,Пиво на вечер отменяется,,,,,,
4072,"**Курение вредит здоровью

**Не зря эту простую истину пишут на табакосодержащих товарах.
Так и в Новосибирске мужчина решил доказать эту аксиому другому пассажиру общественного транспорта, который курил в салоне и не обращал внимания на замечания",,,,,,
4073,❗️🇷🇺🇺🇦  Из-под завалов в Виннице извлекли членов из так называемого «батальона имени шейха Мансура».,,,,,,
4074,"""Половил рыбку"". Утро в Николаеве",,,,,,
4075,🔥🇷🇺🇺🇦 Ракетный удар по Национальному университету кораблестроения в Николаеве. В здании располагалась нацгвардия Украины.,,,,,,
4076,"**Снова трэш-стримеры.

**Произошла классика: некий трэш-стример Николай Белов пригласил к себе в гости алкашей и обоссал в прямом эфире.",,,,,,
4077,🇷🇺🇺🇦 Мариуполь. Башня украинского Т-64 в жилом доме.,,,,,,
4078,"Мужик явно не планировал сальто показывать, да и помирать тоже",,,,,,
4079,"На дальнем востоке под селом Сергеевка толпа спермобаков запиздила 13-летнюю школьницу.

Причины неизвестны, но чувствуем, что скоро они окажутся на её месте.",,,,,,
4080,"Укропчик жалуется, что уже семь часов идет обстрел их позиций👍",,,,,,
4081,Бидоныч в Израиле не смог изменить своим привычкам и в очередной поздоровался с призраком.,,,,,,
4082,"**Американские охранники избили чернокожего по ошибке**.

Толпа секьюрити накинулась на него по подозрению в краже, но, как оказалось, они его просто перепутали с другим вором в такой же футболке",,,,,,
4083,"🇷🇺🇺🇦 Армия ЛНР показала добытые в ходе освобождения республики трофеи.

На кадрах в том числе и американская гаубица М777.",,,,,,
4084,"ВСУ развлекаются на фронте, прыгая по противотанковым минам.",,,,,,
4085,"🤬 Кондитеры из украинской Винницы начали продавать торты с изображениями погибших солдат армии РФ.

Ваше мнение в комментариях👇🏼

[Гарри Пукич ⚡️](https://t.me/HarryPukich)",,,,,,
4086,В одной из столовых армии США.,,,,,,
4087,"**В Иванове драчун получил перелом костей черепа

**Около одного из местных развлекательных заведений сцепились двое, в результате чего один ударил второго, который рухнул и ударился затылком об асфальт. 
Ударивший скрылся до приезда полиции",,,,,,
4088,🤡🇺🇦Типичный потребитель ~~укровысера~~ информации из ~~укропомоек~~ украинских ресурсов,,,,,,
4089,"⚡️**Появились первые кадры с места удара ВСУ по автостанции Донецка.

**Предварительно сообщается о двух погибших и трёх раненых, в настоящий момент им оказывается медицинская помощь.",,,,,,
4090,"Всушник пришил шеврон с буквой Z. 

Штирлиц еще никогда не был так близок к провалу",,,,,,
4091,"Трехсотых укровоинов, целыми вагонами, везут по госпиталям.",,,,,,
4092,"Автодятел из Аргентины умудрился отправить 23 человека в больницу, потому что не справился с управлением у входа в театр",,,,,,
4093,"В Гомеле🇧🇾 пьянчужка подожгла себя после того, как ей **не дали опохмелиться**.

9 июля 48-летняя дама решила выпить, чтобы прийти в себя после веселой пятницы. Сожителю такая идея не понравилась, поэтому он запретил заливать в себя ещё больше спиртяги. В ответ мадам не придумала ничего лучше, чем **облить себя неизвестной «горючкой» и поджечь**. Фаер-шоу мужчина снял на видео. 

Пострадавшую отправили в больницу с ожогами 1-3 степени, но оттуда она сбежала. Видимо, за алкоголем",,,,,,
4094,"🇷🇺**Дед без таблеток возвращается**

Джо продолжает веселить всех. Выйдя из самолета в Израиле, он первым делом спросил у помощников:

**«Что мне сейчас делать?» **

Все хотели крикнуть в унисон ""Подавай в отставку""... но крикнули... 

[**Не ZабыVай**](https://t.me/ne_zabivai) — пить таблетки, дед.",,,,,,
4095,Момент прилёта в Николаеве.,,,,,,
4096,Первые минуты прилета в Винницу,,,,,,
4097,"Итак, официально. ПВО сбила 4 ракеты над городом. 

Куда они упали - руководство города не уточняет

Экстренные службы сообщают о 12 погибших и 30 раненных

До прилета ракеты 40 минут била воздушная тревога",,,,,,
4098,Результаты калибровки в Виннице.,,,,,,
4099,"**💥Ещё одно видео из Винницы🇺🇦, куда прилетели русские** **крылатые ракеты**🇷🇺

Поражена военная часть в Гайсине Винницкой области. 

По информации известного украинского журналиста Анатолия Шария сведения о попадании в роддом в Виннице не соответствуют действительности, но взрывная волна зацепила роддом.",,,,,,
4100,"**Восемь человек смыло в океан огромными волнами в Омане.** Трагедия произошла на пляже Мугсаил в провинции Дофар в воскресенье вечером.

После этого в Омане объявили о **закрытии туристических объектов**, чтобы избежать новых смертей или несчастных случаев.",,,,,,
4101,"Украинцы хотели к дрону устройство сброса гранат приладить, но что-то пошло не так...😄",,,,,,
4102,"Житель Подмосковья **написал донос на собственную жену-украинку из-за критики спецоперации**.

В полицию обратился 37-летний житель Рублевки из коттеджного поселка Горки-10. Мужик заявил, что его 29-летняя жена оказывает нездоровое воздействие на ребенка, когда критикует действия российских войск. Женщина является уроженкой Киева. Большая часть ее родных и близких проживают в Хмельницком.

Также в заявлении указано, что возлюбленная настраивает сына против правительства России",,,,,,
4103,С таким поведением он долго не проживёт,,,,,,
4104,Девушка прочувствовала BLM 🙈,,,,,,
4105,"Правильно, для укровоина умение копать куда важнее, чем умение стрелять👍",,,,,,
4106,"**Мужики не поделили рыбу с Свердловской области. 

**На затопленном карьере рядом с городом Асбестом парни закинули снасти. Но в какой-то момент рыбу распугали двое на катере – потребовали смотать удочки и проваливать, типа территория их, арендованная, и рыба соответственно тоже. Рыбаки попросили доки, один из «арендаторов» достал газовый пистолет. На агрессию пацаны на берегу ответили агрессией – закидали катер камнями. Рыбаки реально свернули удочки - пришлось ехать в больницу с ожогами. 
Стрелков-беспредельщиков на катере задержали.",,,,,,
4107,Такое надо еще суметь сделать!,,,,,,
4108,"Где-то в Германии. Укробешенки.

Как сказал бы Станиславский - не верю !",,,,,,
4109,"Мурманские подростки устроили самосуд над педофилом, который приставал к 9-12 летним девочкам.",,,,,,
4110,"Байден, выступая в Израиле, пообещал ""**сохранить честь холокоста**""

Во время выступления в Тель-Авиве президент США перепутал слова honor и horror: ""Продолжаю сохранять в памяти правду и честь холокоста… Ужасы холокоста"".",,,,,,
4111,Типичный туалет в Австралии. Местный житель обнаружил осиное гнездо в туалете 😬,,,,,,
4112,"Он нам и нах**й не нужен ваш ~~интернет~~ [импорт

](https://t.me/lu_di_z/9220)😅",,,,,,
4113,"**🇺🇦🤝💰Перепродажи НАТОвской помощи (снято на скрытую камеру). 

**Цикл простой: после поставки на Украину оружие едет не на фронт, а на сделку с покупателем, а дальше куда угодно — в любую точку мира через чёрный рынок. В видео фигурируют шведско-британские ПЗРК NLAW и американские ПТРК Javelin.

Номера на машине албанские, что неудивительно. Во время Югославских войн Албания сформировала очень проработанный рынок торговли «чёрным» оружием.",,,,,,
4114,"Пообещал носить на руках всю оставшуюся жизнь, но, сколько эта жизнь продлится, не сказал.",,,,,,
4115,"**Я тебе башку нах*й расшибу! Иди сюда, сука е*учая, недавно, бл*дь, с Украины приехал, падла, бл*дь, меня там расстреляли нах*й""

**Этот мужчина из Электростали нашёл элегантный способ спугнуть шумную компашку у подъезда на улице Второва Северного района. За то, что ему не давали спать, он взял ружьё и решил устроить небольшое сафари. А бесстрашный он потому, что его уже расстреляли на Украине. 

Успокоить охотника смогла оказавшаяся рядом женщина. Всё закончилось бескровно, а подмосковный вьетконговец скрылся в джунглях своей квартиры до приезда полиции.",,,,,,
4116,"В Одессе 🇺🇦 местный дворник метлой разъебал компанию ребят, которые намусорили после его уборки",,,,,,
4117,"Мощнейший взрыв - кадры уничтожения боевиками ВСУ моста между Лисичанском и Рубежным

Этот мост через реку Северский Донец **был подорвал бегущими ВСУшниками еще в мае**. Тогда, естественно, киевский режим обвинил армию России в уничтожении важного объекта транспортной инфраструктуры. Теперь кадры публикуют украинские каналы, признавая, что мост подорван ВСУ.",,,,,,
4118,"Казахская бабушка рассказывает местным радикалам реальную, а не выдуманную историю Казахстана.",,,,,,
4119,Погибли героями,,,,,,
4120,"**В Шри-Ланке сейчас горячо** – протестующие штурмуют офис премьера страны, силовики применяют слезоточивый газ.

Сам президент Готабая Раджапакса с женой сейчас бежал на Мальдивы, но планирует перебраться в другую страну.",,,,,,
4121,Эдика надо на бутылку,,,,,,
4122,"💥🇷🇺**Последствия удара по располаге боевиков🇺🇦

**Украинские националисты 131-го разведбата в Николаевской области понесли потери после удара по их расположению",,,,,,
4123,"В  Магнитогорске малолетки  избили девочку в загородном лагере «Уральские зори». За происходящим наблюдали другие дети, снимая процесс на видео.

Обезьяны",,,,,,
4124,"Зачем платить за проезд, если можно доехать так?",,,,,,
4125,Летние завтраки в постель охуенны,,,,,,
4126,Тот самый  из 95 квартала что боится чтоб в него снайпер не попал рассказывает анекдот про Арестовича,,,,,,
4127,Одесситка покрасила своего кота в флаг Украины🇺🇦,,,,,,
4128,"Житель украины понял, что им правительство не нужно.",,,,,,
4129,"Вот очередное доказательство того, как Зе и командование ВСУ заботится о своих воинах....",,,,,,
4130,"На Украине становится все сложнее мобилизовать мужиков, поэтому в ВСУ набирают женщин.
На видео - подготовка женского подразделения к боевым действиям.",,,,,,
4131,"В Санкт-Петербурге пьяная парочка «по-приколу» избили двух курьеров.
Докопались потому что те приехали в их двор.",,,,,,
4132,"❗️**Белгород захвачен Украиной

**Тоже прих•ели с такой «новости»?

А укронеадекваша на серьёзных щах делиться этой инфой (видимо, от Люськи Арестовича) и говорит о мифическом референдуме и переименовании города на украинский лад🤡😂",,,,,,
4133,"Перехват разговора ВСУ шников которые собрались уходить со своих позиций А один хочет убить мирных жителей, которые по его мнению, звонят в Россию
Видео, как говорят подписчики из под Авдеевки",,,,,,
4134,"💥🇷🇺**Наши бойцы «заземляют» националистов🇺🇦

**Спецназовцы накрывают позиции боевиков ВСУ",,,,,,
4135,"🇷🇺🇺🇦 Донбасс. «Спасибо Хлопци что освободили нас от этих оккупантов, мы вас 8 лет ждали».",,,,,,
4136,"О том, что игроки с учётными записями из России и Белоруссии больше не могут заходить в Diablo Immortal на ПК при помощи обходных способов, сообщили поклонники экшен-RPG.

Blizzard ввела ограничение 6 июля с запуском обновления, которое подготавливает игру ко старту второго сезона. После его установки при попытке зайти в Diablo Immortal больше не появляется окно для ввода логина и пароля.

Ограничения не затронули мобильную версию экшен-RPG. В неё по-прежнему можно заходить с учётных записей, зарегистрированных в России и Белоруссии.

Ещё один непростой шажок для светлоликого европейца и его заокеанского кузена на их нелёгком пути расчеловечивания русских и комплиментарных им народов. 

__- У-у-у! Проклятые восточноевропейские морды не заслуживают совершить и клика в нашей игре! Чёртовы восточные орки!.. Что? В нашей игре есть орки? *листает сценарий* Кхм. Чёртовы восточные зулусы!__",,,,,,
4137,🇷🇺🇺🇦 Донбасс. Группа теробороны застряла в луже.,,,,,,
4138,"**Американские копы уже боятся их трогать 

**В США полицейский проявил крепкую выдержку, чтобы не выстрелить в агрессивную чернокожую женщину",,,,,,
4139,На Одесских пляжах был замечен перегорелый дед в стрингах и баба раздвигающая свою рогатку на 180 градусов😂🇺🇦,,,,,,
4140,Молодой житель Тюмени  показывает как не надо делать,,,,,,
4141,"🇺🇦🇷🇺**Российские войска наносят ракетные удары по противнику

**Вооружённые силы применяют тактические ракеты ""Искандер"" для нанесения ударов в рамках Специальной военной операции.",,,,,,
4142,"В Москве неизвестный зашёл в офис микрозаймов и **расстрелял 51-летнюю сотрудницу из пистолета с глушителем**. Одна из пуль попала ей в лоб. 

Тело женщины было обнаружено коллегами утром 11 июля. Когда убийца явился в офис, она была там одна. Стрелок находится в розыске",,,,,,
4143,"–Сколько русских ты сегодня собираешься убить?
–Как можно больше…
–А если у тебя будет выбор убить двух русских или одного осетина?
–Одного осетина

Диалог экс-главы Минобороны Грузии Ираклия Окруашвили (за кадром) с одним из грузинских наёмников, воюющим на стороне ВСУ.

Сам Окруашвили покинул Украину и через Польшу вернулся домой ещё в середине апреля.",,,,,,
4144,"💥🇺🇦**Украинские боевики подрывают свой бронеавтомобиль «Казак-2» перед отступлением из Северодонецка.

**Архивные кадры",,,,,,
4145,"В Новокосино некая мадам попыталась выйти с 5 этажа **по связанному белью**, как в кино, но почти сразу же десантировалась на землю.

Удивительно, что после приземления «лётчица» смогла встать и пройти несколько метров",,,,,,
4146,"❗️**Украинские вооруженные силы ударили американскими ракетами РСЗО Himars по городу Новая Каховка в Херсонской области вчера вечером.

**После удара взорвались склады с селитрой, был поврежден рынок, больница и жилые дома, разрушены сотни квартир, сдетонировал склад с удобрениями, поврежден склад с гуманитарной помощью.

Ракеты не попали в ГЭС, Северо-крымский канал функционирует.

На данный момент известно о 6 погибших и десятках раненых. Пострадавшие продолжают поступать.",,,,,,
