Index,Post,Trans,Label,Type
18011,"ДНР. РУБРИКА «СВЕЖИЕ УКРАИНСКИЕ ПЛЕННЫЕ». ШТУРМОВИК ВСУ СВОИМ СОСЛУЖИВЦАМ: «НИЧЕГО МЫ ЗДЕСЬ НЕ ДОБЬЁМСЯ, ЭТО НЕ НАША ВОЙНА». 

Пленный Николай Коваль. Что в высказываниях вновь взятых солдат ВСУ? Да то, что подготовку они проходят уже не три месяца, как раньше, а месяц, причем  разучивают новый элемент боя - **круговая оборона.** Это они сами рассказывают. 

Некоторые проходят обучение на десантника-штурмовика за два дня. Потом, якобы, по обещаниям командиров, на вторую линию обороны, в Краматорск, а потом сразу на передовую. И в плен. 

Кто хотел - сдался, остальных убили.","DPR. Rubric “Fresh Ukrainian Prisoners” Sturmovik to all his colleagues: ""Nothing we will achieve here, this is not our war.""

Prisoner Nikolai Koval. What about the words of the newly recruited soldiers? Yes, the fact that they have been training not for three months, as before, but for a month, and they are learning a new element of the battle - ** circular defense.** They're telling it themselves.

Some are trained as a paratrooper in two days. Then, allegedly, according to the promises of the commanders, to the second line of defense, to Kramatorsk, and then immediately to the front line. And captive.

He surrendered, the others were killed.",,
18012,"ДНР. РУБРИКА «СВЕЖИЕ УКРАИНСКИЕ ПЛЕННЫЕ». ДЕСАНТНИК ВСУ: «МЫ УСТАЛИ ОТ ВОЙНЫ, НО ЧТО ДЕЛАТЬ, ЕСЛИ НАДО»…

Рядовой Иван Фучела, до призыва - санитар морга. 
Им еще **надо воевать.** Откровенно. Им надо… То есть желания уже нет, но уверенность в необходимости еще остается. Это говорят украинские резервисты. 

Если так, то полдела мы уже сделали. Осталось убедить, что «надо воевать» - это движение к пропасти. Есть альтернатива - не воевать, это - сохранение жизни и Украины, как страны. Хотя, еще чуть-чуть и навряд ли. 

Кстати о денежной мотивации украинских солдат: 
- ежемесячное довольствие 14000 гривен,
- ежемесячные выплаты за участие в боевых действиях 100000 гривен. 
Курс гривны к рублю в **ДНР 1 - 1,25. **
Примерный курс гривны к рублю на **Украине 1 - 2,50**
В ДНР обещают добровольцам 200-300 тысяч рублей в месяц.    
Но мотивация у нас: «нам отступать некуда и мы победим», а на Украине «не хотим, но надо».

**Полная версия:
**
[YouTube](https://youtu.be/QGJsCIgPadc)

[ДЗЕН](https://dzen.ru/video/watch/63271a430ed4f941eeffd0dc)

[RuTube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/9d4948891af29679113dc8f3d55ee128/&$fallback_url=https://rutube.ru/video/9d4948891af29679113dc8f3d55ee128/)","DPR. Rubric “Fresh Ukrainian Prisoners” We are tired of war, but what to do if we have to.

Private Ivan Fuchela, morgue attendant to call.
They still have to fight. ** Frankly. They need to... That is, the desire is no longer, but the certainty of the need remains. This is what the Ukrainian reservists say.

If so, we've already done half the job. It remains to be convinced that “we must fight” is a movement towards the abyss. There is an alternative – not to fight, it is the preservation of life and Ukraine as a country. A little bit more, though.

Speaking about the monetary motivation of Ukrainian soldiers:
- monthly allowance of 14,000 UAH,
- monthly payments for participation in hostilities 100,000 hryvnia.
The exchange rate of hryvnia to ruble in **DNR 1 - 1.25.
Approximate exchange rate of hryvnia to ruble on ** Ukraine 1 - 2.50**
The DPR promises volunteers 200-300 thousand rubles a month.
But the motivation is: “we have nowhere to retreat and we will win”, and in Ukraine “we do not want, but we must.”

**Full version:
**
[YouTube](https://youtu.be/QGJsCIgPadc)

[ZEN](https://dzen.ru/video/watch/63271a430ed4f941eeffd0dc)

[RuTube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/9d4948891af2967919113dc8f3d55ee128/&$fallback_url=https://rutube.ru/video/9d4948891af29679113dc8dc8f8f3d55f3d55ee128/)",,
18013,"В ДОНБАССЕ ФОРМИРУЮТ НОВЫЕ ПОДРАЗДЕЛЕНИЯ ДОБРОВОЛЬЦЕВ ДЛЯ ОБОРОНЫ ОТ ПОЛЧИЩ УКРАИНЫ. 

     Обещают ежемесячное денежное довольствие 200-300 тысяч российских рублей. Достаточно обратиться в ближайший военный комиссариат или по телефону за справками   +7-949-301-40-17, либо 84305.","In Donbass, new divisions of volunteers are being formed for defense against Ukraine.

They promise a monthly allowance of 200-300 thousand Russian rubles. It is enough to contact the nearest military commissariat or by phone for information +7-949-301-40-17, or 84305.",,
18014,"**РУБРИКА «СВЕЖИЙ ПЛЕННЫЙ».**  УКРАИНСКИЙ ДЕСАНТНИК  РАССКАЗЫВАЕТ О ТОМ, КАК ОСТАЛСЯ ЖИВ. 

Паламарчук Виталий, до призыва работал сварщиком. Доброволец. Позиция: «Россия напала на Украину».  Про карательную операцию  ВСУ в Донбасс многое не знал, так как информацию брал из украинских СМИ. 

Спокойной, честно, взвешенно описывает события, в результате которых оказался в плену. Жалеет, что не сдался раньше. По человеку видно, что он не запуган, не бит, не говорит то, что надо нам, а от себя. 

Я возрождаю свой YouTube , и выкладываю в нем длинные ролики впервые с 24 февраля 2022 года. И одновременно выкладываю их же в RuTube 

**Переходите по ссылкам**:

[YouTube](https://youtu.be/nzs6ufhXAuQ)

[ДЗЕН](https://dzen.ru/video/watch/632708980fc0e869ec164fd3)

[Rutube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/1d2c847370c354baf7154e9e42941e84/&$fallback_url=https://rutube.ru/video/1d2c847370c354baf7154e9e42941e84/)","**Fresh Prisoner rubric.** Ukrainian paratrooper tells how he survived.

Palamarchuk Vitaly, before the call worked as a welder. Volunteer. Position: ""Russia attacked Ukraine."" I did not know much about the punitive operation of the Ukrainian Armed Forces in the Donbass, since I took information from the Ukrainian media.

Good, honest, balanced describes the events as a result of which he was captured. He regrets not giving up sooner. You can see from a person that he is not intimidated, not beaten, does not say what we need, but from himself.

I’m reviving my YouTube and posting long videos for the first time since February 24, 2022. And at the same time I put them on RuTube.

**Click on the links**:

[YouTube](https://youtu.be/nzs6ufhXAuQ)

[ZEN] (https://dzen.ru/video/watch/632708980fc0e869ec164fd3)

[Rutube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/1d2c847370c354baf7154e9e42941e84/&$fall_url=https://rutubeback.ru/video/1d2c847370c354baf7154e9e42941e84/)",,
18015,"ДОНЕЦК. ДЕВЯТЬ УБИТЫХ МИРНЫХ ГРАЖДАН ВЧЕРА. ДО ДЕСЯТКА СОЖЖЕННЫХ МАШИН. 

         Сегодня уже одна раненая. Украина успевает воевать на два фронта: против военных, и против гражданских.  

          ВСУ, кстати, совершенно не обременены ощущением вины и за убийства мирных жителей, и за целенаправленное разрушение коммунальных и социальных объектов ДНР. 

А мы их жалеем, как бы что-то про нас плохое на Западе не сказали. Вы мне намекните, про нас вообще когда-то хорошее говорили западные политики? Даже в абсолютно мирное время.","Donetsk. Nine civilians killed yesterday. Up to ten burnt cars.

There's one injured today. Ukraine has time to fight on two fronts: against the military and against civilians.

By the way, the AFU is not burdened with a sense of guilt for the killing of civilians, and for the purposeful destruction of communal and social facilities of the DPR.

And we pity them, no matter what bad things are said about us in the West. Have you ever heard Western politicians say good things about us? Even in perfectly peaceful times.",,
18016,"ДОНБАСС. СВЕЖИЙ ПЛЕННЫЙ УКРАИНСКИЙ ШТУРМОВИК ИЗ НИКОЛАЕВСКОЙ ДЕСАНТНОЙ БРИГАДЫ ВСУ. 

 Виктор Осипенко одессит, работал мясником на рынке, на знаменитом Привозе. Потом мобилизация, месяц подготовки и на фронт. Рассказал, как удивлялся, когда со свои слабым здоровьем оказался в штурмовиках. Говорит предупредили: отказ - тюрьма, побег - расстрел на месте.

В учебке наблюдал, как набирали украинских солдат для обучения «боевым искусствам» в Англии. Имеющих судимость и денежные кредиты не брали. 

Виктор весьма интересно описывает свое попадание в плен. Их никто не желал убивать, хотя там, в бою, говоря цинично, но честно, с мертвыми мороки меньше, чем с живыми. 

Вот полное интервью Виктора Осипенко на «Сладков+». **Переходите по гиперссылкам**:

[RuTube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/7bc6515decfdc1e13c58261ecdd93e53/&$fallback_url=https://rutube.ru/video/7bc6515decfdc1e13c58261ecdd93e53/)

[YouTube](https://youtu.be/M6Bn5tiXoF8)

[ДЗЕН](https://dzen.ru//video/watch/6327021f3aa0500bae23c453)","DONBASS. Fresh Ukrainian POWER from the Nikolaev Amphibious Brigade.

Victor Osipenko Odessa, worked as a butcher in the market, on the famous Privoz. Then mobilization, a month of preparation and to the front. He told how surprised he was when he found himself in stormtroopers with poor health. Says he's warned: ""Refuse - prison, escape - shooting on the spot.""

In the training he observed how Ukrainian soldiers were recruited to teach “martial arts” in England. Those with criminal records and cash loans were not taken.

Victor describes his capture very interestingly. No one wanted to kill them, although there, in battle, to speak cynically but honestly, there is less trouble with the dead than with the living.

Here is the full interview of Viktor Osipenko on “Sladkov+”. **Click on the hyperlinks**:

[RuTube](https://rutube.app.link/share?source=iOSAppShare&url=https://rutube.ru/video/7bc6515decfdc1e13c58261ecddd93e53/&$fallback_url=https://rutube.ru/video/7bc6515decfdc1e13c58261ecdd93e53/)

[YouTube](https://youtu.be/M6Bn5tiXoF8)

[ZEN] (https://dzen.ru//video/watch/6327021f3aa0500bae23c453)",,
18017,"ДОРОГИЕ ДРУЗЬЯ!
Из-за огромного количества фейков, которые создаются каждый день, я дублирую мои официальные страницы:** **

**Telegram**: https://t.me/Sladkov_plus

**VK**: https://vk.com/sladkovplus

**RuTube**: https://rutube.ru/channel/27845350/

**YouTube**: https://youtube.com/c/%D0%A1%D0%BB%D0%B0%D0%B4%D0%BA%D0%BE%D0%B2%D0%BF%D0%BB%D1%8E%D1%81

**ДЗЕН**: https://dzen.ru/id/6284b4ae87757c1460114d32","Dear friends!
Due to the huge amount of fakes that are created every day, I duplicate my official pages:

**Telegram**: https://t.me/Sladkov_plus

**VK**: https:// vk.com/sladkovplus

**RuTube**: https://rutube.ru/channel/27845350/

**YouTube**: https://youtube.com/c/%D0%A1%D0%BB%D0%B0%D0%B0%D0%B4%D0%BE%D0%B2%D0%BF%D0%BB%D1%8E%D1%D1%81

**ZEN**: https://dzen.ru/id/6284b4ae87757c1460114d32",,
18018,"**ЗАЧЕМ ВСУ УБИВАЕТ ПЛЕННЫХ УКРАИНСКИХ СОЛДАТ В ЕЛЕНОВКЕ?
**
Опять обстрел, причем **точно **мест содержания своих же военнослужащих, тех, что у ДНР в плену. 

Какие у меня версии на скорую руку: 

1. Цель - убить какого-то пленного, являющегося носителем важной, скорее всего, тактичной для ГУР, СБУ, лично Зеленского или Залужного информации; 

2. Обстрел с целью организовать чей-то побег в суматохе пожара и ЧП; 

3. Стремление покарать «предателей Украины, сдавшихся в плен этим ненавистным русским (профилактика сдачи в плен).  

В любом случае, задачу ВСУ решают для себя весьма важную, раз плюют на международное осуждение таких обстрелов. 

https://t.me/bbbreaking/135570","Why are Ukrainian soldiers being killed in Yelenovka?
**
Again shelling, and **exactly ** the places of detention of their own soldiers, those that the DPR is in captivity.

What's my quick version:

1. The goal is to kill some prisoner who is a carrier of important, most likely tactical for the GUR, SBU, personally Zelensky or Deserve information;

2. Shooting in order to organize someone's escape in the turmoil of fire and emergency;

3. The desire to punish “the traitors of Ukraine who surrendered to these hated Russians (prevention of surrender).”

In any case, the task of the Armed Forces of Ukraine is very important for themselves, since they spit on the international condemnation of such attacks.

https:/tme/bbbreaking/135570",,
18019,ДОНЕЦК ПОД ОБСТРЕЛОМ. КАК МЫ ОЩУЩАЕМ СЕБЯ В ЦЕНТРЕ ГОРОДА.,DONETSK WAS SHOT. HOW WE FEEL IN THE CENTER OF THE CITY.,,
18020,"МИЛЫЕ ДАМЫ ДОНЕЦКА! 
ВЫ! В УНИФОРМЕ И С МЕТЛАМИ! ВЫ ПРЕКРАСНЫ И Я ПРЕКЛОНЯЮСЬ ПЕРЕД ВАМИ! 

Вы, презрев опасность, лелеете улицы уютного, чистого и невероятно стойкого Донецка. Сегодня, в день варварского обстрела центра Города-Героя мне захотелось сказать вам спасибо за вашу работу🌹🌹🌹!","Nice ladies of Donetska!
YOU! Uniform and metal! You're beautiful, and I'm lying in front of you!

You, despising danger, cherish the streets of cozy, clean and incredibly resistant Donetsk. Today, on the day of the barbaric shelling of the center of Hero City, I wanted to say thank you for your work!",,
18021,"ФРАНЦИЯ, ГЕРМАНИЯ, США, АНГЛИЯ… ЗА КАЖДОЙ СТРАНОЙ, В ОТДЕЛЬНЫЙ КОНДУИТ, ДОЛЖЕН БЫТЬ ЗАПИСАН ДОЛЖОК. 

Вот французская гаубица по нам била. Надо составить реестр каждого фрагмента участия в этой войне против нас. И денежная цена этого каждого участия.

А за людские смерти… У нас должно хватить сил спросить с каждого виновного, спонсора, ответственного.** Главное не забыть и не простить.** 

https://t.me/anna_news/39591","France, Germany, USA, England... For each country, in a separate condition, a debt must be written.

Here's a French howitzer hitting us. It is necessary to make a register of every fragment of participation in this war against us. And the monetary cost of that participation.

And for human deaths... We should have enough strength to ask each guilty, sponsor, responsible.** The main thing is not to forget and not to forgive.**

https://t.me/anna_news/39591",,
18022,"УКРАИНА ПРОСИТ ОГНЯ. 
ПО ТЭЦ, ПО ОФИСАМ И ЗАВОДАМ, ПО МОСТАМ И СКЛАДАМ ВСЕГО-ВСЕГО. 

Они, украинцы, вот взяли и обстреляли центр Донецка. Суббота. Люди мирные раненые опять на асфальте лежат все в крови. 

Это не эмоция. Это описание. Здесь нельзя на эмоциях. Надо хладнокровно душить ВСУ. 
С расчётом, без суеты, на которую нас раздергивает противник.","Ukraine asks for fire.
CHP, offices and plants, bridges and warehouses of everything.

They, the Ukrainians, took and shelled the center of Donetsk. Saturday. The peaceful wounded again on the pavement are all in blood.

It's not an emotion. It's a description. You can't be emotional here. We need to strangle the APU in cold blood.
With due regard, without the fuss on which the enemy pulls us.",,
18023,"СТРАШНЫЕ КАДРЫ. ЭТО АПОКАЛИПСИС. 
ВСУ В ПРАВОСЛАВНОМ ХРАМЕ УСТРОИЛИ ГРЯЗНУЮ КАЗАРМУ. 

У этой черной силы тормозов нет.   

https://t.me/hristianskaya_mudrost/2398","Terrible shots. It's an apocalypse.
All in the Orthodox Church built a dirty Kazarma.

This black force has no brakes.

https://tme/hristianskaya_mudrost/2398",,
