Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
8014,"**Новое наступление России, вероятно, начнется в апреле 2023 года и будет неизбежным, — **[**немецкие**](https://www.nzz.ch/international/deutsches-verteidigungsministerium-rechnet-mit-russland-offensive-ld.1718542?reduced=true)** **[**СМИ **](https://www.kreiszeitung.de/politik/ukraine-krieg-russland-grossoffensive-news-deutsche-regierung-rechnet-kriegswende-april-2023-91994783.html)**со ссылкой на Минобороны Германии

**Сообщается, что возможны **2 сценария:
**▪️**вторжение России на подконтрольную Украине часть Донбасса.** При этом варианте Путин рассчитывает на помощь Лукашенко. **Беларусские войска будут использованы как угроза** и отвлекающий фактор во время реального наступления РФ;
▪️**беларусская армия примет участие в войне (маловероятный сценарий)**. Тогда Путин хотел бы завоевать всю Украину. **Беларусские войска пошли бы в наступление на Киев, а россияне - на Донбасс. **Также оккупанты могли бы **нанести удар и по западу Украины. **Для этого сценария необходима российская общая мобилизация.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8015,"""**Конечно пощелкаем как орешки, 100%**"", — Путин прокомментировал поставки ""Patriot"" Украине

Клоун.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8016,"**Инфографика от ""Forbes"": изменение баланса сил Украины и РФ за 10 месяцев войны

**У ВСУ танки и БТР/БМП за счёт трофеев перебили потери😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8017,"**Света на Рождество будет больше, — гендиректор YASNO

**Вот и не верьте после этого в чудеса.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8018,"**⚡️О взрывах в Киеве сообщают местные СМИ**. Ждём официальную информацию

**UPD: работают наши военные.** Пусков ракет не было.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8019,"**❗️В Беларуси в небо подняты МиГ31К носитель ""Кинжалов"", ДРЛО Ил-76 А-50У и 2 истребителя. Тревогу дали по всей стране

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8020,"**Мошенники изобрели новую «схему» для выманивания денег с украинцев на фоне проблем с мобильной связью

**Они [представляются](https://www.facebook.com/protydiyadezinformatsiyi.cpd/posts/pfbid02gGYBKSYNAWiaBGvcmyi3TwUAp77GAcwNa5a2pDHosaFP5xgdMVESaqtwnu7UZjuHl) сотрудником мобильной компании и говорят, что **будут переключаться на другую «вышку», чтобы при отключении света оставалась стабильная связь**.

После этого «жертву» **просят назвать приходящий на её телефон код.** Следовательно, мошенники получают доступ к мобильным приложениям банков, соцсетям и т.д.

Не передавайте свои личные данные третьим лицам.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8021,"**На России внезапно умер гендиректор компании-производителя носителей для крылатых ракет ""Калибр""

**Главе компании ""Адмиралтейские верфи"" Александру Бузакову было 67 лет. Причина смерти не уточняется.

За время его руководства компания производила и совершенствовала дизельные подлодки, способные нести и запускать ""Калибры"". Они использовались для войны РФ в Сирии, а также во время полномасштабного вторжения в Украину.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8022,"**Тем временем над Украиной пролетел Санта

**Наши Воздушные Силы поприветствовали его и гарантировали безопасный пролёт😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8023,"**Херсон. Сегодня. 10 погибших, 68 раненных.** 

Видео 18+.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8024,"❗️**""РФ, вероятно, готовится к нанесению ракетных ударов""**, - ОК ""Юг""

Россияне увеличили в Черном море количество кораблей, вооруженных ""Калибрами"". Корабельная группировка ЧФ РФ увеличена **до 14 единиц**, среди которых два надводных и два подводных ракетоносителя.  

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8025,"**Владимир Зеленский поздравил христиан западного обряда с Рождеством

**""**Кто-то увидит сегодня первую звезду в небе над Бахмутом**, Рубежным, Кременной. **Кто-то встретит праздник в чужих домах, но не у чужих людей **- украинцев, давших приют украинцам. **Кто-то услышит ""Щедрик"" на другом языке **- в Варшаве, Берлине, Лондоне, Нью-Йорке.** А кто-то встретит это Рождество в неволе**, но пусть помнит, что мы идем. **Где бы мы ни были, мы будем сегодня вместе. Мы загадаем желание. Одно на всех.** И почувствуем радость. Одну на всех.""

Напомним, **в Украине официально отмечается две даты - 25 декабря и 7 января (по григорианскому и юлианскому календарям).

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8026,"**Уже скоро ВСУ смогут объявить о взятии Кинбурнской косы**, **— Гуменюк

**Таким образом, вся Николаевская область станет свободной от оккупантов. Ждём.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8027,"**Канал-полторамиллионник из РФ очень** **старался обвинить Украину в обстреле Херсона, но что**-**то пошло не так

**Там **опубликовали фотографию 2017 года с якобы остатками от ракеты HIMARS.** Потом поняли, что в центре Херсона вряд-ли может быть столько песка, и быстренько отредактировали пост, заменив фотографию. Но скрины не горят.

После сегодняшнего обстрела Херсона все прикормленные военкоры, ""журналисты"" сразу после обнародования количества жертв, начали форсить информацию о том, что это ВСУ обстреляли город. ""Украина как всегда бомбит сама себя"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8028,"**В Украине уже **[**действуют**](https://zakon.rada.gov.ua/laws/show/2806-IX#Text)** штрафы** **за унижение сотрудников

**Моббинг (это самое оскорбление, унижение на рабочем месте) б**удет считаться административным правонарушением, за которое предусмотрен штраф в размере до 5100 грн., или до 60 часов общественных работ.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8029,"**Япония передала Буче 4 генератора, но там получили 3🤔

**Вопрос, куда девался ещё один** **генератор?**

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8030,"**В следствии обстрела Херсона уже известно о 8 погибших, 58 человек ранены 

**Россияне накрыли город ""Градами"". Количество жертв пока предварительное, по неофициальной информации и погибших и раненых намного больше, чем в сводках.

**UPD**: уже известно о 10 погибших.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8031,"**Три батальона ВС Беларуси отправили к украинской границе, — Наев

**Речь идёт о **мотострелковом и двух танковых батальонах** ВС РБ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8032,"**В некоторых городах Украины после Нового года интернет-провайдеры поднимут цены на свои услуги

**Так, в Одессе [обещают](https://www.tenet.ua/news/z-1-sichnya-pochnut-diyati-novi-tarifi-na-poslugi-zvyazku) это сделать уже с 1-го января. Минимальный пакет, который сейчас у одного из провайдеров **стоит 185 гривен в месяц, с 1 января обойдется в 259 гривен.

**Подорожание объясняют ростом стоимости оборудования для бесперебойной работы и необходимости использовать генераторы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8033,"**❗️Украиной расползается тревога

** Не игнорируйте.

UPD: отбой.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8034,"**Херсон сегодня мощно обстреляли: предварительно 5 человек**[ погибло](https://t.me/tymoshenko_kyrylo/3176)**, 20 ранено

**Террор города не прекращается с момента бегства русни, в последние дни это происходит особенно сильно.

**UPD:** уже известно о 35 раненых, 16 из них в тяжёлом состоянии.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8035,"**Россия получила от Ирана 1700 дронов, 540 уже выпустила по территории Украины, —  Буданов**

Производство такого беспилотника стоит около $7000. Впрочем, доподлинно неизвестно, сколько РФ заплатила Ирану. Что касается баллистических ракет,то Иран пока отказывается поставлять их России, рассказал Буданов.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8036,"**Вероятность повторного наступления со стороны Беларуси остаётся низкой, но она всё равно остаётся, — Буданов

**По его словам, российские войска в Беларуси **не выстроены в штурмовые порядки, а из мобилизованных учебных лагерей отправляют воевать на восток Украины. **Также для проведения атаки на полигонах **не хватает бронетехники.

**Напомним, что российские пропагандисты [разгоняют инфу](https://t.me/ukrinformator/30815) о якобы **новом вторжении русни со стороны Беларуси в ночь с 25 на 26 декабря.** ISW [сообщают](https://www.understandingwar.org/backgrounder/russian-offensive-campaign-assessment-december-23), что **РФ просто создает видимость подготовки к зимнему вторжения для отвлечения** **сил ВСУ** от других направлениях. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8037,"**БПЛА атаковали нефтебазу в Крыму. Нижнегорский район.** Шахед не в ту сторону полетел?

Нам пишут местные, что попадание пришлось на командирскую палатку, рассчитанную для 200 человек. Инфа пока не подтверждённая, но очень интересная.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8038,"**Современные реалии. **Когда света нет уже больше суток, а ты живешь один.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8039,"США **за месяц может произвести столько** артиллерийских снарядов калибром 155 миллиметров, **сколько украинские войска тратили за два дня**, — The Washington Post

По словам командующей сухопутными войсками ВС США Кристин Вормут, в настоящее время оборонная промышленность США может произвести за месяц** около 14 тысяч снарядов калибром 155 мм.**  Неназванный военный источник в свою очередь обратил внимание, что такое количество снарядов украинские военные выпускают за два дня.

В связи с этим планируется увеличение производства снарядов.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8040,"❗️**""В приближающееся праздничное время российские террористы могут вновь активизироваться""

**Они попирают христианские ценности и любые ценности вообще. **Поэтому, пожалуйста, обращайте внимание на сигналы воздушной тревоги, помогайте друг-другу и всегда берегите друг-друга**"", - Владимир Зеленский в своем вечернем обращении.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8041,"**Васьков заметает следы и увольняет с должности Главу Моррада.

**После череды скандальных публикаций, где прослеживается связь Замминистра инфраструктуры со скандальной общественницей Кристиной Король, проходящей в данный момент по уголовному делу, Васьков решил снять с должности своего ставленника - Виталия Киндратива. Васьков выстраивал морской бизнес под себя, за подписью Киндратива подписывались нужные документы, а с помощью общественного давления под руководством Кристины Король – протаскивались нужные законы. [Как мы инсайдили ранее](https://t.me/KyivPolitics/18919), цепочка из связанных между собой высокопоставленных чиновников рано или поздно начнет раскручиваться.

Итак, Виталий Киндратив запомнится тем, что именно в его правление морская отрасль оказалась на самом дне. [Гос реестр морских документов был заблокирован на много месяцев](https://www.dsnews.ua/politics/moryaki-bez-raboty-komu-vygodny-blokirovka-gosreestrov-i-paralich-morskoy-otrasli-ukrainy-28072021-432373), все подразделения оказались практически парализованы, украинские моряки не могли получить свои документы и уйти в рейс. Именно при попустительстве Главы моррада активисты во главе с Кристиной Король фактически захватили власть в морском госаппарате.  

К слову, [профессионалы морской отрасли уже давно публично заявляли о коррупционной деятельности Киндратива,](https://www.dsnews.ua/politics/glavu-morskoy-administracii-kindrativa-v-korrupcii-obshchestvennaya-rada-trebuet-otstavki-chinovnika-11022022-451088/amp) предоставляли факты и даже подали в суд, однако Васьков не спешил убирать его с должности. Как оказалось, главный чиновник моррада нужен был там, чтобы завести Кристину Король и еще несколько человек из их команды. 

Когда же общественница оказалась в СИЗО, а [в сети всплыло видео как Васьков обещает Кристине должность в Морраде](https://www.youtube.com/watch?v=gIK_nos0mN4), Киндратива быстро перевели в «Госгидрографию», подальше от журналистов, которые уже заинтересовались этой грязной историей.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8042,"⚡️**Из-за дефицита электроэнергии в Киеве, было принято решение о прекращении работы наземного электротранспорта столицы – трамваев и троллейбусов

**Об этом заявил **Виталий Кличко. По** его словам, на всех маршрутах наземного электротранспорта теперь курсируют автобусы.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8043,"И такое бывает.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8044,"**#offtop** **В Китае за первые 20 дней декабря COVID-ом заразилось 248 (!) миллионов человек, — СМИ
** 
Что касается Украины,** Кабмин продлил действие карантина и режима чрезвычайной эпидемиологической ситуации до 30 апреля 2023 года.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8045,"**Как выглядел Киев из космоса в январе 2022 года и в ноябре 2022, когда началась массовая атака на  инфраструктуру Украины**, **— Sky News 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8046,"[**Лукашенко**](https://t.me/ukrinformator/30662)** завтра летит в Москву**, —**росСМИ

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8047,"**Не шутка: на российском НТВ Зеленского подписали как ""лидера группировки УГИЛ""**, **по аналогии с ИГИЛ**🤦🏻‍♂️

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8048,"**Бахмут** **сейчас. Тяжело, но город держится, украинские бойцы оттесняют русню подальше

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8049,"**❗️Украиной** **расползается воздушная тревога

UPD:** пошли отбои по областям

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8050,"""**Оторваны конечности""

**В Мелитополе взорвали машину с ФСБшниками. СВУ было заложено в автомобиль Рено Дастер. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8051,"**Зеленский уже дома:** ""Работаем ради победы""

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8052,"**США рассматривают три варианта окончания российско-украинской войны – **[Washington Post](https://www.washingtonpost.com/national-security/2022/12/21/zelensky-biden-weapons-ukraine-patriots/):

▪️вывод российских войск со всей территории Украины, включая Донбасс и Крым;
▪️отвод оккупационных войск на линии 2014 года;
▪️ вывод оккупантов из Донбасса, но не Крыма.

Журналисты сообщают, что **Владимир Зеленский отверг два последних варианта во время визита в Вашингтон. **Украинский Президент настаивает на реализации первого сценария. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8053,"**В сети появились вбросы** **о наступлении** **со стороны Беларуси 25-26 декабря.

**Не ведитесь**.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8054,"**Украинские военные, возможно, будут учиться управлять системами Patriot на военной базе в США, — **[**Politico

**](https://www.politico.com/news/2022/12/22/military-training-ukrainians-patriot-united-states-00075284)[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8055,"**Хорошие новости не заканчиваются: у Рогозина всё плохо, состояние ухудшается

**Такая она, судьба российского ""Сармата""🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8056,"**ВСУ вытеснили вагнеровцев из Бахмута к помойкам и промзонам**, **что не удивительно** — **Гиркин окончательно ""осмелел""

**Ещё и на Путина возмущается. Когда статья будет, за дискредитацию армии?🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8057,"⚡️**Сенат США **[**одобрил**](https://twitter.com/Malinowski/status/1605991132273459220)** проект бюджета**, **который предусматривает выделение $44,9 млрд помощи Украине

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8058,"**Энергосистему Украины восстановят по новому образцу, учитывая постоянную угрозу, — министр энергетики Украины Галущенко

** ""**Мы же будем жить в милитарных угрозах всю свою жизнь, мы должны строить энергосистему с учетом того, что в любой день по ней может быть нанесен удар ракетой, артиллерией, дронами**. Безусловно, мы будем отстраивать и первый критерий – это безопасность, а дальше точно будет более новая и с последними достижением техники"", — сказал он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8059,"**Ничего необычного, просто в Межводном (Крым) подняли украинский флаг, а Симферополь украсили в цвета украинского флага

**Скоро домой.

 [Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8060,"**⚡️Энергосистему Украины полностью востановить возможно только к лету, если не будет новых обстрелов — глава минэнерго **[Галущенко

](https://forbes.ua/money/chi-mozhliviy-blekaut-vsiei-ukraini-dumayu-u-nikh-ne-viyde-ministr-energetiki-german-galushchenko-pro-vidnovlennya-energosistemi-ukraini-intervyu-22122022-10660)""Было уже девять массированных атак: по 70–100 ракет одновременно. Но на самом деле обстрелы энергетической инфраструктуры проходят каждый день. Они бьют дронами, из артиллерии"", — сказал он.

Министр говорит, что сейчас цифры дефицита критические, а единственный способ что-то улучшить — больше ПВО.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8061,"**У россиян осталось около 200 иранских дронов из последней партии, — ОК** **""Юг""

**Оккупанты уже понимают, что ВСУ успешно сбивают иранские дроны, **поэтому ""не очень экономят"", и запускают их пачками,** хотя пытаются запускать беспилотники вдали от зон огневого контроля ВСУ.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8062,"**Возвращаемся из Вашингтона с хорошими результатами, с тем, что реально поможет. Есть финансовая поддержка, есть и другие договоренности, о которых позже, — Зеленский в своём вечернем обращении из Польши

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8063,"**КНДР поставила ""вагнеровцам"" партию оружия, — **[**Reuters

**](https://www.reuters.com/world/us-says-russias-wagner-group-bought-north-korean-weapons-ukraine-war-2022-12-22/)""Мы можем подтвердить, что в прошлом месяце Северная Корея поставила в Россию ракеты и снаряды для использования компанией ""Вагнер"", — сказал источник издания в американской администрации.

Пишут также, что это **существенно не повлияет на динамику войны, но опасаются, что поставки продолжатся** в будущем.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8064,"**За границей находится 5-7 млн украинских беженцев, 90% из них хотят вернуться**, — [**Шмыгаль

**](https://ru.interfax.com.ua/news/general/879976.html)""До 90% тех, кто уехал, хотят вернуться домой. Таковы данные соцопросов. Мы ясно понимаем, что** украинцы более активно будут возвращаться весной"",** — сказал он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8065,"**G7 собрала для Украины $32,7 млрд в 2022 году. В 2023-м обещают  не менее $32 млрд

**Эта сумма включает 18 млрд евро от Евросоюза, гранты и кредиты отдельных стран и пакет поддержки от США.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8066,"**Зеленский встретился ещё и с Дудой**, **по дороге домой

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8067,"⚡️**Иран **[угрожает](https://mfa.gov.ir/portal/NewsView/703829)** Зеленскому из-за заявлений в Конгрессе США по поводу дронов

**""Еще раз подчеркиваем, что **Исламская Республика Иран не экспортировала никакой военной техники** ни одной из сторон для использования в войне на Украине. Мы всегда уважали территориальную целостность стран, в том числе Украины, и господин Зеленский должен знать, что** стратегическое терпение Ирана в отношении безосновательных обвинений не будет безграничным**"", — заявил  официальный представитель МИД Ирана Насер Канани

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
8068,"**В оккупированной Каховке подорвали местного гауляйтера Андрея Штепу

**Он заправлял поселком Любимовка, на левом берегу Херсонщины. Кстати, своего ""главу"" поселок знал как алкаша и преступника по кличке ""Шныра"" еще до войны.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
