Index,Post,Trans,Label,Type,Severity,Confidence,Explanation
9013,"**Путина** [**готовятся защищать**](https://theins.ru/politika/257090)** от госпереворота: подключили священников и гипнотизеров 🤡 

**Генерали ФСО РФ боятся, что против кремлевских властей будут использованы СМИ, соцсети, религиозные организации и даже гипноз.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9014,"**На России начали показательно арестовывать мобиков**,  **отказывающихся умереть** **за Путина с ржавым автоматом в руках 

**Но, если ты россиянин, то от судьбы не уйдешь: тюрьма-""Вагнер""-фронт-смерть🤡

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9015,"**Чмоня из Новосибирска просит правительство России обменять его из плена на (!) **[**херсонского енота**](https://t.me/ukrinformator/29321)🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9016,"**Пожар в центре Москвы. Пишут, что полыхает** **склад в районе Комсомольской площади

**Причина, а так же что было на складе пока не известно, но местные пишут, о едком запахе серы рядом с местом пожара.

Красиво горит.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9017,"**Подоляк **[перечислил ](https://www.france24.com/en/live-news/20221120-negotiating-with-moscow-would-be-capitulation-ukraine-presidency)**оружие, которое нужно** У**краине для победы в войне

**По его словам, нам нужно:
▪️150-200 танков;
▪️около 300 единиц бронетехники;
▪️100 артиллерийских систем;
▪️50-70 реактивных систем залпового огня, включая американские HIMARS; 
▪️10-15 противоракетных систем;
▪️американские ракеты ATACMS, имеющие дальность действия до 300 километров.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9018,"**Дядя, а вы этих козлов выгнали? – спрашивает где-то на Херсонщине малыш у украинского Защитника

**Ради этого стоит жить, бороться и воевать. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9019,"**Пропаганда выходит на новый уровень: российский телеканал ""Муз-ТВ"" заглушил слова ""мир"" и ""война"" во время исполнения песни 2004 года

**""Мы голосуем за мир, Но снова в моде война"", — именно эту строчку российские рабы так и не услышали.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9020,"**Окрестности Бахмута сейчас выглядят так: повсюду валяются трупы оккупантов

**Ежедневно русня пытается штурмовать позиции ВСУ и наши бойцы превращают это мясо в удобрения.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9021,"**⚡️Россия тайно перевезла из Беларуси в РФ около 100 ракет противовоздушной обороны, чтобы начать новую масштабную атаку против Украины, — **[**Daily Mail**](https://www.dailymail.co.uk/news/article-11444679/Russia-secretly-moves-100-missiles-Belarus.html)** со ссылкой на аналитиков

**Сообщается, что **перемещение ракет С-300 и С-400 является**:
▪️либо признаком того, что Россия принимает меры предосторожности против потенциального украинского удара в ответ на недавние удары Москвы;
▪️либо признаком еще большего злодеяния — **применения грязной бомбы.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9022,"[**Прогнозы**](https://t.me/ukrinformator/29380)** о возвращении Крыма в декабре и победе этой весной ""звучат как мечта"". Нужно быть более реалистичными, — глава ОП Ермак

**И Донбасс, и Крым, и всё вернём, но чуть позже, чем [заявил](https://t.me/ukrinformator/29380) замминистра обороны Гаврилов.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9023,"**Оккупанты показали краденного херсонского енота и заявили, что не вернут его

**Правда признали, что по ночам пушисты проводит диверсии среди русни😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9024,"**❗️Воздушная тревога по всей Украине кроме Крыма. В Беларуси взлетел МиГ-31К** **носитель «Кинжалов». Возможны пуски ракет**

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9025,"**Турция нанесла воздушный удар в рамках операции ""Коготь-меч"" по базам курдской вооруженной организации YPG в Ираке и Сирии

**В МО Турции [заявили](https://www.aa.com.tr/en/middle-east/turkiye-conducts-air-operation-against-pkk-ypg-terror-targets-in-northern-syria-northern-iraq/2743027), что операция проводилась в соответствии с правом на самооборону, вытекающим из статьи 51 Устава ООН(самооборона).

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9026,"**Сегодня в Украине не прогнозируются аварийные отключения с 8:00 до 24:00 — **[Укрэнерго](https://t.me/Ukrenergo/1708)** **

Заявляется, что будут только плановые отключения.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9027,"**⚡️Украина начала разработку совместной декларации об украинском воздушном щите вместе с союзниками, — **[**глава ОП Ермак

**](https://www.president.gov.ua/news/ukrayina-razom-iz-soyuznikami-rozpochala-rozrobku-spilnoyi-d-79289)""Поскольку российские удары очевидно будут продолжаться, **Украине крайне необходима эффективная противоракетная оборона. Очень оперативно, до наступления зимы**. Мы хотим **построить комплексную многоуровневую систему противовоздушной и противоракетной обороны Украины**. И это будет вкладом в общую авиационную безопасность всего Европейского континента"", — заявил он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9028,"**Разница между армией русни в 2014 году и теперь. Мнение нашего бойца**😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9029,"**⚡️Ещё немного хороших новостей: в Киеве отключать свет могут всего один раз в день, — гендир YASNO

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9030,"**Дети Херсонщини. Одновременно страшные и сильные фото

**Автор: András Hajdú

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9031,"**Свет украинцам хотят выключать всего на 1-2 часа: ДТЭК **[**работает**](https://www.rbc.ua/ukr/news/dtek-pratsyue-zmenshennyam-trivalosti-planovih-1668884069.html)** над уменьшением длительности плановых отключений

**Об этом [сообщил](https://www.rbc.ua/ukr/news/dtek-pratsyue-zmenshennyam-trivalosti-planovih-1668884069.html) исполнительный директор ДТЭК Сахарук. Если вы хотите спросить, уменьшится ли уровень аварийных отключений? Да, он уменьшится. Будут ли плановые отключения? Скорее всего, плановые отключения будут. **Наша задача - уменьшить эти плановые отключения, чтобы они были не 4-6 часов, а два или один. Или вообще в какие-то дни не было - на выходных или ночью**. Над этим сейчас работаем"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9032,"**Чудеса российской пропаганды🤡** Чего только не напишешь, лишь бы мясо возвращалось воевать.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9033,"**❗️Иран поможет России создавать беспилотники для войны с Украиной, __— __**[**The Washington Post

**](https://www.washingtonpost.com/national-security/2022/11/19/russia-iran-drones-secret-deal/)По данным издания, Москва втайне договорилась с Тегераном о **начале производства сотен боевых БПЛА на российской территории. **Начать производство могут уже в течение ближайших месяцев.

Это соглашение может углубить сотрудничество РФ с Ираном. Тогда** Россия увеличит свои запасы относительно недорогих, но очень разрушительных систем вооружений**.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9034,"**""Провел очередное заседание Ставки. Обсудили, как мы планируем увеличить количество украинских флагов в городах на юге и востоке страны. Отдельно обсудили бои в Донецкой области. Готовим значительные международные события – уже в ближайшее время"", — Зеленский

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9035,"**У ""макеевского родничка"" появился брат-близнец. Его зовут ""донецкий родничок""

**Признавайтесь, кто из вас диверсант?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9036,"**Маскировка наших бойцов как отдельный вид искусства

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9037,"**Зеленский **[**вместе с премьером Великобритании**](https://t.me/ukrinformator/29398)** Риши Сунаки посетили выставку уничтоженной российской техники

**У Сунаки был обнаружен значок с объединёнными флагами Украины и Великобритании в один.

Маєш гарний значок (на фото).

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9038,"**Ничего необычного, просто российская пропаганда живёт в своей параллельной вселенной🤦🏻‍♂️

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9039,"**Окраины Бахмута. Поле усеяно трупами русни

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9040,"**❗️Тем, кто может, лучше уехать из Украины до зимы, —**[** глава**](https://www.bbc.com/russian/live/news-63440797)** ДТЭК Тимченко

**""Это не чрезвычайная ситуация, когда нужно немедленно эвакуироваться, но **нам нужно организовать все так, чтобы потребление было максимально эффективным.** Если вы **будете потреблять меньше, то госпитали с ранеными солдатами будут гарантировано получать электричество**"", - сказал он.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9041,"**⚡️А вот и первая встреча Зеленского с новым премьер-министром Британии Риши Сунаком. Сегодня он прибыл в Киев 

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9042,"**Питерский губернатор заявил, что полыхает газозаправочная станция

**Полыхает невероятно.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9043,"**⚡️Предварительно, под Питером взорвался газопровод (!) 

**Пожар очень сильный. Его видно за несколько километров.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9044,"**⚡️В российском Питере прозвучал сильный взрыв в районе Мурино. После этого начался пожар, — росСМИ

**Бавовнятко балуется?

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9045,"**Литва присоединилась к **[**сбору средств **](https://t.me/ukrinformator/28899)**на флот украинских дронов. На два дрона литовцы уже собрали. Их назовут ""PEACE Да"" и ""PEACE Дец""

**Теперь литовцы собирают на третий морской дрон — **""PEACE Дюк""**.

А нам нравится их креатив😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9046,"🦝

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9047,"⚡️""**Война может закончиться к концу весны, а Крым ВСУ смогут вернуть к концу декабря**"", -  [замминистра обороны ](https://news.sky.com/story/ukraine-war-latest-nato-poland-missile-article-4-article-5-putin-12541713?postid=4897852#liveblog-body)Владимир Гаврилов

Переговоры с Кремлем, по мнению замминистра обороны, могут состояться только после того, как российские войска будут готовы оставить всю территорию Украины, **включая Крым и Донбасс.

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9048,"**""Это подстава. Нам по телевизору сказали одно, а на деле – другое"", — российские женщины вдруг осознали, что им соврали, когда говорили, что срочников не будут посылать на войну

**Никогда такого не было, и вот оно опять.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9049,"**Впервые с начала войны из Киева в Херсон прибыл украинский поезд

**Возвращаем нормальную жизнь в наши города💪🏻

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9050,"**Коротко об украинских реалиях: покупаешь Теслу, к ней генератор, а к нему бензин или дизель🤷🏻‍♂️

UPD: фото сделано не в Украине, **но на 100% отражает наши нынешние реалии.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9051,"**Киевские дворы теперь выглядят так😏

**И в чем они не правы**?**

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9052,"**База. Пленного руснявого солдата осенило**😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9053,"**«Тяжелая ситуация с энергоснабжением сохраняется в 17 регионах и столице. Киевщина и Киев, очень тяжело – Одесщина, а еще Винница и Тернопольщина», — Зеленский**
**
**Он добавил, что на Донбассе сейчас идут тяжелые бои. Все, кто там борется с врагом- герои. Ни на одном участке фронта ВСУ не пасуют, а на некоторых готовятся будущие успехи.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9054,"**Историческое событие: из** **Киева в Херсон отправился первый поезд

**Завтра на перон в Херсоне сойдут 200 человек, которые несомненно ждали этого момента, как никто.

Нормальная жизнь возвращается, и скоро такой поезд прибудет во все наши оккупированные города.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9055,"**В Запорожской области российские ублюдки расстреляли семью с двумя детьми

**Это [произошло](https://www.pravda.com.ua/rus/news/2022/11/18/7376952/) ночью 18 ноября в поселке Камыш-Заря. Погибшие — Дармобед Александр и Наталья и их сыновья Владислав и Кирилл. 

Пишут, что рядом с семьей заселились мобилизованные из ""днр"" и кадыровцы. Они напились, вломились во двор и начали приставать к женщине. За нее вступился муж, тогда сволочи застрелили его, а затем и Наталью с детьми, чтобы избежать шума.

Все эти животные обязательно понесут наказание.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9056,"**Операторы ДТЭК этой зимой be like 👆🏻

**К слову, завтра во всех регионах Украины опять будут плановые отключения электроэнергии.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9057,"**В России в этом году стало на 23 тысячи меньше зэков. Это рекорд за 12 лет, — **[**""Медиазона""

**](https://zona.media/article/2022/11/18/navoynu)Причина — вербовка заключённых на войну с Украиной в составе ЧВК ""Вагнера"".

Спады 2015 и 2020 годов были обусловлены амнистией и пандемией (резким снижением числа судов и, соответственно, приговоров).

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9058,"**В случае блэкаута в Украине, он продлится от трех до десяти дней

**Если вдруг **вся энергосистема выйдет из строя**, ""по благоприятному сценарию понадобится три дня, по отрицательному — 7-10 дней на **восстановление системы и полного потребления в системе""**, — [заявил](https://interfax.com.ua/news/general/873079.html) директор Центра исследований энергетики Александр Харченко.

Но, **такого в мире еще не было**, поэтому давать объективные прогнозы сложно.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9059,"**❗️Львов может оказаться в ситуации, когда света и тепла может не быть не один день, а несколько недель (!), — мэр Садовой

**""К этому **нужно готовиться. **Львовянам стоит осознать, что реалии, с которыми мы столкнулись сейчас, **являются обыденностью многих громад** востока и юга Украины уже много месяцев"".

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9060,"**В Одессе своя атмосфера: люди перекрыли дорогу и бунтуют против выключений света🤷🏻‍♂️

**UPD: нам сообщают, что** на протест против электриков вышли те, кто без света уже 3-и сутки**. С 15 ноября в некоторых домах свет не включали ни разу. 

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9061,"**⚡️Помощи Украине будет больше. Администрация Байдена добивается от Конгресса выделения дополнительного финансирования для Украины,** — СМИ со ссылкой на Белый дом

Русня, лицо?😏

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9062,"**⚡️У России, похоже, нет дефицита и ещё достаточно ракет. Более того, производство ""Калибров"" и ""Искандеров"" продолжается до сих пор, — **[**The New York Times

**](https://www.nytimes.com/2022/11/18/us/politics/ukraine-russia-missiles.html)Издание сообщает, что Россия **ещё до вторжения приобрела микрочипы** и другие технология, благодаря которым сейчас изготавливает ракеты. 

Также, Россия **использует ракеты ПВО С-300** для нанесения ударов, **обращается к Ирану и Северной Корее** за помощью, и, возможно, держала некоторое **количество оружия в резерве для войны против НАТО.

**Пока мы не победим — не стоит надеяться, что нас перестанут бомбить.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9063,"**Не фейк🤡

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9064,"⚡️**Украина будет производить тяжелое вооружение и военную технику, по меньшей мере, с шестью странами НАТО

**Речь идет о [бронированной технике и РСЗО, ](https://uprom.info/news/vpk/ukrayina-rozroblyatyme-i-vygotovlyatyme-ozbroyennya-ta-vijskovu-tehniku-razom-z-6-krayinamy-nato/)а также разработке новых высокотехнологичных образцов вооружения.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9065,"**Шуфрич и Суркис всё. Они покинут НОК. Уже написали заявления😏
**
[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9066,"**⚡️Есть риск, что мобильная связь в Украине будет существовать в режиме точечного покрытия, то есть будут ""острова"" со связью и территории без связи, — президент ""Киевстара"" 

**""И это сейчас мы видим на примере Киева, когда отключают целые районы с большим количеством жителей, и через несколько часов исчезает мобильная и фиксированная связь. Но это не значит, что Киев без связи. Это соотношение работающих и неработающих сайтов такое же, как и по всей Украине — около 30%. Если говорить о наиболее уязвимых на сегодняшний день областях — это Киевская, Харьковская, Львовская, Полтавская"", - [заявил](https://biz.nv.ua/tech/massirovannyy-obstrel-ukrainy-posledstviya-dlya-operatorov-i-kak-idet-vosstanovlenie-novosti-ukrainy-50284837.html) Александр Комаров.

При этом он сомневается, что связь может исчезнуть на долгое время по всей Украине.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9067,"**Ничего необычного, просто одесские **[таможенники изъяли ](https://www.facebook.com/ODcustomsUA/posts/pfbid0PhFZtjCXdRREZPiTcsHiGKBY2S6vQ8WFh39dKv3oJeFAs6DLvXKdKV26a3JiK2qXl)**у мужика американский самолет, которой тот пытался протащить в Молдову** 🤔

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9068,"**Андрей Шевченко отказался работать в Национальном олимпийском комитете из-за скандального состава** (Шуфрич и Суркис)

""Мы платим слишком большую цену за нашу свободу жизнями лучших украинцев, мы должны быть достойны их"", — объяснил он свое решение.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9069,"**8 современных автомобилей скорой помощи уже на освобождённой Херсонщине.** 17 ноября Фонд Вадима Новинского и Украинская православная церковь [доставили современные реанимобили](https://fundnovynskyi.org/visim-karet-shvidkoi-ta-gumanitarniy-vantazh-peredani-u-kherson-vid-ukrainskoi-pravoslavnoi-tserkvi-i-fondu-vadima-novinskogo/) в Белозерскую центральную районную больницу, откуда их распределят по другим больницам в Херсоне и Херсонской области. Это очень существенная помощь медикам, так как их автопарк был уничтожен или разграблен во время оккупации. 

Помимо самих скорых, Фонд привёз 4 тонны продуктов питания, медицинского оборудования (дефибрилляторы, складные и вакуумные носилки) и крайне необходимых в Херсоне медикаментов — обезболивающих, жаропонижающих, антибиотиков.  

Начиная с февраля, Фонд Новинского совместно с УПЦ ввёз в Украину более 100 современных европейских автомобилей скорой помощи, которые переданы в прифронтовые города и спасают там жизни людей. Общая сумма, которую Вадим Новинский выделил на гуманитарные проекты после 24 февраля превысила 900 млн грн.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9070,"**Немецкие гаубицы, которые были переданы Украине, выходят из строя из-за отсутствия запчастей**, — [Der Spiegel](https://www.spiegel.de/politik/deutschland/ukraine-panzerhaubitzen-2000-wegen-ersatzteilmangels-ausser-gefecht-a-a9056b03-3c01-40cb-b495-611817741b21)

Гаубицы PzH 2000 изнашиваются на фронте и большая часть из 14, которые находятся в Украине уже нуждаются в ремонте. Ремонтируют установки только в Литве и то для этого пришлось разобрать одну рабочую установку для запчастей.

Германия хочет создать в Словакии  центр по техобслуживанию вооружения, но нехватка запчастей также тормозит этот процесс.

[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9071,"**Ничего необычного, просто экс-глава НБУ Шевченко и экс-депутат Грановский, которых подозревают в коррупции и **[**объявили в розыск**](https://t.me/ukrinformator/28027)**, спокойно пьют кофеёк в Вене

**[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
9072,"**❗️Почти 50% энергосистемы Украины выведена из строя вследствие ракетных ударов РФ, — **[**Шмыгаль

**](https://www.ukrinform.ru/rubric-economy/3617308-pocti-polovina-energosistemy-ukrainy-vyvedena-iz-stroa-vsledstvie-raketnyh-udarov-rf-smygal.html)[Информатор](https://t.me/+LV7tr2_vgu02NjAy) | [Подписаться](https://t.me/+LV7tr2_vgu02NjAy)",,,,,,
