Index,Post,Trans,Label,Type
45011,"Премьер-министр Израиля Яир Лапид заявил, что цели спецоперации ""Рассвет"" в секторе Газа достигнуты и продолжать ее нет смысла. Несколькими часами ранее Тель-Авив при посредничестве Египта договорился с палестинскими боевиками о прекращении огня.

Поддерживаемая Ираном группировка ""Исламский джихад"" не подтвердила соглашение о перемирии, заявив лишь, что находится в контакте с посредниками в Каире.

Минобороны Израиля сообщило, что при проведении спецоперации военные нанесли удары по 139 объектам ""Исламского джихада"" и полностью ликвидировали высшее руководство группировки.",,,
45012,"В Ираке суд приговорил четырех человек к пожизненному заключению за причастность к теракту в аэропорту г. Багдад. Инцидент произошел 28 января 2022 года. Боевики [обстреляли](https://t.me/directorate4/11682) воздушную гавань реактивными снарядами, повредив взлетно-посадочную полосу и пассажирский самолет. Осужденные были участниками неназванной проиранской группировки.

В аэропорту г. Багдад размещены военнослужащие ВС США, которые четырежды с начала года становились целью для обстрелов неизвестных. За всеми нападениями стояли проиранские силы, которые мстили американцам за [убийство](https://t.me/directorate4/6547) генерала КСИР Касема Сулеймани.",,,
45013,"В секторе Газа при неудачном запуске реактивного снаряда палестинскими боевиками погибли девять человек, в т.ч. четверо детей, более тридцати получили ранения. Ракета отклонилась от траектории полета и попала в жилые дома в лагере Джабалия. Ресурсы палестинских группировок заявили, что к гибели мирных жителей привел удар ВВС Израиля.

ЦАХАЛ опроверг утверждение боевиков, заявив, что израильские самолеты нанесли удар позднее и их целью стали пусковые установки вооруженных формирований, пытавшиеся обстрелять подконтрольную Тель-Авиву территорию. За сутки израильские военные ликвидировали пятнадцать боевиков ""Исламского джихада"", в т.ч. несколько полевых командиров.

Всего за два дня палестинские группировки выпустили более трехсот пятидесяти реактивных снарядов. Обмен ударами продолжается, хотя их интенсивность заметно снизилась.",,,
45014,"В Афганистане БПЛА, предположительно принадлежащий ВВС США, нанес удар в провинции Газни. Информации о жертвах и разрушениях пока нет. Отмечается, что возможной целью беспилотника стали проживающие там связанные с ""Аль-Каидой"" иностранные боевики.",,,
45015,"В Афганистане при взрыве в г. Кабул погибли два человека, более двадцати получили ранения. По другим данным, пострадавших в разы больше. Жертвами теракта, как и [накануне](https://t.me/directorate4/13160), стали представители шиитской общины, а также боевики движения ""Талибан"". Ответственность за взрыв взяло Исламское государство.

Судя по событиям уходящей недели, столица Афганистана буквально кишит ячейками ИГ. Причем [нейтрализация](https://t.me/directorate4/13134) только одной из них отнимает у пуштунских националистов существенные ресурсы живой силы и никак не сказывается на общей безопасности в Кабуле.",,,
45016,"В северной Сирии при обстреле воинской части ВС Турции в кантоне Африн четверо военнослужащих получили ранения. По предварительным данным, бойцы курдских сил выпустили несколько артиллерийских мин в направлении расположения турецких военных в н.п. Анаб.

В ответ на обстрел подконтрольные Анкаре наемники нанесли удары по четырем населенным пунктам в провинции Алеппо. Отмечается, что несколько снарядов упали неподалеку от места дислокации военнослужащих ВС РФ.",,,
45017,"ВВС Израиля продолжили наносить удары по объектам палестинских группировок в секторе Газа. Согласно информации минобороны страны, израильским летчикам удалось уничтожить склады с вооружением, пусковые установки и цеха по производству реактивных снарядов, артиллерийских мин и СВУ. Также при проведении КТО на Западном берегу реки Иордан военнослужащие ВС Израиля задержали двадцать боевиков ""Исламского джихада"". Глава оборонного ведомства страны отдал приказ о продолжении спецоперации в секторе Газа.

В ответ на израильские авиаудары боевики палестинских группировок выпустили более шестидесяти реактивных снарядов в направлении территории Израиля. Большинство из них перехватила система ПРО ""Железный купол"".

Всего с начала израильской операции ""Рассвет"" при ударах в секторе Ггаза погибли десять человек, более семидесяти получили ранения.",,,
45018,"ЦАХАЛ опубликовал две видеозаписи ударов по объектам ""Исламского джихада"". Под обстрел военных Израиля попали наблюдательный пункт и пусковая установка с реактивным снарядом, которым боевики намеревались обстрелять приграничную с Газой территорию. Самолеты ВВС Израиля продолжают наносить удары по инфраструктуре палестинских вооруженных формирований.

Также оборонное ведомство Израиля объявило о призыве из запаса около 25000 резервистов. Премьер-министр страны заявил, что Тель-Авив не заинтересован в масштабной контртеррористической операции в секторе Газа, но готов к ней.",,,
45019,"Палестинские группировки выпустили из сектора Газа несколько десятков реактивных снарядов в направлении Израиля. Часть из них была перехвачена израильской системой ПРО ""Железный купол"". Обстрел продолжается.",,,
45020,"В Афганистане при взрыве СВУ в г. Кабул погибли восемь человек, более двадцати получили ранения. По другим данным, жертвами теракта стали сорок человек. Боевики привели в действие взрывное устройство на рынке в шиитском квартале города. Ответственность за взрыв взяло Исламское государство.",,,
45021,"Минобороны России заявило. что 4 августа при патрулировании местности на юге Сирии ВКС РФ нанесли удар по укрытиям боевиков группировки ""Лива Шухада Аль-Карьятейн"". По данным оборонного ведомства, обучаемые американскими военными наемники готовили нападения на мирных жителей и инфраструктуру страны.

Поддерживаемые США боевики и силы международной коалиции базируются неподалеку от границы с Ираком в зоне Ат-Танф. Там же они регулярно проводят обучение новобранцев и учения, формально - для противостояния Исламскому государству и пресечения попыток джихадистов вторгнуться в подконтрольную американцам область. Однако стычки с исламистами в Ат-Танф давно сошли на нет. В марте этого года шиитская группировка ""Асхаб Аль-Кахф"" [заявила](https://t.me/directorate4/11969), что ВС США организовали на юге Сирии вербовочный пункт для отправки боевиков на Украину.

Примечательно, что в июне 2022 года подконтрольные США наемники обвинили ВКС РФ в [ударе](https://t.me/directorate4/12737) по их расположению в области Ат-Танф.",,,
45022,"ЦАХАЛ опубликовал видеозапись удара по жилому дому, в котором укрывался глава палестинской группировки.",,,
45023,"При ударе ВВС Израиля в секторе Газа погибли семь человек, более сорока получили ранения. Среди погибших оказался один из главарей ""Исламского Джихада"". Вероятно, именно он был основной целью израильских самолетов. Палестинская группировка пообещала отомстить Тель-Авиву за налет.",,,
45024,"ВВС Израиля нанесли удары по сектору Газа. По предварительным данным, целью израильских самолетов стали объекты палестинской группировки ""Исламский Джихад"". Очевидцы сообщают о множественных взрывах в жилых кварталах Газы. Информации о пострадавших пока нет.

Днем ранее ЦАХАЛ стянул бронетанковые и артиллерийские подразделения к границе сектора Газа опасаясь эскалации конфликта после задержания главаря ""Исламского джихада"" при проведении КТО в Дженине.",,,
45025,"Представитель талибов Забихулла Муджахид заявил, что группировка проверяет заявление президента США Джо Байдена о [ликвидации](https://t.me/directorate4/13128) Аймана Аз-Завахири в Кабуле. По его словам, руководство пуштунских националистов якобы не знало о проживании Аз-Завахири в столице Афганистана. Также Муджахид добавил, что ""Талибан"" хочет соблюдать [Дохинское соглашение](https://t.me/directorate4/6838) и призывает Вашингтон его не нарушать.

Ранее госсекретарь США Энтони Блинкен заявил, что талибы нарушили достигнутые в Дохе договоренности, укрыв на контролируемой группировкой территории главаря ""Аль-Каиды"".",,,
45026,"В северной Сирии при ударе неизвестных в провинции Алеппо девять человек, в т.ч. шесть детей, получили ранения. Как сообщается, БПЛА-камикадзе ударил по оживленному рынку в г. Тель Рифат. Ресурсы курдских сил обвинили в нападении Турцию и подконтрольных ей наемников. В начале июля при налете ВВС Турции [пострадали](https://t.me/directorate4/12884) двое военнослужащих ВС САР.",,,
45027,"Министерство информации и национальной безопасности Ирана заявило о задержании десяти боевиков Исламского государства. Операции прошли с 1 по 3 августа в нескольких провинциях на западе и юге страны. При задержании одна из ячеек джихадистов оказала сопротивлении и завязала перестрелку с сотрудниками силовых структур. Двое силовиков получили ранения. При обысках в домах исламистов правоохранители обнаружили средства связи, вооружение и СВУ. По данным представителей разведки Ирана, боевики ИГ планировали осуществить серию терактов во время религиозных церемоний по случаю дня Ашура.",,,
45028,"В Афганистане при перестрелке в г. Кабул боевики движения ""Талибан"" ликвидировали несколько террористов Исламского государства, еще один был задержан. Стычка началась после того, как джихадисты обстреляли талибов на одной из улиц столицы страны. Пуштунские националисты заблокировали дом, из которого вели огонь боевики ИГ, и завязали с исламистами перестрелку. При боестолкновении двое талибов были ликвидированы, еще четверо получили ранения. Боевые действия продолжаются до сих пор.",,,
45029,"В Буркина-Фасо при ударе ВВС страны погибли десятки мирных жителей. Трагедия произошла 1 августа в приграничной с Того провинции Компьенга. Военные утверждают, что целью самолетов правительственных сил стала группа джихадистов, однако вместе с боевиками под авиаудар попало неназванное число гражданских лиц. По свидетельствам очевидцев, при взрыве погибли тридцать семь женщин и детей. Минобороны Буркина-Фасо признало факт удара по мирным жителям, отметив, что в руководство ведомства инициировало расследование случившегося.",,,
45030,"В Нигере освобожден гражданин Германии, который находился в заложниках у боевиков Исламского государства. Сотрудник гуманитарной организации Йерг Ланге был похищен джихадистами в апреле 2018 года в регионе Тиллабери. Информации о деталях освобождения пока нет. Однако известно, что боевики ИГ получили солидный выкуп за немца.

В Африке представители МТО нередко [похищают](https://t.me/directorate4/9722)[ ](https://t.me/directorate4/7100)иностранных граждан, за освобождение которых террористы требуют [огромные суммы](https://t.me/directorate4/8214) с государства или родственников.",,,
45031,"В северной Сирии при обстреле из ПТРК в провинции Алеппо военнослужащие ВС САР ликвидировали четверых боевиков ""Хайат Тахрир Аш-Шам"".",,,
45032,"В северной Сирии арабо-курдские силы предотвратили побег семнадцати женщин и тридцати девяти детей из лагеря для родственников боевиков Исламского государства в провинции Эль-Хасака. Согласно заявлению ""Сирийских демократических сил"", контрабандист вывез заключенных из ""Аль-Хуль"" на грузовике с дровами, в котором были скрытые ниши. Силовики проследили за машиной до пункта назначения, а затем задержали родственников джихадистов и организаторов побега.",,,
45033,"В Сомали премьер-министр страны включил в список нового кабинета министров бывшего главаря связанной с ""Аль-Каидой"" группировки ""Аш-Шабаб"". Мухтар Рабоу занял должность министра пожертвований и религии правительства страны. Его назначение вызвало споры и дискуссии в политических кругах Сомали, т.к. в МТО джихадист был ответственен за идеологическую подготовку боевиков и организовал ряд терактов в регионе.

В 2013 году Мухтар Рабоу вместе со своими сторонниками из-за разногласий с руководством группировки покинул ""Аш-Шабаб"". Джихадисты объявили на него охоту и не раз устраивали покушения. В 2017 году он сдался властям Сомали под гарантии безопасности и позднее попытался стать кандидатом в президенты Юго-Западного Сомали.",,,
45034,"[​](https://telegra.ph/file/3f0611c7283db12725783.jpg)Президент США Джо Байден заявил о ликвидации главаря ""Аль-Каиды"" Аймана Аз-Завахири. Джихадист был уничтожен двумя ракетами AGM-114 Hellfire в Кабуле при ударе БПЛА 31 июля. **Спецслужбы США вышли на след Аз-Завахири в начале этого года.** После того, как было подтверждено, что в Кабуле действительно находится лидер ""Аль-Каиды"", ЦРУ получили от Байдена разрешение на проведение операции.

Айман Аз-Завахири возглавлял ""Аль-Каиду"" с 2011 года, когда заменил на этом посту ликвидированного террориста №1 Усаму Бен Ладена. Главарь с завидной регулярностью [записывал](https://t.me/directorate4/11167) аудио- и видеообращения, комментировал актуальные события в мире и призывал сторонников ""Аль-Каиды"" к совершению терактов. Ресурсы группировки пока никак не отреагировали на заявление США.

**Примечательно, что ""Талибан"" тщательно скрывал последствия авиаудара **и не распространял информацию о том, что в день ликвидации Аз-Завахири в небе над Кабулом были замечены несколько американских беспилотников. Только сегодня представитель талибов Забихулла Муджахид осудил действия Вашингтона, заявив, что удар противоречит международным принципам и [Дохийскому соглашению](https://t.me/directorate4/6838).

В 2001 году США начали операцию ""Несокрушимая свобода"", в рамках которой американцы и их союзники вторглись в Афганистан под предлогом того, что ""Талибан"" укрывал на своей территории лидеров ""Аль-Каиды"" и лагеря для подготовки террористов. **Год назад после фактического захвата власти талибы начали процесс легитимизации на международной арене и обузы в виде Аз-Завахири группировке создавали бы проблемы. **Например, замороженные Вашингтоном $9 млрд активов центрального банка Афганистана не отдавали ""Талибану"" из-за опасений, что средства пойдут на финансирование МТО.

Вероятно, после ликвидации Аймана Аз-Завахири, который мешал и ""Талибану"", и США, пуштунские националисты станут на один шаг ближе к признанию и разморозке активов. **Оставшиеся без одиозного главаря джихадисты, скорей всего, примкнут к более успешному бренду, например, Исламскому государству.**",,,
45035,"В Индии похоронили двух военнослужащих ВС страны, которые погибли при нападении боевиков на объекты миротворческих сил ООН в ДР Конго. Инцидент произошел 26 июля в г. Бутембо в провинции Северное Киву. Как сообщается, во время [беспорядков](https://t.me/directorate4/13074) к охранявшим воинскую часть силовикам подбежали вооруженные демонстранты и открыли огонь. От полученных ранений военнослужащие скончались на месте. Розыск нападавших продолжается до сих пор.",,,
45036,"В Мозамбике при нападении боевиков Исламского государства в провинции Кабу-Делгаду погибли два человека. Целью террористов в округе Макомия стал транспорт, принадлежащий представителям христианских общин. Джихадисты остановили машину, вытащили двух мужчин из салона, а затем обезглавили их. Также исламисты обстреляли конвой с продовольствием, который направлялся в отдаленные христианские поселения. Несколько человек получили ранения, но смогли уйти от преследовавших их боевиков ИГ.

На прошлой неделе террористы совершили несколько аналогичных нападений в округе Нангаде. Тогда от рук исламистов погибли три человека.",,,
45037,"Ночью в г. Багдад вошли подразделения ВС Ирака. В минобороны страны объяснили, что правительственные войска направлены в столицу для защиты демонстрантов, охраны общественной и частной собственности, а также для пресечения попыток дестабилизировать обстановку в городе.

Сегодня в Багдаде запланирован митинг, на который выйти иракцев призвал бывший премьер-министр Ирака Нури Аль-Малики. В обращении к народу он отменил, что находящиеся в столице [сторонники](https://t.me/directorate4/13109) шиитского богослова Муктады Ас-Садра, угрожают легитимности государства и его демократическим институтам.

Предстоящие события могут перерасти боестолкновения, т.к. у обеих противоборствующих сторон имеются лояльные им вооруженные формирования.",,,
45038,"В северной Сирии бойцы ""Сирийских демократических сил"" (СДС) ликвидировали боевика протурецкой группировки ""Султан Мурад"". Как сообщается, наемники Анкары предприняли попытку нападения на укрепления арабо-курдских сил неподалеку от н.п. Тель-Тамр в провинции Эль-Хасака. Бойцы СДС оказали сопротивление и протурецкие боевики были вынуждены отступить. Примечательно, что нейтрализованный наемник ранее был замечен в рядах Исламского государства.",,,
45039,"В США приговорили к пожизненному заключению известного пропагандиста Исламского государства. Гражданина Канады саудовского происхождения Мухаммеда Халифа признали виновным в финансировании МТО, а также создании и распространении пропагандистских материалов. Сам джихадист признал вину в содеянном. Подробнее о Халифе мы [писали](https://t.me/directorate4/4504) ранее.",,,
45040,"В Афганистане иранские военнослужащие ликвидировали боевика движения ""Талибан"", еще один получил ранение. Инцидент произошел в приграничной с Ираном провинции Нимроз. Что послужило причиной боестолкновения пока неизвестно. Талибы перебросили в регион дополнительную живую силу и технику для укрепления боеспособности группировки.

Месяц назад при перестрелке с пуштунскими националистами [погиб](https://t.me/directorate4/12844) военный из пограничной гвардии Ирана.",,,
45041,"В сети появились фотографии конвоя ВС РФ, который патрулировал улицы приграничного с Ираком н.п. Ярубия в сирийской провинции Эль-Хасака. Отмечается, что российские военные впервые замечены в этой области, находящейся в зоне американского влияния в северной Сирии.",,,
45042,"Связанный с ""Рабочей партией Курдистана"" отряд ""Атешин Чучуклари"" взял ответственность за лесной пожар в турецком г. Мармарис. Пожар возник 29 июля неподалеку от курортного города и из-за сильного ветра быстро добрался до одной из гостиниц. Туристов экстренно эвакуировали, никто из них не пострадал. Для тушения пожара власти привлекли пять самолетов, восемь вертолетов и более сорока видов различной наземной техники.

Ранее группировка [предостерегала](https://t.me/directorate4/12268) иностранцев, в т.ч. россиян, от посещения курортов в Турции.",,,
45043,"[​](https://telegra.ph/file/bf83e8d274a1501e1183d.mp4)В Ираке более шестидесяти человек получили ранения при столкновениях силовиков и сторонников шиитского богослова Муктады Ас-Садра. События развернулись в столице страны г. Багдад, где тысячи протестующих вышли на митинг против назначения на пост премьер-министра Мохаммада Шия Ас-Судани, которого они считают коррупционером и неэффективным политиком. Демонстранты прорвались в ""Зеленую зону"" и заняли здание парламента Ирака.

На этой неделе сторонники Муктады Ас-Садра уже захватывали парламент страны, однако по просьбе богослова покинули здание. Демонстранты требовали провести реформы в системе правительства Ирака, в т.ч. прямые выборы президента, изменение структуры судебной системы. Также протестующие настаивали на том, чтобы вместо кандидатуры Мохаммада Шии Ас-Судани на пост премьера был назначен человек, который ранее не занимал ни одного государственного поста. Тем не менее, ожидается, что Ас-Судани завоюет доверие большинства из 329 парламентариев из-за того, что в прошлом месяце 73 депутата из блока Ас-Садра сложили мандаты.

К острой фазе политического кризиса в Ираке стороны подошли зз-за разногласий после досрочных выборов в законодательные органы 10 октября 2021 года. Тогда после победы партия Муктады ас-Садра так и не смогла найти компромисс с конкурентами для формирования нового правительства.",,,
