Index,Post,Trans,Label,Type
27039,"**🇷🇺🇺🇦**🛤💡** О влиянии ударов по энергетической инфраструктуре Украины на логистику ВСУ 

**С началом массированных ракетных ударов ВС РФ по энергетической инфраструктуре на Украине начались [проблемы](https://t.me/rybar/41504) с перевозкой военных грузов: причиной стали перебои с электроэнергией, осложняющие эксплуатацию электровозов. Власти уже пообещали решить проблему за счет более активного использования тепловозов.

Но насколько эти планы реалистичны? Для этого необходимо проанализировать состояние отрасли и железнодорожных перевозок в стране.
**
**▪️В** **2018 году украинский парк тягового состава включал:
 
➖**1628 **магистральных электровозов,**
**➖**680 **магистральных тепловозов, **
**➖**1258 **маневровых тепловозов.

Все они не были новыми и в разной степени требовали ремонта. 
**
**▪️На начало СВО Украина владела всего около **250 исправных магистральных тепловозов**, которые вдобавок были сильно изношены. Сейчас их стало еще меньше: в ходе боевых действий украинские железнодорожники лишились тепловозов в Попасной, Николаеве и Пологах. 

▪️Общий спад экономики страны и снижение грузоперевозок, высвободили значительную часть тепловозов под военные нужды. Но даже их **все равно не хватает** для __одновременного__ обеспечения ВСУ, поставок топлива и транспортировки зерна.
**
**▪️Ситуацию усугубляет необходимость **использовать тепловозы для внутренних пассажирских рейсов.** Это вызвано остановками магистральных электровозов на маршрутах из-за исчезновения напряжения в сети после ракетных ударов.

▪️При продолжении систематического огневого воздействия единая украинская энергосистема может развалиться, что фактически сделает **использование электровозов невозможным.** В этом случае власти будут вынуждены полностью остановить пассажирское сообщение и применять тепловозы **исключительно** для обеспечения фронта.

Вот только даже такие __вынужденные__ меры не смогут полностью исправить ситуацию из-за других серьезных проблем: **

🔻**Перевод военных поставок на тепловозы **сильно снизит темпы и объемы** доставки грузов к линии фронта из-за их меньшей средней мощности в сравнении с электровозами. Также обострится проблема дефицита дизельного топлива.**

🔻**На украинских железных дорогах, в основном, используются тепловозы **2ТЭ-116, 2ТЭ10м и 2ТЭ10у,** которые выпускались на** Луганском тепловозостроительном заводе. **С началом СВО киевские власти лишились возможности получать оригинальные детали даже по ранее действовавшим «серым» схемам.

🔻Отсутствие стабильного электроснабжения скажется на работе всей железнодорожной инфраструктуры: не будут действовать автоблокировка, локомотивная сигнализация и стрелочные переводы. Возникнут также сложности с ремонтом локомотивов. **

**На текущий** **момент энергосистеме Украины __пока__ не нанесен критический урон, который вынудит власти полностью перевести поставки военных грузов на тепловозы. Но этот момент в любом случае настанет при продолжении ракетных атак и вызванного ими [накопительного эффекта](https://t.me/rybar/41185).

И это действительно **серьезно** осложнит логистику ВСУ.  
#железные_дороги #Россия #Украина #электричество
@rybar 

*__Поддержать нас:__ `5536 9141 9147 4885`",,,
27040,"Товарищи Крымчане, внимание!

Если при посещении церкви, вы увидите это  не обремененное умом лицо - гоните его в шею! У украинских ~~бомжей~~ бизнесменов кончились собственные церковные площади, будут трэба деньги у вас!🤡",,,
27041,"Чем хуевей дела на фронте (Бахмут) и с критической инфраструктурой, тем сильнее предлагают украинцам жрать информационное говно.

Хочу отметить, что взял я это из чата одного крупного горда Украины и там совсем не радуются таким заявлениям, сравнивают с Арестовичем.",,,
27042,💥 Сообщают о взрывах в Купянске в Харьковской области,,,
27043,"Патриотка и ""настоящая украинка"" с западной Украины объяснят русскоговорящей собеседнице (судя по диалогу, та ещё задолго до СВО переехала откуда-то с юго-востока), что все русскоговорящие жители Украины — это не украинцы и люди второго сорта, которые приезжают к ним со своей ""путинской агрессией"". 

Некоторые вещи никогда не меняются...",,,
27044,"Заседание двухсторонней комиссии России и США по СНВ-3, планировавшееся в Каире с 29 ноября по 6 декабря, переносится на более поздний срок — МИД РФ",,,
27045,"В Киеве свет будут давать на 2-3 часа два раза в сутки — ДТЭК. 

Это связано с необходимостью снизить энергопотребление Киева на 60%",,,
27046,"Турецкая армия практически закончила приготовления к наземной операции против курдских формирований на севере Сирии, теперь это зависит только от решения президента — Reuters со ссылкой на турецких чиновников.

Похоже в Турции пройдут учения по пересечению границы с Сирией...",,,
27047,"**РФ может в любой момент начать новую массированную атаку по энергетической инфраструктуре Украины, заявил советник главы МВД Вадим Денисенко.

**__«Предыдущие недели мы видели, что для подготовки подобного массированного удара им нужно в среднем от 7 до 14 дней. С последней массированной атаки прошло уже 5 дней. С сегодняшнего дня мы должны быть готовы к тому, что в любой момент россияне могут начать новую массированную атаку»__, — сказал Вадим Денисенко в эфире телемарафона.",,,
27048,"Красавец Т-90М в зоне СВО 

@msgazdiev",,,
27049,"**❗️🇷🇺🇺🇦 Соледарское направление**
__обстановка по состоянию на 14.00 28 ноября 2022 года__

В окрестностях **Бахмута** продолжаются интенсивные боестолкновения. Штурмовые отряды ЧВК «Вагнер» и подразделения НМ ЛНР продавливают оборону ВСУ в населенном пункте и к югу от него. Фронт противника рушится все сильнее.

Ситуация для ВСУ критическая. Количество потерь только одной 30 омбр за последние двое суток составило **свыше 150 человек**. Раненым не оказывают помощь, значительную часть погибших составляют умершие от потери крови или сепсиса.

▪️В ходе ожесточенных боёв освобождены населенные пункты **Озаряновка**, **Зеленополье** и **Андреевка**. Оборона украинских формирований вдоль карьеров рухнула. Бойцы ВС РФ вплотную подошли к **Курдюмовке** и **Клещеевке**.

▪️На **Бахмутский** участок для усиления 24 штурмового батальона 53 омбр ВСУ переброшены две группы мобилизованных численностью 50 человек, 2 отряд спецназа 71 егерской бригады и 65 сводный батальон ТРО ВСУ.

▪️Сводные подразделения 53 омбр и 71 ебр предприняли попытку контрнаступления в районе **Опытного**. В ходе боёв штурмовые группы ВСУ закрепились в здании «Новой почты» и выдвинулись к храму в Опытном.

Бойцы ЧВК «Вагнер» отбили атаку. Украинские силы отошли из населенного пункта и потеряли **двух** человек убитыми и **13** ранеными, ещё **20** попали в плен.

▪️Командование ВСУ планирует очередную попытку контратаки. С **Херсонского направления** в Бахмут прибыли несколько подразделений 57 омпбр и батальона «Айдар» из состава 53 омбр ВСУ. 

В **Краматорске** размещено подразделение артиллерии 57 бригады. В ближайшие дни на Бахмутский участок также прибудут бойцы 112 обр ТРО из Киевской области.

На опорный пункт в **Клещеевку** прибыли 12 человек 53 механизированной бригады ВСУ. Южнее **Бахмута** размещена артиллерийская батарея 53 омбр в составе **трех** САУ «Акация».

[**Карта в большом разрешении**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113335-b7a335bd.jpg)

**Foreign versions of Soledar Direction map**: [**DE**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113338-6f70ce37.jpg) | [**EN**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113339-ced91f43.jpg) | [**ES**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113340-21f61829.jpg) | [**FR**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113341-9171d008.jpg) | [**IT**](https://rybar.ru/piwigo/upload/2022/11/28/20221128113341-69e5977a.jpg)  

#Бахмут #дайджест #Донецк #карта #Луганск #Россия #Соледар #Украина 
@rybar

*__Поддержать нас:__ `5536 9141 9147 4885`",,,
27050,"Фронт противника к югу от Артемовска продолжает осыпаться https://t.me/boris_rozhin/71481. Штурмовые отряды ЧВК ""Вагнер"" уверенно теснят противника. Обстановка для ВСУ к югу от города продолжает резко ухудшаться.",,,
27051,"The Economist выпустили любопытную статью, в ней говорится, что успешное контрнаступление ВСУ на харьковском направлении и возвращение под свой контроль правобережья Херсонской области вновь подняло на Украине вопрос «возвращения» Крыма. 

Издание пишет, что в украинском обществе очень силён запрос на восстановление границ 1991 года, однако западные партнёры Киева такой энтузиазм не поддерживают и стараются всячески дистанцироваться от этой темы. В статье отмечается, что исторически боевые действия в Крыму всегда были трудными и сопровождались большими потерями. Кроме того, на Западе очень опасаются, что попытки Украины завоевать Крым или Донбасс приведут к серьезным последствиям, вплоть до применения Россией ядерного оружия в ответ.

Ещё из интересного: в статье приводятся слова бывшего командующего десантно-штурмовыми войсками Украины генерал-лейтенанта Забродского, который утверждает, что операция по захвату Крыма готовилась Украиной и планировалась на 2023 год.",,,
27052,Артиллерия 3-й гвардейской бригады 1-го АК работают по позициям ВСУ,,,
27053,"2019 год. С этих видео начинался наш канал. Мы говорили о войне, какая она в реальности, а не как ее многие себе представляли. События о которых я рассказал происходили в Дебальцево, в 2015 году .",,,
27054,Сегодня будут еще хорошие новости с Артемовского направления. Фронт противника к югу от города трещит и поддается под напором наших наступающих войск.,,,
27055,"Сообщают, что Вагнера взяли поселки Озаряновка и Зеленополье к югу от Бахмута",,,
27056,"Из украинского плена освобождены и возвращаются домой 23 защитника Луганщины, уже через несколько часов бойцы смогут обнять своих родных и близких — врио главы ЛНР Пасечник",,,
27057,"«Укрэнерго» заявили, что из-за увеличения потребления электроэнергии дефицит мощности возрос до 27%. 

Во всех областях Украины продолжает действовать режим аварийных отключений.",,,
27058,"Мэр Киева Виталий Кличко в интервью агентству РБК-Украина сообщил, что призывает жителей украинской столицы быть готовыми к тому, что отключения света продолжатся до весны, а также не исключает частичную эвакуацию. 

Ждем штурм КПП на польской границе?",,,
27059,"Читаю комменты: https://t.me/RSaponkov/4058

Народ не понял, что речь идёт о 2015 годе, когда Украина отключила для Крыма электричество и перекрыла воду. Электричество протянули с материка и построили две  электростанции (Балаклавская и Таврическая), с водой проблему так и не решили.

Украинское общество массово поддержало тогда блокаду Крыма и пускали слюни на мечты об операциях при свечах и Новый год без телевизора. Это к слову о моральных терзаниях об отключении инфраструктуры Украины от пережитков советского наследия ""электрофикация всей страны плюс советская власть"". 

Ещё реакция населения на отсылки в 2014-2015 годы очень интересна. Народ не помнит-не знает ни про Аллею ангелов , ни про Горловскую Мадонну, ни про 2 июня 2014 года. Про ту же блокаду Крыма. Хотя тогда крымские татары из запрещённого межлиса вместе с отбитыми из ""Правого сектора"" даже подрывали вышки ЛЭП в Херсонской области, лишь отрубить Крым. Не давали ремонтным бригадам чинить. Не пускали машины с продовольствием. 

Из событий 2014-2015 годов народ более -менее помнит разве что Одессу.

Т.е. для большинства населения нынешняя война началась 24 февраля 2022 и мы сейчас воюем с абстрактными националистами, которые плохие парни, потому что постоянно исполняют ""Червону калину"", гимн УПА. И зачем-то всей толпой, человек 600, набиваются в маленькие помещения, где националистов, судя по сводкам, сотнями накрывают крылатые ракеты.",,,
27060,"New York Times выпустили статью о боях за Бахмут, где проскочила тема тяжёлых потерь ВСУ: 

__«Примерно к полудню пятницы врачи насчитали 50 раненых, большинство из которых были солдатами. Накануне было еще хуже: 240 человек прошли через двери больницы со всем, от огнестрельных ранений до осколочных ранений и сотрясений мозга»__, — говорится в статье. 

Также была затронута тема расхода боеприпасов: 

__«Один из частых поводов для беспокойства Пентагона заключается в том, что украинцы стреляют боеприпасами в непомерных количествах – особенно в таких местах, как Бахмут – исходя из ложного предположения, что запасы боеприпасов Запада неограниченны»__, — пишет NYT со ссылкой на анонимного представителя министерства обороны США.",,,
27061,Штурмовики Су-25 в зоне СВО,,,
27062,За прошедшие сутки на территории ДНР от украинских обстрелов погибли 3 мирных жителя и еще 6 получили ранения — Штаб Теробороны ДНР,,,
27063,"[❗️🇷🇺🇺🇦 ](https://rybar.ru/piwigo/i.php?/upload/2022/11/27/20221127202408-cb0351fc-xx.jpg)**Хроника специальной военной операции
**__за 26-27 ноября 2022 года

__**🔻Белгородская область:

**▪️Украинские формирования обстреляли окраины **Шебекино**, повреждения получили линии электропередач. Жертв и пострадавших нет.

**🔻Харьковская область:

**▪️Украинское командование перебрасывает подразделения ВСУ и националистических полков в граничащие с Белгородской областью **Харьковский** и **Волчанский** районы. 

В **Харькове**, **Волчанске**, **Изюме** и **Балаклее** форсируются мобилизационные мероприятия.

**🔻Старобельское направление:

**▪️На **Сватовском участке** идут боестолкновения на западе **Куземовки**. 

Стороны ведут артиллерийские дуэли вдоль всей линии соприкосновения. 

▪️На **Лиманском участке **украинские подразделения предприняли попытку наступления на направлении **Площанки**. 

ВС РФ отбили атаку противника, вынудив его с потерями отступить на исходные позиции.

**🔻Соледарское направление:

**▪️На **Бахмутском (Артемовском) участке** бойцы ЧВК «Вагнер» продолжают вести бои с подразделениями ВСУ на юго-востоке **Бахмута** **(Артемовска).** 

▪️На юге от Бахмута продолжаются ожесточенные бои в **Озеряновке.

🔻Луганская Народная Республика:

**▪️Украинские формирования нанесли удары по **Сватово** и **Нижней** **Дуванке**: повреждения получили жилые постройки, газопровод и линии электропередач. Ранено не менее двух человек. 

**🔻Донецкое направление:

**▪️Противник из ствольной и реактивной артиллерии обстрелял **Донецкую** **агломерацию**: под удар попали жилые постройки и объекты инфраструктуры **Донецка**, **Макеевки**, **Минерального**, **Ясиноватой** и **Горловки**. Есть погибшие среди мирных жителей.

**🔻Запорожское направление:

**▪️В рамках подготовки к наступлению украинское командование продолжает стягивать в район **Орехова** дополнительные силы. 

▪️В **Запорожской** **области** в субботу прошел очередной обмен военнопленными по формуле «9 на 9». 

▪️Вдоль линии соприкосновения продолжаются артиллерийские дуэли: ВС РФ отработали по позициям противника в **Еленоконстантиновке**, **Зализничном**, **Малой** **Токмачке** и **Щербаках**.

**🔻Днепропетровская область:

**▪️Российские войска поразили объект железнодорожной инфраструктуры в **Кривом** **Роге.

🔻Южный фронт: Херсонское направление

**▪️Украинское командование продолжает переброску сил на **Запорожское**, **Старобельское** и **Соледарское** направления.

▪️Российские ракетные войска и артиллерия нанесли удары по позициям противника в **Антоновке**, **Чернобаевке**, **Бериславе** и **Приднепровском**.

▪️Украинские формирования нанесли удар по жилым постройкам в **Каховке** и **Новой** **Каховке**, погибла одна женщина.

[**Карта в высоком разрешении

**](https://rybar.ru/piwigo/upload/2022/11/27/20221127202408-cb0351fc.jpg)Foreign versions: [**DE** ](https://rybar.ru/piwigo/upload/2022/11/27/20221127202344-bd7358fa.jpg)**|**[ **EN**](https://rybar.ru/piwigo/upload/2022/11/27/20221127202400-ae71c187.jpg)[** **](https://rybar.ru/piwigo/upload/2022/11/25/20221125213339-4785e20d.jpg)**| **[**ES**](https://rybar.ru/piwigo/upload/2022/11/27/20221127202402-84b9279d.jpg)** |**[ **FR**](https://rybar.ru/piwigo/upload/2022/11/27/20221127202404-0c985f87.jpg)[** **](https://rybar.ru/piwigo/upload/2022/11/25/20221125213345-f65583d9.jpg)**|**[** **](https://rybar.ru/piwigo/upload/2022/11/24/20221124203437-c2e049fd.jpg)[**IT**](https://rybar.ru/piwigo/upload/2022/11/27/20221127202406-f56cd6dc.jpg) 

#дайджест #Бахмут #Донецк #Запорожье #карта #Луганск #Россия #Славянск #Украина
@rybar

*Поддержать нас: `5536 9141 9147 4885` | `0x4739352b67Da6F4064757627D92A08EaDd3fb6b6` (ETH) | `33i1BwMuzeYTAUNtiLa6CjvaHtTVYNJfnp` (BTC)",,,
27064,"Админ ПнВ ждёт наступления на Киев, фото в цвете, 2022 год.",,,
27065,"А если у кого-то пошла слезинка за хохлов, которые возвели на трон типа, решившего что он великий геополитик и может кидать всех налево и направо вместе с некогда корешем Коломойским...ну вы сами виноваты.",,,
